linha=1 | nome=Eduarda | acao=estudou computacao | valor=1738
linha=451 | nome=Eduarda | acao=fez um experimento | valor=3870
linha=452 | nome=Natalia | acao=comparou as metricas | valor=3557
linha=453 | nome=Eduarda | acao=comparou as metricas | valor=1953
linha=454 | nome=Gabriela | acao=comparou as metricas | valor=2340
linha=455 | nome=Joao | acao=escreveu o relatorio | valor=7585
linha=456 | nome=Lucas | acao=otimizou o algoritmo | valor=7482
linha=457 | nome=Natalia | acao=analisou os resultados | valor=6542
linha=458 | nome=Felipe | acao=analisou os resultados | valor=9789
linha=459 | nome=Joao | acao=analisou os resultados | valor=2029
linha=460 | nome=Renata | acao=estudou computacao | valor=8231
linha=461 | nome=Daniela | acao=escreveu o relatorio | valor=9440
linha=462 | nome=Eduarda | acao=estudou computacao | valor=1413
linha=463 | nome=Igor | acao=participou da aula | valor=4186
linha=464 | nome=Igor | acao=estudou computacao | valor=4039
linha=465 | nome=Mariana | acao=analisou os resultados | valor=4989
linha=466 | nome=Renata | acao=participou da aula | valor=8544
linha=467 | nome=Eduarda | acao=analisou os resultados | valor=8337
linha=468 | nome=Eduarda | acao=escreveu o relatorio | valor=8545
linha=469 | nome=Sofia | acao=fez um experimento | valor=3603
linha=470 | nome=Helena | acao=executou o benchmark | valor=9820
linha=471 | nome=Gabriela | acao=estudou computacao | valor=6990
linha=472 | nome=Helena | acao=analisou os resultados | valor=4593
linha=473 | nome=Paulo | acao=executou o benchmark | valor=3517
linha=474 | nome=Lucas | acao=executou o benchmark | valor=4560
linha=475 | nome=Carlos | acao=executou o benchmark | valor=5198
linha=476 | nome=Igor | acao=participou da aula | valor=6883
linha=477 | nome=Felipe | acao=escreveu o relatorio | valor=4479
linha=478 | nome=Gabriela | acao=executou o benchmark | valor=1570
linha=479 | nome=Vitor | acao=analisou os resultados | valor=2686
linha=480 | nome=Otavio | acao=participou da aula | valor=6198
linha=481 | nome=Paulo | acao=executou o benchmark | valor=9690
linha=482 | nome=Renata | acao=escreveu o relatorio | valor=7122
linha=483 | nome=Tiago | acao=analisou os resultados | valor=9053
linha=484 | nome=Bruno | acao=otimizou o algoritmo | valor=9345
linha=485 | nome=Gabriela | acao=otimizou o algoritmo | valor=5098
linha=486 | nome=Felipe | acao=otimizou o algoritmo | valor=1392
linha=487 | nome=Felipe | acao=participou da aula | valor=6200
linha=488 | nome=Bruno | acao=escreveu o relatorio | valor=1260
linha=489 | nome=Gabriela | acao=analisou os resultados | valor=2707
linha=490 | nome=Bruno | acao=estudou computacao | valor=8446
linha=491 | nome=Sofia | acao=escreveu o relatorio | valor=2212
linha=492 | nome=Mariana | acao=comparou as metricas | valor=5197
linha=493 | nome=Sofia | acao=fez um experimento | valor=5931
linha=494 | nome=Felipe | acao=escreveu o relatorio | valor=3067
linha=495 | nome=Mariana | acao=executou o benchmark | valor=3002
linha=496 | nome=Tiago | acao=otimizou o algoritmo | valor=5589
linha=497 | nome=Bruno | acao=otimizou o algoritmo | valor=2417
linha=498 | nome=Vitor | acao=escreveu o relatorio | valor=7446
linha=499 | nome=Joao | acao=escreveu o relatorio | valor=3267
linha=500 | nome=Mariana | acao=estudou computacao | valor=5146
linha=501 | nome=Joao | acao=escreveu o relatorio | valor=5527
linha=502 | nome=Otavio | acao=otimizou o algoritmo | valor=1115
linha=503 | nome=Tiago | acao=escreveu o relatorio | valor=5538
linha=504 | nome=Sofia | acao=fez um experimento | valor=7695
linha=505 | nome=Igor | acao=escreveu o relatorio | valor=9033
linha=506 | nome=Lucas | acao=executou o benchmark | valor=1473
linha=507 | nome=Eduarda | acao=otimizou o algoritmo | valor=3982
linha=508 | nome=Gabriela | acao=analisou os resultados | valor=7118
linha=509 | nome=Ana | acao=participou da aula | valor=6851
linha=510 | nome=Karen | acao=estudou computacao | valor=6359
linha=511 | nome=Joao | acao=analisou os resultados | valor=5549
linha=512 | nome=Karen | acao=participou da aula | valor=6667
linha=513 | nome=Bruno | acao=participou da aula | valor=6655
linha=514 | nome=Lucas | acao=estudou computacao | valor=5532
linha=515 | nome=Eduarda | acao=estudou computacao | valor=7253
linha=516 | nome=Mariana | acao=escreveu o relatorio | valor=4343
linha=517 | nome=Sofia | acao=otimizou o algoritmo | valor=7682
linha=518 | nome=Tiago | acao=otimizou o algoritmo | valor=9733
linha=519 | nome=Carlos | acao=executou o benchmark | valor=8785
linha=520 | nome=Vitor | acao=analisou os resultados | valor=3246
linha=521 | nome=Gabriela | acao=estudou computacao | valor=8501
linha=522 | nome=Carlos | acao=otimizou o algoritmo | valor=7907
linha=523 | nome=Natalia | acao=analisou os resultados | valor=5768
linha=524 | nome=Renata | acao=escreveu o relatorio | valor=4803
linha=525 | nome=Gabriela | acao=fez um experimento | valor=2911
linha=526 | nome=Igor | acao=fez um experimento | valor=7508
linha=527 | nome=Felipe | acao=estudou computacao | valor=6562
linha=528 | nome=Mariana | acao=fez um experimento | valor=2119
linha=529 | nome=Paulo | acao=participou da aula | valor=2305
linha=530 | nome=Otavio | acao=participou da aula | valor=4986
linha=531 | nome=Gabriela | acao=analisou os resultados | valor=4462
linha=532 | nome=Igor | acao=participou da aula | valor=5578
linha=533 | nome=Joao | acao=comparou as metricas | valor=1846
linha=534 | nome=Natalia | acao=escreveu o relatorio | valor=9749
linha=535 | nome=Carlos | acao=fez um experimento | valor=2120
linha=536 | nome=Tiago | acao=estudou computacao | valor=7706
linha=537 | nome=Tiago | acao=executou o benchmark | valor=3433
linha=538 | nome=Igor | acao=fez um experimento | valor=4600
linha=539 | nome=Tiago | acao=otimizou o algoritmo | valor=2738
linha=540 | nome=Vitor | acao=estudou computacao | valor=8923
linha=541 | nome=Helena | acao=participou da aula | valor=5162
linha=542 | nome=Helena | acao=fez um experimento | valor=8474
linha=543 | nome=Ana | acao=fez um experimento | valor=3872
linha=544 | nome=Renata | acao=otimizou o algoritmo | valor=5162
linha=545 | nome=Eduarda | acao=comparou as metricas | valor=7056
linha=546 | nome=Otavio | acao=comparou as metricas | valor=8070
linha=547 | nome=Mariana | acao=participou da aula | valor=2121
linha=548 | nome=Mariana | acao=executou o benchmark | valor=6457
linha=549 | nome=Otavio | acao=estudou computacao | valor=1815
linha=550 | nome=Renata | acao=escreveu o relatorio | valor=1993
linha=551 | nome=Natalia | acao=participou da aula | valor=2525
linha=552 | nome=Mariana | acao=executou o benchmark | valor=1055
linha=553 | nome=Igor | acao=estudou computacao | valor=5590
linha=554 | nome=Ana | acao=analisou os resultados | valor=9255
linha=555 | nome=Felipe | acao=comparou as metricas | valor=7017
linha=556 | nome=Paulo | acao=fez um experimento | valor=7868
linha=557 | nome=Daniela | acao=escreveu o relatorio | valor=3515
linha=558 | nome=Ana | acao=otimizou o algoritmo | valor=2421
linha=559 | nome=Eduarda | acao=fez um experimento | valor=2097
linha=560 | nome=Bruno | acao=escreveu o relatorio | valor=2618
linha=561 | nome=Vitor | acao=estudou computacao | valor=8443
linha=562 | nome=Paulo | acao=estudou computacao | valor=7372
linha=563 | nome=Ana | acao=otimizou o algoritmo | valor=4974
linha=564 | nome=Felipe | acao=otimizou o algoritmo | valor=8239
linha=565 | nome=Sofia | acao=escreveu o relatorio | valor=9753
linha=566 | nome=Mariana | acao=otimizou o algoritmo | valor=9729
linha=567 | nome=Ana | acao=estudou computacao | valor=1152
linha=568 | nome=Bruno | acao=participou da aula | valor=4554
linha=569 | nome=Vitor | acao=executou o benchmark | valor=3598
linha=570 | nome=Mariana | acao=otimizou o algoritmo | valor=9631
linha=571 | nome=Daniela | acao=fez um experimento | valor=9362
linha=572 | nome=Tiago | acao=otimizou o algoritmo | valor=9769
linha=573 | nome=Carlos | acao=estudou computacao | valor=6769
linha=574 | nome=Felipe | acao=analisou os resultados | valor=7207
linha=575 | nome=Sofia | acao=otimizou o algoritmo | valor=5047
linha=576 | nome=Daniela | acao=estudou computacao | valor=5856
linha=577 | nome=Igor | acao=estudou computacao | valor=2418
linha=578 | nome=Tiago | acao=participou da aula | valor=4427
linha=579 | nome=Tiago | acao=comparou as metricas | valor=6201
linha=580 | nome=Helena | acao=otimizou o algoritmo | valor=2484
linha=581 | nome=Mariana | acao=executou o benchmark | valor=8752
linha=582 | nome=Vitor | acao=comparou as metricas | valor=5604
linha=583 | nome=Vitor | acao=executou o benchmark | valor=7766
linha=584 | nome=Tiago | acao=executou o benchmark | valor=5393
linha=585 | nome=Eduarda | acao=participou da aula | valor=7809
linha=586 | nome=Joao | acao=fez um experimento | valor=7009
linha=587 | nome=Natalia | acao=executou o benchmark | valor=2593
linha=588 | nome=Natalia | acao=comparou as metricas | valor=7403
linha=589 | nome=Lucas | acao=comparou as metricas | valor=7602
linha=590 | nome=Karen | acao=executou o benchmark | valor=4506
linha=591 | nome=Vitor | acao=otimizou o algoritmo | valor=4782
linha=592 | nome=Ana | acao=escreveu o relatorio | valor=3953
linha=593 | nome=Gabriela | acao=estudou computacao | valor=2524
linha=594 | nome=Mariana | acao=fez um experimento | valor=1937
linha=595 | nome=Lucas | acao=estudou computacao | valor=5036
linha=596 | nome=Gabriela | acao=comparou as metricas | valor=4565
linha=597 | nome=Gabriela | acao=estudou computacao | valor=1214
linha=598 | nome=Paulo | acao=escreveu o relatorio | valor=9433
linha=599 | nome=Otavio | acao=participou da aula | valor=9181
linha=600 | nome=Karen | acao=comparou as metricas | valor=3176
linha=601 | nome=Joao | acao=otimizou o algoritmo | valor=7309
linha=602 | nome=Igor | acao=fez um experimento | valor=6143
linha=603 | nome=Otavio | acao=estudou computacao | valor=1867
linha=604 | nome=Ana | acao=analisou os resultados | valor=9772
linha=605 | nome=Vitor | acao=analisou os resultados | valor=4172
linha=606 | nome=Carlos | acao=escreveu o relatorio | valor=5381
linha=607 | nome=Felipe | acao=escreveu o relatorio | valor=9474
linha=608 | nome=Natalia | acao=otimizou o algoritmo | valor=8890
linha=609 | nome=Sofia | acao=comparou as metricas | valor=3145
linha=610 | nome=Natalia | acao=fez um experimento | valor=7551
linha=611 | nome=Igor | acao=estudou computacao | valor=1303
linha=612 | nome=Mariana | acao=comparou as metricas | valor=3354
linha=613 | nome=Tiago | acao=fez um experimento | valor=6670
linha=614 | nome=Daniela | acao=escreveu o relatorio | valor=2173
linha=615 | nome=Felipe | acao=executou o benchmark | valor=5354
linha=616 | nome=Felipe | acao=comparou as metricas | valor=6905
linha=617 | nome=Tiago | acao=analisou os resultados | valor=9464
linha=618 | nome=Ana | acao=executou o benchmark | valor=8360
linha=619 | nome=Gabriela | acao=executou o benchmark | valor=1132
linha=620 | nome=Daniela | acao=comparou as metricas | valor=6798
linha=621 | nome=Igor | acao=participou da aula | valor=5303
linha=622 | nome=Eduarda | acao=otimizou o algoritmo | valor=8473
linha=623 | nome=Paulo | acao=escreveu o relatorio | valor=8696
linha=624 | nome=Mariana | acao=otimizou o algoritmo | valor=7334
linha=625 | nome=Lucas | acao=escreveu o relatorio | valor=8594
linha=626 | nome=Carlos | acao=executou o benchmark | valor=7035
linha=627 | nome=Daniela | acao=otimizou o algoritmo | valor=7383
linha=628 | nome=Felipe | acao=participou da aula | valor=4822
linha=629 | nome=Renata | acao=analisou os resultados | valor=6454
linha=630 | nome=Gabriela | acao=analisou os resultados | valor=1985
linha=631 | nome=Renata | acao=executou o benchmark | valor=2282
linha=632 | nome=Karen | acao=comparou as metricas | valor=8927
linha=633 | nome=Renata | acao=comparou as metricas | valor=4939
linha=634 | nome=Igor | acao=fez um experimento | valor=9154
linha=635 | nome=Sofia | acao=estudou computacao | valor=2249
linha=636 | nome=Paulo | acao=executou o benchmark | valor=6692
linha=637 | nome=Sofia | acao=fez um experimento | valor=2572
linha=638 | nome=Natalia | acao=participou da aula | valor=8858
linha=639 | nome=Carlos | acao=participou da aula | valor=3571
linha=640 | nome=Ana | acao=estudou computacao | valor=7135
linha=641 | nome=Helena | acao=estudou computacao | valor=2904
linha=642 | nome=Natalia | acao=comparou as metricas | valor=2988
linha=643 | nome=Carlos | acao=executou o benchmark | valor=5945
linha=644 | nome=Tiago | acao=comparou as metricas | valor=8778
linha=645 | nome=Tiago | acao=participou da aula | valor=7721
linha=646 | nome=Karen | acao=participou da aula | valor=7626
linha=647 | nome=Eduarda | acao=executou o benchmark | valor=5931
linha=648 | nome=Gabriela | acao=analisou os resultados | valor=3634
linha=649 | nome=Otavio | acao=otimizou o algoritmo | valor=1376
linha=650 | nome=Daniela | acao=estudou computacao | valor=1725
linha=651 | nome=Igor | acao=participou da aula | valor=5254
linha=652 | nome=Natalia | acao=participou da aula | valor=4207
linha=653 | nome=Eduarda | acao=participou da aula | valor=1282
linha=654 | nome=Sofia | acao=escreveu o relatorio | valor=3473
linha=655 | nome=Joao | acao=participou da aula | valor=4896
linha=656 | nome=Karen | acao=otimizou o algoritmo | valor=8920
linha=657 | nome=Vitor | acao=fez um experimento | valor=5427
linha=658 | nome=Lucas | acao=estudou computacao | valor=3592
linha=659 | nome=Carlos | acao=estudou computacao | valor=1098
linha=660 | nome=Natalia | acao=fez um experimento | valor=2506
linha=661 | nome=Vitor | acao=otimizou o algoritmo | valor=4589
linha=662 | nome=Gabriela | acao=escreveu o relatorio | valor=9112
linha=663 | nome=Bruno | acao=executou o benchmark | valor=1040
linha=664 | nome=Ana | acao=comparou as metricas | valor=9151
linha=665 | nome=Paulo | acao=estudou computacao | valor=4077
linha=666 | nome=Renata | acao=estudou computacao | valor=1391
linha=667 | nome=Renata | acao=comparou as metricas | valor=8167
linha=668 | nome=Vitor | acao=analisou os resultados | valor=9380
linha=669 | nome=Bruno | acao=participou da aula | valor=7427
linha=670 | nome=Mariana | acao=fez um experimento | valor=7929
linha=671 | nome=Sofia | acao=escreveu o relatorio | valor=6553
linha=672 | nome=Karen | acao=participou da aula | valor=6348
linha=673 | nome=Lucas | acao=executou o benchmark | valor=3662
linha=674 | nome=Ana | acao=executou o benchmark | valor=8496
linha=675 | nome=Otavio | acao=estudou computacao | valor=9056
linha=676 | nome=Carlos | acao=participou da aula | valor=2758
linha=677 | nome=Felipe | acao=estudou computacao | valor=9464
linha=678 | nome=Tiago | acao=estudou computacao | valor=7344
linha=679 | nome=Bruno | acao=participou da aula | valor=4660
linha=680 | nome=Felipe | acao=otimizou o algoritmo | valor=1970
linha=681 | nome=Ana | acao=estudou computacao | valor=2959
linha=682 | nome=Daniela | acao=participou da aula | valor=2275
linha=683 | nome=Lucas | acao=comparou as metricas | valor=3276
linha=684 | nome=Bruno | acao=participou da aula | valor=4405
linha=685 | nome=Otavio | acao=participou da aula | valor=2434
linha=686 | nome=Vitor | acao=estudou computacao | valor=5089
linha=687 | nome=Paulo | acao=analisou os resultados | valor=4300
linha=688 | nome=Gabriela | acao=participou da aula | valor=7562
linha=689 | nome=Paulo | acao=executou o benchmark | valor=2124
linha=690 | nome=Otavio | acao=executou o benchmark | valor=1360
linha=691 | nome=Bruno | acao=escreveu o relatorio | valor=2645
linha=692 | nome=Mariana | acao=escreveu o relatorio | valor=4030
linha=693 | nome=Mariana | acao=participou da aula | valor=1167
linha=694 | nome=Renata | acao=fez um experimento | valor=8587
linha=695 | nome=Daniela | acao=comparou as metricas | valor=7931
linha=696 | nome=Joao | acao=fez um experimento | valor=8870
linha=697 | nome=Helena | acao=escreveu o relatorio | valor=1323
linha=698 | nome=Tiago | acao=fez um experimento | valor=7355
linha=699 | nome=Vitor | acao=analisou os resultados | valor=8984
linha=700 | nome=Lucas | acao=fez um experimento | valor=9710
linha=701 | nome=Lucas | acao=participou da aula | valor=8462
linha=702 | nome=Tiago | acao=participou da aula | valor=8188
linha=703 | nome=Otavio | acao=analisou os resultados | valor=7160
linha=704 | nome=Karen | acao=estudou computacao | valor=7297
linha=705 | nome=Carlos | acao=estudou computacao | valor=1094
