linha=1 | nome=Sofia | acao=escreveu o relatorio | valor=3112
linha=453 | nome=Sofia | acao=estudou computacao | valor=8705
linha=454 | nome=Joao | acao=participou da aula | valor=9811
linha=455 | nome=Tiago | acao=otimizou o algoritmo | valor=3130
linha=456 | nome=Carlos | acao=participou da aula | valor=6062
linha=457 | nome=Daniela | acao=analisou os resultados | valor=5050
linha=458 | nome=Mariana | acao=analisou os resultados | valor=4916
linha=459 | nome=Lucas | acao=estudou computacao | valor=4931
linha=460 | nome=Mariana | acao=executou o benchmark | valor=2967
linha=461 | nome=Helena | acao=estudou computacao | valor=8486
linha=462 | nome=Carlos | acao=fez um experimento | valor=6100
linha=463 | nome=Eduarda | acao=fez um experimento | valor=4085
linha=464 | nome=Natalia | acao=executou o benchmark | valor=5083
linha=465 | nome=Lucas | acao=estudou computacao | valor=7155
linha=466 | nome=Gabriela | acao=otimizou o algoritmo | valor=5893
linha=467 | nome=Joao | acao=escreveu o relatorio | valor=1602
linha=468 | nome=Tiago | acao=estudou computacao | valor=7672
linha=469 | nome=Joao | acao=analisou os resultados | valor=9452
linha=470 | nome=Helena | acao=participou da aula | valor=4486
linha=471 | nome=Renata | acao=fez um experimento | valor=6792
linha=472 | nome=Eduarda | acao=otimizou o algoritmo | valor=3060
linha=473 | nome=Igor | acao=otimizou o algoritmo | valor=5093
linha=474 | nome=Carlos | acao=otimizou o algoritmo | valor=6097
linha=475 | nome=Gabriela | acao=escreveu o relatorio | valor=8646
linha=476 | nome=Eduarda | acao=escreveu o relatorio | valor=8749
linha=477 | nome=Otavio | acao=participou da aula | valor=9743
linha=478 | nome=Gabriela | acao=otimizou o algoritmo | valor=7116
linha=479 | nome=Bruno | acao=escreveu o relatorio | valor=1241
linha=480 | nome=Bruno | acao=executou o benchmark | valor=6449
linha=481 | nome=Mariana | acao=executou o benchmark | valor=7388
linha=482 | nome=Mariana | acao=executou o benchmark | valor=8291
linha=483 | nome=Lucas | acao=participou da aula | valor=2661
linha=484 | nome=Carlos | acao=otimizou o algoritmo | valor=8970
linha=485 | nome=Felipe | acao=escreveu o relatorio | valor=9244
linha=486 | nome=Lucas | acao=otimizou o algoritmo | valor=7673
linha=487 | nome=Lucas | acao=otimizou o algoritmo | valor=9501
linha=488 | nome=Paulo | acao=escreveu o relatorio | valor=2270
linha=489 | nome=Paulo | acao=escreveu o relatorio | valor=6779
linha=490 | nome=Vitor | acao=executou o benchmark | valor=1843
linha=491 | nome=Otavio | acao=participou da aula | valor=7192
linha=492 | nome=Otavio | acao=participou da aula | valor=2969
linha=493 | nome=Joao | acao=estudou computacao | valor=7250
linha=494 | nome=Helena | acao=escreveu o relatorio | valor=6624
linha=495 | nome=Igor | acao=executou o benchmark | valor=5843
linha=496 | nome=Vitor | acao=comparou as metricas | valor=1096
linha=497 | nome=Joao | acao=estudou computacao | valor=6504
linha=498 | nome=Paulo | acao=participou da aula | valor=1105
linha=499 | nome=Felipe | acao=executou o benchmark | valor=3823
linha=500 | nome=Daniela | acao=fez um experimento | valor=8992
linha=501 | nome=Eduarda | acao=escreveu o relatorio | valor=6304
linha=502 | nome=Felipe | acao=comparou as metricas | valor=6304
linha=503 | nome=Ana | acao=otimizou o algoritmo | valor=2376
linha=504 | nome=Karen | acao=otimizou o algoritmo | valor=4618
linha=505 | nome=Sofia | acao=comparou as metricas | valor=6491
linha=506 | nome=Helena | acao=escreveu o relatorio | valor=9159
linha=507 | nome=Mariana | acao=participou da aula | valor=2281
linha=508 | nome=Paulo | acao=estudou computacao | valor=2703
linha=509 | nome=Gabriela | acao=analisou os resultados | valor=5289
linha=510 | nome=Ana | acao=comparou as metricas | valor=9116
linha=511 | nome=Vitor | acao=participou da aula | valor=5156
linha=512 | nome=Mariana | acao=escreveu o relatorio | valor=4949
linha=513 | nome=Vitor | acao=escreveu o relatorio | valor=6192
linha=514 | nome=Carlos | acao=comparou as metricas | valor=8004
linha=515 | nome=Carlos | acao=otimizou o algoritmo | valor=1549
linha=516 | nome=Otavio | acao=fez um experimento | valor=7041
linha=517 | nome=Felipe | acao=escreveu o relatorio | valor=8865
linha=518 | nome=Karen | acao=escreveu o relatorio | valor=1214
linha=519 | nome=Helena | acao=analisou os resultados | valor=3865
linha=520 | nome=Eduarda | acao=escreveu o relatorio | valor=1132
linha=521 | nome=Gabriela | acao=participou da aula | valor=8181
linha=522 | nome=Renata | acao=executou o benchmark | valor=4628
linha=523 | nome=Helena | acao=escreveu o relatorio | valor=6383
linha=524 | nome=Helena | acao=estudou computacao | valor=1852
linha=525 | nome=Mariana | acao=escreveu o relatorio | valor=5298
linha=526 | nome=Mariana | acao=otimizou o algoritmo | valor=2432
linha=527 | nome=Carlos | acao=comparou as metricas | valor=1281
linha=528 | nome=Mariana | acao=executou o benchmark | valor=9045
linha=529 | nome=Daniela | acao=comparou as metricas | valor=3929
linha=530 | nome=Ana | acao=estudou computacao | valor=3376
linha=531 | nome=Igor | acao=participou da aula | valor=3915
linha=532 | nome=Karen | acao=comparou as metricas | valor=7624
linha=533 | nome=Gabriela | acao=comparou as metricas | valor=4994
linha=534 | nome=Joao | acao=comparou as metricas | valor=7636
linha=535 | nome=Mariana | acao=fez um experimento | valor=8499
linha=536 | nome=Lucas | acao=otimizou o algoritmo | valor=2161
linha=537 | nome=Vitor | acao=analisou os resultados | valor=3912
linha=538 | nome=Felipe | acao=executou o benchmark | valor=7172
linha=539 | nome=Ana | acao=comparou as metricas | valor=3492
linha=540 | nome=Bruno | acao=analisou os resultados | valor=7309
linha=541 | nome=Mariana | acao=executou o benchmark | valor=3678
linha=542 | nome=Eduarda | acao=fez um experimento | valor=4676
linha=543 | nome=Paulo | acao=participou da aula | valor=3221
linha=544 | nome=Bruno | acao=otimizou o algoritmo | valor=6224
linha=545 | nome=Lucas | acao=comparou as metricas | valor=5944
linha=546 | nome=Daniela | acao=participou da aula | valor=5684
linha=547 | nome=Daniela | acao=otimizou o algoritmo | valor=9211
linha=548 | nome=Daniela | acao=analisou os resultados | valor=4800
linha=549 | nome=Bruno | acao=executou o benchmark | valor=1848
linha=550 | nome=Bruno | acao=estudou computacao | valor=8985
linha=551 | nome=Mariana | acao=escreveu o relatorio | valor=4370
linha=552 | nome=Natalia | acao=fez um experimento | valor=1258
linha=553 | nome=Carlos | acao=escreveu o relatorio | valor=8675
linha=554 | nome=Natalia | acao=otimizou o algoritmo | valor=4394
linha=555 | nome=Lucas | acao=comparou as metricas | valor=2670
linha=556 | nome=Igor | acao=estudou computacao | valor=4355
linha=557 | nome=Carlos | acao=participou da aula | valor=9702
linha=558 | nome=Lucas | acao=executou o benchmark | valor=9748
linha=559 | nome=Lucas | acao=fez um experimento | valor=3064
linha=560 | nome=Lucas | acao=otimizou o algoritmo | valor=2397
linha=561 | nome=Natalia | acao=fez um experimento | valor=3841
linha=562 | nome=Ana | acao=otimizou o algoritmo | valor=7146
linha=563 | nome=Felipe | acao=executou o benchmark | valor=2277
linha=564 | nome=Gabriela | acao=comparou as metricas | valor=2907
linha=565 | nome=Helena | acao=otimizou o algoritmo | valor=1932
linha=566 | nome=Gabriela | acao=comparou as metricas | valor=3485
linha=567 | nome=Carlos | acao=executou o benchmark | valor=4929
linha=568 | nome=Vitor | acao=participou da aula | valor=3739
linha=569 | nome=Renata | acao=comparou as metricas | valor=8679
linha=570 | nome=Bruno | acao=executou o benchmark | valor=8611
linha=571 | nome=Renata | acao=analisou os resultados | valor=3601
linha=572 | nome=Bruno | acao=otimizou o algoritmo | valor=1591
linha=573 | nome=Helena | acao=fez um experimento | valor=1068
linha=574 | nome=Ana | acao=executou o benchmark | valor=6007
linha=575 | nome=Felipe | acao=comparou as metricas | valor=5295
linha=576 | nome=Daniela | acao=escreveu o relatorio | valor=9063
linha=577 | nome=Carlos | acao=executou o benchmark | valor=7336
linha=578 | nome=Mariana | acao=otimizou o algoritmo | valor=9669
linha=579 | nome=Ana | acao=escreveu o relatorio | valor=2943
linha=580 | nome=Helena | acao=participou da aula | valor=8966
linha=581 | nome=Sofia | acao=participou da aula | valor=9471
linha=582 | nome=Eduarda | acao=participou da aula | valor=8911
linha=583 | nome=Helena | acao=fez um experimento | valor=5767
linha=584 | nome=Ana | acao=estudou computacao | valor=3344
linha=585 | nome=Paulo | acao=fez um experimento | valor=1238
linha=586 | nome=Carlos | acao=escreveu o relatorio | valor=3032
linha=587 | nome=Lucas | acao=otimizou o algoritmo | valor=8500
linha=588 | nome=Ana | acao=analisou os resultados | valor=9892
linha=589 | nome=Gabriela | acao=estudou computacao | valor=8715
linha=590 | nome=Sofia | acao=otimizou o algoritmo | valor=3348
linha=591 | nome=Ana | acao=otimizou o algoritmo | valor=7248
linha=592 | nome=Igor | acao=escreveu o relatorio | valor=9724
linha=593 | nome=Helena | acao=otimizou o algoritmo | valor=3879
linha=594 | nome=Mariana | acao=comparou as metricas | valor=1291
linha=595 | nome=Natalia | acao=executou o benchmark | valor=3544
linha=596 | nome=Vitor | acao=comparou as metricas | valor=9758
linha=597 | nome=Vitor | acao=estudou computacao | valor=2852
linha=598 | nome=Helena | acao=analisou os resultados | valor=3176
linha=599 | nome=Paulo | acao=escreveu o relatorio | valor=2899
linha=600 | nome=Mariana | acao=analisou os resultados | valor=6724
linha=601 | nome=Bruno | acao=participou da aula | valor=1644
linha=602 | nome=Joao | acao=analisou os resultados | valor=6052
linha=603 | nome=Sofia | acao=analisou os resultados | valor=5764
linha=604 | nome=Felipe | acao=estudou computacao | valor=5254
linha=605 | nome=Ana | acao=analisou os resultados | valor=5179
linha=606 | nome=Lucas | acao=fez um experimento | valor=6793
linha=607 | nome=Karen | acao=analisou os resultados | valor=9743
linha=608 | nome=Lucas | acao=estudou computacao | valor=8059
linha=609 | nome=Bruno | acao=executou o benchmark | valor=1296
linha=610 | nome=Paulo | acao=estudou computacao | valor=1646
linha=611 | nome=Gabriela | acao=comparou as metricas | valor=2481
linha=612 | nome=Daniela | acao=fez um experimento | valor=2140
linha=613 | nome=Joao | acao=otimizou o algoritmo | valor=3870
linha=614 | nome=Mariana | acao=comparou as metricas | valor=2767
linha=615 | nome=Natalia | acao=executou o benchmark | valor=1545
linha=616 | nome=Joao | acao=otimizou o algoritmo | valor=7312
linha=617 | nome=Felipe | acao=comparou as metricas | valor=2368
linha=618 | nome=Igor | acao=analisou os resultados | valor=8008
linha=619 | nome=Helena | acao=estudou computacao | valor=8446
linha=620 | nome=Daniela | acao=otimizou o algoritmo | valor=6475
linha=621 | nome=Ana | acao=analisou os resultados | valor=1373
linha=622 | nome=Igor | acao=escreveu o relatorio | valor=2666
linha=623 | nome=Igor | acao=participou da aula | valor=7758
linha=624 | nome=Lucas | acao=estudou computacao | valor=3158
linha=625 | nome=Carlos | acao=participou da aula | valor=3141
linha=626 | nome=Karen | acao=escreveu o relatorio | valor=8659
linha=627 | nome=Sofia | acao=executou o benchmark | valor=2249
linha=628 | nome=Ana | acao=executou o benchmark | valor=5968
linha=629 | nome=Vitor | acao=comparou as metricas | valor=7060
linha=630 | nome=Karen | acao=fez um experimento | valor=7772
linha=631 | nome=Gabriela | acao=executou o benchmark | valor=3656
linha=632 | nome=Ana | acao=estudou computacao | valor=2443
linha=633 | nome=Otavio | acao=escreveu o relatorio | valor=3177
linha=634 | nome=Felipe | acao=escreveu o relatorio | valor=2492
linha=635 | nome=Tiago | acao=participou da aula | valor=9295
linha=636 | nome=Natalia | acao=otimizou o algoritmo | valor=9338
linha=637 | nome=Eduarda | acao=escreveu o relatorio | valor=4923
linha=638 | nome=Ana | acao=escreveu o relatorio | valor=4538
linha=639 | nome=Joao | acao=otimizou o algoritmo | valor=6324
linha=640 | nome=Felipe | acao=participou da aula | valor=9415
linha=641 | nome=Gabriela | acao=otimizou o algoritmo | valor=1161
linha=642 | nome=Sofia | acao=participou da aula | valor=6793
linha=643 | nome=Joao | acao=executou o benchmark | valor=3083
linha=644 | nome=Otavio | acao=participou da aula | valor=9577
linha=645 | nome=Tiago | acao=escreveu o relatorio | valor=1348
linha=646 | nome=Mariana | acao=fez um experimento | valor=2028
linha=647 | nome=Mariana | acao=analisou os resultados | valor=1215
linha=648 | nome=Paulo | acao=analisou os resultados | valor=8475
linha=649 | nome=Carlos | acao=analisou os resultados | valor=1091
linha=650 | nome=Igor | acao=executou o benchmark | valor=6242
linha=651 | nome=Sofia | acao=estudou computacao | valor=4662
linha=652 | nome=Bruno | acao=escreveu o relatorio | valor=2904
linha=653 | nome=Otavio | acao=analisou os resultados | valor=1035
linha=654 | nome=Gabriela | acao=otimizou o algoritmo | valor=2796
linha=655 | nome=Sofia | acao=comparou as metricas | valor=2313
linha=656 | nome=Tiago | acao=otimizou o algoritmo | valor=3731
linha=657 | nome=Natalia | acao=estudou computacao | valor=2625
linha=658 | nome=Lucas | acao=participou da aula | valor=2362
linha=659 | nome=Natalia | acao=participou da aula | valor=7375
linha=660 | nome=Vitor | acao=escreveu o relatorio | valor=5789
linha=661 | nome=Paulo | acao=comparou as metricas | valor=2877
linha=662 | nome=Otavio | acao=escreveu o relatorio | valor=7172
linha=663 | nome=Daniela | acao=fez um experimento | valor=7685
linha=664 | nome=Gabriela | acao=otimizou o algoritmo | valor=6198
linha=665 | nome=Joao | acao=executou o benchmark | valor=1275
linha=666 | nome=Sofia | acao=estudou computacao | valor=8205
linha=667 | nome=Tiago | acao=comparou as metricas | valor=5244
linha=668 | nome=Gabriela | acao=analisou os resultados | valor=9285
linha=669 | nome=Natalia | acao=executou o benchmark | valor=8113
linha=670 | nome=Mariana | acao=estudou computacao | valor=2548
linha=671 | nome=Karen | acao=analisou os resultados | valor=7535
linha=672 | nome=Mariana | acao=estudou computacao | valor=1773
linha=673 | nome=Gabriela | acao=comparou as metricas | valor=1950
linha=674 | nome=Bruno | acao=fez um experimento | valor=1341
linha=675 | nome=Lucas | acao=executou o benchmark | valor=6100
linha=676 | nome=Natalia | acao=fez um experimento | valor=1379
linha=677 | nome=Ana | acao=executou o benchmark | valor=3500
linha=678 | nome=Renata | acao=otimizou o algoritmo | valor=3575
linha=679 | nome=Otavio | acao=executou o benchmark | valor=4395
linha=680 | nome=Carlos | acao=estudou computacao | valor=7325
linha=681 | nome=Mariana | acao=executou o benchmark | valor=7157
linha=682 | nome=Paulo | acao=estudou computacao | valor=1048
linha=683 | nome=Paulo | acao=estudou computacao | valor=7124
linha=684 | nome=Otavio | acao=comparou as metricas | valor=5729
linha=685 | nome=Helena | acao=comparou as metricas | valor=9676
linha=686 | nome=Gabriela | acao=comparou as metricas | valor=7495
linha=687 | nome=Bruno | acao=estudou computacao | valor=7720
linha=688 | nome=Tiago | acao=fez um experimento | valor=9369
linha=689 | nome=Mariana | acao=executou o benchmark | valor=7366
linha=690 | nome=Tiago | acao=participou da aula | valor=8547
linha=691 | nome=Sofia | acao=analisou os resultados | valor=2067
linha=692 | nome=Igor | acao=participou da aula | valor=1809
linha=693 | nome=Renata | acao=estudou computacao | valor=1661
linha=694 | nome=Mariana | acao=analisou os resultados | valor=4797
linha=695 | nome=Daniela | acao=estudou computacao | valor=9786
linha=696 | nome=Bruno | acao=participou da aula | valor=2615
linha=697 | nome=Daniela | acao=comparou as metricas | valor=3050
linha=698 | nome=Otavio | acao=comparou as metricas | valor=2119
linha=699 | nome=Renata | acao=estudou computacao | valor=7609
linha=700 | nome=Felipe | acao=analisou os resultados | valor=5577
linha=701 | nome=Felipe | acao=executou o benchmark | valor=4573
linha=702 | nome=Helena | acao=participou da aula | valor=1989
linha=703 | nome=Daniela | acao=fez um experimento | valor=7818
linha=704 | nome=Felipe | acao=analisou os resultados | valor=9181
