linha=1 | nome=Gabriela | acao=comparou as metricas | valor=4077
linha=450 | nome=Mariana | acao=analisou os resultados | valor=1757
linha=451 | nome=Tiago | acao=analisou os resultados | valor=1424
linha=452 | nome=Eduarda | acao=fez um experimento | valor=1170
linha=453 | nome=Gabriela | acao=executou o benchmark | valor=9156
linha=454 | nome=Tiago | acao=otimizou o algoritmo | valor=3183
linha=455 | nome=Eduarda | acao=analisou os resultados | valor=5792
linha=456 | nome=Sofia | acao=fez um experimento | valor=6633
linha=457 | nome=Eduarda | acao=participou da aula | valor=9058
linha=458 | nome=Igor | acao=executou o benchmark | valor=7512
linha=459 | nome=Eduarda | acao=otimizou o algoritmo | valor=4889
linha=460 | nome=Joao | acao=analisou os resultados | valor=6286
linha=461 | nome=Natalia | acao=participou da aula | valor=2709
linha=462 | nome=Daniela | acao=otimizou o algoritmo | valor=2049
linha=463 | nome=Karen | acao=executou o benchmark | valor=7383
linha=464 | nome=Sofia | acao=otimizou o algoritmo | valor=7305
linha=465 | nome=Mariana | acao=executou o benchmark | valor=7255
linha=466 | nome=Mariana | acao=participou da aula | valor=4295
linha=467 | nome=Helena | acao=comparou as metricas | valor=1455
linha=468 | nome=Lucas | acao=executou o benchmark | valor=2286
linha=469 | nome=Mariana | acao=estudou computacao | valor=6680
linha=470 | nome=Igor | acao=executou o benchmark | valor=4077
linha=471 | nome=Daniela | acao=escreveu o relatorio | valor=2177
linha=472 | nome=Renata | acao=estudou computacao | valor=2995
linha=473 | nome=Tiago | acao=analisou os resultados | valor=4797
linha=474 | nome=Mariana | acao=executou o benchmark | valor=5293
linha=475 | nome=Tiago | acao=comparou as metricas | valor=4941
linha=476 | nome=Tiago | acao=participou da aula | valor=3261
linha=477 | nome=Igor | acao=fez um experimento | valor=3309
linha=478 | nome=Bruno | acao=analisou os resultados | valor=1972
linha=479 | nome=Otavio | acao=executou o benchmark | valor=5153
linha=480 | nome=Mariana | acao=executou o benchmark | valor=9732
linha=481 | nome=Karen | acao=executou o benchmark | valor=1409
linha=482 | nome=Felipe | acao=participou da aula | valor=7819
linha=483 | nome=Natalia | acao=escreveu o relatorio | valor=4364
linha=484 | nome=Bruno | acao=otimizou o algoritmo | valor=4066
linha=485 | nome=Renata | acao=otimizou o algoritmo | valor=9119
linha=486 | nome=Joao | acao=comparou as metricas | valor=2092
linha=487 | nome=Joao | acao=fez um experimento | valor=3290
linha=488 | nome=Gabriela | acao=escreveu o relatorio | valor=8024
linha=489 | nome=Felipe | acao=comparou as metricas | valor=2437
linha=490 | nome=Igor | acao=executou o benchmark | valor=5822
linha=491 | nome=Helena | acao=analisou os resultados | valor=7446
linha=492 | nome=Renata | acao=executou o benchmark | valor=1281
linha=493 | nome=Ana | acao=estudou computacao | valor=9291
linha=494 | nome=Vitor | acao=escreveu o relatorio | valor=6493
linha=495 | nome=Ana | acao=participou da aula | valor=9533
linha=496 | nome=Tiago | acao=comparou as metricas | valor=7781
linha=497 | nome=Eduarda | acao=analisou os resultados | valor=2541
linha=498 | nome=Mariana | acao=otimizou o algoritmo | valor=9528
linha=499 | nome=Natalia | acao=comparou as metricas | valor=7354
linha=500 | nome=Renata | acao=participou da aula | valor=3809
linha=501 | nome=Bruno | acao=comparou as metricas | valor=9144
linha=502 | nome=Sofia | acao=otimizou o algoritmo | valor=9166
linha=503 | nome=Bruno | acao=participou da aula | valor=2992
linha=504 | nome=Lucas | acao=comparou as metricas | valor=9411
linha=505 | nome=Ana | acao=participou da aula | valor=3448
linha=506 | nome=Tiago | acao=escreveu o relatorio | valor=3927
linha=507 | nome=Joao | acao=participou da aula | valor=9806
linha=508 | nome=Igor | acao=estudou computacao | valor=4908
linha=509 | nome=Igor | acao=analisou os resultados | valor=4113
linha=510 | nome=Gabriela | acao=otimizou o algoritmo | valor=8952
linha=511 | nome=Bruno | acao=fez um experimento | valor=9354
linha=512 | nome=Bruno | acao=fez um experimento | valor=2407
linha=513 | nome=Carlos | acao=executou o benchmark | valor=3523
linha=514 | nome=Joao | acao=analisou os resultados | valor=2241
linha=515 | nome=Lucas | acao=estudou computacao | valor=7803
linha=516 | nome=Gabriela | acao=participou da aula | valor=5774
linha=517 | nome=Renata | acao=otimizou o algoritmo | valor=4534
linha=518 | nome=Tiago | acao=analisou os resultados | valor=4761
linha=519 | nome=Joao | acao=comparou as metricas | valor=7152
linha=520 | nome=Joao | acao=escreveu o relatorio | valor=7175
linha=521 | nome=Gabriela | acao=fez um experimento | valor=4228
linha=522 | nome=Sofia | acao=fez um experimento | valor=8535
linha=523 | nome=Bruno | acao=estudou computacao | valor=1379
linha=524 | nome=Karen | acao=participou da aula | valor=4549
linha=525 | nome=Ana | acao=fez um experimento | valor=2407
linha=526 | nome=Joao | acao=analisou os resultados | valor=2149
linha=527 | nome=Bruno | acao=estudou computacao | valor=1015
linha=528 | nome=Ana | acao=otimizou o algoritmo | valor=6194
linha=529 | nome=Karen | acao=estudou computacao | valor=6164
linha=530 | nome=Karen | acao=otimizou o algoritmo | valor=7944
linha=531 | nome=Carlos | acao=executou o benchmark | valor=5234
linha=532 | nome=Igor | acao=fez um experimento | valor=3673
linha=533 | nome=Tiago | acao=analisou os resultados | valor=1963
linha=534 | nome=Igor | acao=participou da aula | valor=5596
linha=535 | nome=Natalia | acao=executou o benchmark | valor=6897
linha=536 | nome=Natalia | acao=executou o benchmark | valor=7624
linha=537 | nome=Natalia | acao=analisou os resultados | valor=4228
linha=538 | nome=Otavio | acao=fez um experimento | valor=5859
linha=539 | nome=Gabriela | acao=estudou computacao | valor=1615
linha=540 | nome=Felipe | acao=escreveu o relatorio | valor=9699
linha=541 | nome=Gabriela | acao=participou da aula | valor=7030
linha=542 | nome=Paulo | acao=otimizou o algoritmo | valor=7429
linha=543 | nome=Bruno | acao=analisou os resultados | valor=3130
linha=544 | nome=Joao | acao=comparou as metricas | valor=1469
linha=545 | nome=Paulo | acao=executou o benchmark | valor=8967
linha=546 | nome=Renata | acao=participou da aula | valor=6705
linha=547 | nome=Sofia | acao=participou da aula | valor=3378
linha=548 | nome=Renata | acao=executou o benchmark | valor=2472
linha=549 | nome=Carlos | acao=fez um experimento | valor=2707
linha=550 | nome=Igor | acao=executou o benchmark | valor=5546
linha=551 | nome=Karen | acao=estudou computacao | valor=7285
linha=552 | nome=Lucas | acao=comparou as metricas | valor=1732
linha=553 | nome=Felipe | acao=otimizou o algoritmo | valor=7043
linha=554 | nome=Joao | acao=escreveu o relatorio | valor=1886
linha=555 | nome=Igor | acao=escreveu o relatorio | valor=8763
linha=556 | nome=Lucas | acao=escreveu o relatorio | valor=2757
linha=557 | nome=Daniela | acao=fez um experimento | valor=9332
linha=558 | nome=Mariana | acao=participou da aula | valor=8560
linha=559 | nome=Paulo | acao=executou o benchmark | valor=8366
linha=560 | nome=Lucas | acao=fez um experimento | valor=8883
linha=561 | nome=Sofia | acao=executou o benchmark | valor=8282
linha=562 | nome=Daniela | acao=participou da aula | valor=3172
linha=563 | nome=Helena | acao=executou o benchmark | valor=2175
linha=564 | nome=Daniela | acao=otimizou o algoritmo | valor=5261
linha=565 | nome=Sofia | acao=comparou as metricas | valor=8049
linha=566 | nome=Felipe | acao=estudou computacao | valor=5497
linha=567 | nome=Tiago | acao=executou o benchmark | valor=3565
linha=568 | nome=Paulo | acao=comparou as metricas | valor=5370
linha=569 | nome=Joao | acao=fez um experimento | valor=6718
linha=570 | nome=Paulo | acao=fez um experimento | valor=2357
linha=571 | nome=Lucas | acao=fez um experimento | valor=8734
linha=572 | nome=Mariana | acao=analisou os resultados | valor=1078
linha=573 | nome=Natalia | acao=estudou computacao | valor=5873
linha=574 | nome=Paulo | acao=executou o benchmark | valor=4501
linha=575 | nome=Bruno | acao=executou o benchmark | valor=5641
linha=576 | nome=Karen | acao=executou o benchmark | valor=8052
linha=577 | nome=Igor | acao=participou da aula | valor=4567
linha=578 | nome=Gabriela | acao=participou da aula | valor=9944
linha=579 | nome=Daniela | acao=escreveu o relatorio | valor=7741
linha=580 | nome=Carlos | acao=fez um experimento | valor=3009
linha=581 | nome=Natalia | acao=comparou as metricas | valor=7721
linha=582 | nome=Otavio | acao=fez um experimento | valor=7574
linha=583 | nome=Ana | acao=otimizou o algoritmo | valor=2280
linha=584 | nome=Joao | acao=escreveu o relatorio | valor=6654
linha=585 | nome=Mariana | acao=analisou os resultados | valor=9133
linha=586 | nome=Paulo | acao=estudou computacao | valor=8700
linha=587 | nome=Helena | acao=participou da aula | valor=8804
linha=588 | nome=Lucas | acao=executou o benchmark | valor=7825
linha=589 | nome=Lucas | acao=otimizou o algoritmo | valor=1867
linha=590 | nome=Mariana | acao=analisou os resultados | valor=8991
linha=591 | nome=Igor | acao=escreveu o relatorio | valor=7988
linha=592 | nome=Renata | acao=escreveu o relatorio | valor=2136
linha=593 | nome=Paulo | acao=comparou as metricas | valor=8774
linha=594 | nome=Lucas | acao=comparou as metricas | valor=3442
linha=595 | nome=Bruno | acao=comparou as metricas | valor=7733
linha=596 | nome=Renata | acao=estudou computacao | valor=7419
linha=597 | nome=Paulo | acao=participou da aula | valor=6419
linha=598 | nome=Renata | acao=comparou as metricas | valor=6077
linha=599 | nome=Helena | acao=participou da aula | valor=5025
linha=600 | nome=Lucas | acao=executou o benchmark | valor=5869
linha=601 | nome=Joao | acao=participou da aula | valor=7031
linha=602 | nome=Tiago | acao=participou da aula | valor=3876
linha=603 | nome=Renata | acao=otimizou o algoritmo | valor=8797
linha=604 | nome=Bruno | acao=participou da aula | valor=9677
linha=605 | nome=Renata | acao=participou da aula | valor=9905
linha=606 | nome=Tiago | acao=comparou as metricas | valor=6890
linha=607 | nome=Karen | acao=fez um experimento | valor=7763
linha=608 | nome=Helena | acao=fez um experimento | valor=7471
linha=609 | nome=Vitor | acao=estudou computacao | valor=8184
linha=610 | nome=Gabriela | acao=executou o benchmark | valor=9984
linha=611 | nome=Helena | acao=executou o benchmark | valor=4154
linha=612 | nome=Daniela | acao=comparou as metricas | valor=1410
linha=613 | nome=Otavio | acao=fez um experimento | valor=1342
linha=614 | nome=Paulo | acao=otimizou o algoritmo | valor=1877
linha=615 | nome=Mariana | acao=otimizou o algoritmo | valor=8482
linha=616 | nome=Bruno | acao=fez um experimento | valor=6190
linha=617 | nome=Carlos | acao=fez um experimento | valor=8498
linha=618 | nome=Helena | acao=escreveu o relatorio | valor=5114
linha=619 | nome=Natalia | acao=executou o benchmark | valor=5436
linha=620 | nome=Joao | acao=executou o benchmark | valor=3340
linha=621 | nome=Lucas | acao=estudou computacao | valor=7180
linha=622 | nome=Karen | acao=participou da aula | valor=4106
linha=623 | nome=Otavio | acao=executou o benchmark | valor=9207
linha=624 | nome=Natalia | acao=escreveu o relatorio | valor=6650
linha=625 | nome=Helena | acao=estudou computacao | valor=7953
linha=626 | nome=Eduarda | acao=estudou computacao | valor=2805
linha=627 | nome=Daniela | acao=fez um experimento | valor=3070
linha=628 | nome=Helena | acao=analisou os resultados | valor=1649
linha=629 | nome=Eduarda | acao=escreveu o relatorio | valor=2335
linha=630 | nome=Helena | acao=estudou computacao | valor=4248
linha=631 | nome=Mariana | acao=comparou as metricas | valor=5881
linha=632 | nome=Tiago | acao=executou o benchmark | valor=9886
linha=633 | nome=Lucas | acao=escreveu o relatorio | valor=8673
linha=634 | nome=Renata | acao=fez um experimento | valor=1912
linha=635 | nome=Otavio | acao=fez um experimento | valor=4090
linha=636 | nome=Renata | acao=comparou as metricas | valor=5756
linha=637 | nome=Paulo | acao=estudou computacao | valor=9576
linha=638 | nome=Natalia | acao=otimizou o algoritmo | valor=6819
linha=639 | nome=Helena | acao=comparou as metricas | valor=1114
linha=640 | nome=Sofia | acao=otimizou o algoritmo | valor=8520
linha=641 | nome=Igor | acao=executou o benchmark | valor=6554
linha=642 | nome=Lucas | acao=estudou computacao | valor=5583
linha=643 | nome=Joao | acao=executou o benchmark | valor=1525
linha=644 | nome=Sofia | acao=escreveu o relatorio | valor=7357
linha=645 | nome=Eduarda | acao=estudou computacao | valor=8664
linha=646 | nome=Carlos | acao=participou da aula | valor=4316
linha=647 | nome=Bruno | acao=comparou as metricas | valor=3767
linha=648 | nome=Tiago | acao=estudou computacao | valor=4446
linha=649 | nome=Bruno | acao=escreveu o relatorio | valor=3874
linha=650 | nome=Tiago | acao=executou o benchmark | valor=1734
linha=651 | nome=Sofia | acao=escreveu o relatorio | valor=3217
linha=652 | nome=Daniela | acao=escreveu o relatorio | valor=6558
linha=653 | nome=Gabriela | acao=participou da aula | valor=9905
linha=654 | nome=Natalia | acao=participou da aula | valor=9589
linha=655 | nome=Vitor | acao=comparou as metricas | valor=6454
linha=656 | nome=Gabriela | acao=fez um experimento | valor=1735
linha=657 | nome=Natalia | acao=estudou computacao | valor=9204
linha=658 | nome=Helena | acao=comparou as metricas | valor=1328
linha=659 | nome=Mariana | acao=analisou os resultados | valor=3778
linha=660 | nome=Carlos | acao=analisou os resultados | valor=6100
linha=661 | nome=Helena | acao=analisou os resultados | valor=6118
linha=662 | nome=Tiago | acao=executou o benchmark | valor=7716
linha=663 | nome=Gabriela | acao=analisou os resultados | valor=2076
linha=664 | nome=Renata | acao=fez um experimento | valor=1353
linha=665 | nome=Helena | acao=comparou as metricas | valor=1721
linha=666 | nome=Ana | acao=fez um experimento | valor=2170
linha=667 | nome=Bruno | acao=estudou computacao | valor=4274
linha=668 | nome=Felipe | acao=participou da aula | valor=6330
linha=669 | nome=Natalia | acao=escreveu o relatorio | valor=7821
linha=670 | nome=Carlos | acao=fez um experimento | valor=5852
linha=671 | nome=Tiago | acao=otimizou o algoritmo | valor=7086
linha=672 | nome=Daniela | acao=otimizou o algoritmo | valor=7599
linha=673 | nome=Felipe | acao=analisou os resultados | valor=5183
linha=674 | nome=Lucas | acao=otimizou o algoritmo | valor=7905
linha=675 | nome=Joao | acao=estudou computacao | valor=9505
linha=676 | nome=Tiago | acao=executou o benchmark | valor=6866
linha=677 | nome=Mariana | acao=estudou computacao | valor=5250
linha=678 | nome=Otavio | acao=participou da aula | valor=2035
linha=679 | nome=Felipe | acao=estudou computacao | valor=1019
linha=680 | nome=Natalia | acao=executou o benchmark | valor=7497
linha=681 | nome=Vitor | acao=escreveu o relatorio | valor=2138
linha=682 | nome=Igor | acao=estudou computacao | valor=2500
linha=683 | nome=Helena | acao=participou da aula | valor=8101
linha=684 | nome=Renata | acao=executou o benchmark | valor=6038
linha=685 | nome=Mariana | acao=estudou computacao | valor=8388
linha=686 | nome=Helena | acao=estudou computacao | valor=7745
linha=687 | nome=Helena | acao=analisou os resultados | valor=7665
linha=688 | nome=Daniela | acao=executou o benchmark | valor=8001
linha=689 | nome=Bruno | acao=analisou os resultados | valor=4133
linha=690 | nome=Gabriela | acao=otimizou o algoritmo | valor=4295
linha=691 | nome=Mariana | acao=fez um experimento | valor=8926
linha=692 | nome=Renata | acao=executou o benchmark | valor=1227
linha=693 | nome=Joao | acao=otimizou o algoritmo | valor=1976
linha=694 | nome=Eduarda | acao=escreveu o relatorio | valor=6887
linha=695 | nome=Bruno | acao=otimizou o algoritmo | valor=5734
linha=696 | nome=Felipe | acao=participou da aula | valor=9232
linha=697 | nome=Igor | acao=otimizou o algoritmo | valor=5626
linha=698 | nome=Carlos | acao=executou o benchmark | valor=7757
linha=699 | nome=Helena | acao=fez um experimento | valor=2695
linha=700 | nome=Mariana | acao=estudou computacao | valor=6556
linha=701 | nome=Natalia | acao=escreveu o relatorio | valor=2714
linha=702 | nome=Mariana | acao=otimizou o algoritmo | valor=7536
linha=703 | nome=Gabriela | acao=comparou as metricas | valor=4614
linha=704 | nome=Bruno | acao=executou o benchmark | valor=1697
