linha=1 | nome=Igor | acao=otimizou o algoritmo | valor=1237
linha=451 | nome=Mariana | acao=otimizou o algoritmo | valor=9165
linha=452 | nome=Vitor | acao=escreveu o relatorio | valor=4479
linha=453 | nome=Ana | acao=analisou os resultados | valor=9010
linha=454 | nome=Eduarda | acao=comparou as metricas | valor=1267
linha=455 | nome=Helena | acao=executou o benchmark | valor=2044
linha=456 | nome=Tiago | acao=analisou os resultados | valor=4615
linha=457 | nome=Karen | acao=fez um experimento | valor=7718
linha=458 | nome=Tiago | acao=escreveu o relatorio | valor=7200
linha=459 | nome=Joao | acao=otimizou o algoritmo | valor=4048
linha=460 | nome=Lucas | acao=otimizou o algoritmo | valor=9383
linha=461 | nome=Tiago | acao=comparou as metricas | valor=1868
linha=462 | nome=Carlos | acao=fez um experimento | valor=9294
linha=463 | nome=Ana | acao=executou o benchmark | valor=4665
linha=464 | nome=Sofia | acao=comparou as metricas | valor=6653
linha=465 | nome=Helena | acao=otimizou o algoritmo | valor=2553
linha=466 | nome=Mariana | acao=executou o benchmark | valor=6271
linha=467 | nome=Igor | acao=executou o benchmark | valor=9468
linha=468 | nome=Karen | acao=otimizou o algoritmo | valor=5741
linha=469 | nome=Felipe | acao=executou o benchmark | valor=8565
linha=470 | nome=Felipe | acao=participou da aula | valor=2513
linha=471 | nome=Helena | acao=participou da aula | valor=2604
linha=472 | nome=Tiago | acao=executou o benchmark | valor=7533
linha=473 | nome=Eduarda | acao=executou o benchmark | valor=5676
linha=474 | nome=Otavio | acao=fez um experimento | valor=6029
linha=475 | nome=Helena | acao=escreveu o relatorio | valor=2782
linha=476 | nome=Helena | acao=executou o benchmark | valor=1433
linha=477 | nome=Lucas | acao=analisou os resultados | valor=8344
linha=478 | nome=Felipe | acao=comparou as metricas | valor=8597
linha=479 | nome=Igor | acao=otimizou o algoritmo | valor=1936
linha=480 | nome=Natalia | acao=analisou os resultados | valor=4230
linha=481 | nome=Otavio | acao=escreveu o relatorio | valor=4464
linha=482 | nome=Mariana | acao=estudou computacao | valor=3563
linha=483 | nome=Lucas | acao=otimizou o algoritmo | valor=6053
linha=484 | nome=Sofia | acao=analisou os resultados | valor=4675
linha=485 | nome=Joao | acao=escreveu o relatorio | valor=1679
linha=486 | nome=Joao | acao=analisou os resultados | valor=1028
linha=487 | nome=Paulo | acao=comparou as metricas | valor=2024
linha=488 | nome=Gabriela | acao=estudou computacao | valor=5402
linha=489 | nome=Sofia | acao=executou o benchmark | valor=4171
linha=490 | nome=Karen | acao=fez um experimento | valor=6740
linha=491 | nome=Sofia | acao=estudou computacao | valor=6282
linha=492 | nome=Lucas | acao=comparou as metricas | valor=5188
linha=493 | nome=Sofia | acao=fez um experimento | valor=9879
linha=494 | nome=Bruno | acao=comparou as metricas | valor=2531
linha=495 | nome=Tiago | acao=otimizou o algoritmo | valor=9209
linha=496 | nome=Vitor | acao=estudou computacao | valor=6499
linha=497 | nome=Ana | acao=comparou as metricas | valor=5896
linha=498 | nome=Mariana | acao=analisou os resultados | valor=9566
linha=499 | nome=Otavio | acao=executou o benchmark | valor=3358
linha=500 | nome=Igor | acao=comparou as metricas | valor=4930
linha=501 | nome=Sofia | acao=fez um experimento | valor=8432
linha=502 | nome=Vitor | acao=executou o benchmark | valor=5138
linha=503 | nome=Bruno | acao=escreveu o relatorio | valor=7162
linha=504 | nome=Carlos | acao=otimizou o algoritmo | valor=8439
linha=505 | nome=Daniela | acao=executou o benchmark | valor=4578
linha=506 | nome=Daniela | acao=executou o benchmark | valor=6410
linha=507 | nome=Paulo | acao=estudou computacao | valor=4079
linha=508 | nome=Sofia | acao=comparou as metricas | valor=4770
linha=509 | nome=Karen | acao=participou da aula | valor=5163
linha=510 | nome=Eduarda | acao=analisou os resultados | valor=6736
linha=511 | nome=Ana | acao=comparou as metricas | valor=5182
linha=512 | nome=Karen | acao=analisou os resultados | valor=9998
linha=513 | nome=Renata | acao=fez um experimento | valor=1577
linha=514 | nome=Paulo | acao=analisou os resultados | valor=9241
linha=515 | nome=Felipe | acao=analisou os resultados | valor=5266
linha=516 | nome=Vitor | acao=comparou as metricas | valor=2101
linha=517 | nome=Karen | acao=fez um experimento | valor=3234
linha=518 | nome=Natalia | acao=fez um experimento | valor=4786
linha=519 | nome=Gabriela | acao=escreveu o relatorio | valor=4720
linha=520 | nome=Otavio | acao=analisou os resultados | valor=3713
linha=521 | nome=Karen | acao=estudou computacao | valor=1907
linha=522 | nome=Joao | acao=escreveu o relatorio | valor=1894
linha=523 | nome=Gabriela | acao=estudou computacao | valor=8817
linha=524 | nome=Helena | acao=analisou os resultados | valor=6765
linha=525 | nome=Gabriela | acao=executou o benchmark | valor=2587
linha=526 | nome=Igor | acao=executou o benchmark | valor=3690
linha=527 | nome=Gabriela | acao=analisou os resultados | valor=6830
linha=528 | nome=Daniela | acao=otimizou o algoritmo | valor=8507
linha=529 | nome=Vitor | acao=otimizou o algoritmo | valor=5843
linha=530 | nome=Paulo | acao=otimizou o algoritmo | valor=7705
linha=531 | nome=Gabriela | acao=executou o benchmark | valor=9206
linha=532 | nome=Karen | acao=estudou computacao | valor=8854
linha=533 | nome=Igor | acao=participou da aula | valor=1589
linha=534 | nome=Otavio | acao=otimizou o algoritmo | valor=4761
linha=535 | nome=Eduarda | acao=comparou as metricas | valor=3551
linha=536 | nome=Joao | acao=participou da aula | valor=6073
linha=537 | nome=Paulo | acao=analisou os resultados | valor=7878
linha=538 | nome=Renata | acao=analisou os resultados | valor=2592
linha=539 | nome=Gabriela | acao=escreveu o relatorio | valor=9358
linha=540 | nome=Mariana | acao=otimizou o algoritmo | valor=2334
linha=541 | nome=Helena | acao=participou da aula | valor=1898
linha=542 | nome=Joao | acao=fez um experimento | valor=6146
linha=543 | nome=Sofia | acao=escreveu o relatorio | valor=6956
linha=544 | nome=Sofia | acao=escreveu o relatorio | valor=5996
linha=545 | nome=Ana | acao=analisou os resultados | valor=2246
linha=546 | nome=Otavio | acao=participou da aula | valor=7545
linha=547 | nome=Karen | acao=estudou computacao | valor=9568
linha=548 | nome=Natalia | acao=comparou as metricas | valor=8922
linha=549 | nome=Gabriela | acao=participou da aula | valor=5839
linha=550 | nome=Bruno | acao=participou da aula | valor=1389
linha=551 | nome=Lucas | acao=otimizou o algoritmo | valor=5314
linha=552 | nome=Paulo | acao=estudou computacao | valor=8514
linha=553 | nome=Mariana | acao=executou o benchmark | valor=3668
linha=554 | nome=Lucas | acao=fez um experimento | valor=6818
linha=555 | nome=Paulo | acao=otimizou o algoritmo | valor=3190
linha=556 | nome=Lucas | acao=analisou os resultados | valor=6525
linha=557 | nome=Karen | acao=escreveu o relatorio | valor=8176
linha=558 | nome=Karen | acao=fez um experimento | valor=9862
linha=559 | nome=Igor | acao=fez um experimento | valor=9379
linha=560 | nome=Renata | acao=analisou os resultados | valor=4068
linha=561 | nome=Sofia | acao=analisou os resultados | valor=3411
linha=562 | nome=Lucas | acao=fez um experimento | valor=7743
linha=563 | nome=Eduarda | acao=participou da aula | valor=8059
linha=564 | nome=Carlos | acao=comparou as metricas | valor=6235
linha=565 | nome=Vitor | acao=comparou as metricas | valor=8550
linha=566 | nome=Otavio | acao=fez um experimento | valor=2886
linha=567 | nome=Renata | acao=escreveu o relatorio | valor=8515
linha=568 | nome=Karen | acao=escreveu o relatorio | valor=4714
linha=569 | nome=Joao | acao=participou da aula | valor=4693
linha=570 | nome=Renata | acao=estudou computacao | valor=1876
linha=571 | nome=Daniela | acao=otimizou o algoritmo | valor=8498
linha=572 | nome=Carlos | acao=analisou os resultados | valor=9449
linha=573 | nome=Mariana | acao=participou da aula | valor=7693
linha=574 | nome=Sofia | acao=participou da aula | valor=2767
linha=575 | nome=Lucas | acao=otimizou o algoritmo | valor=4503
linha=576 | nome=Gabriela | acao=participou da aula | valor=2887
linha=577 | nome=Gabriela | acao=analisou os resultados | valor=4406
linha=578 | nome=Mariana | acao=comparou as metricas | valor=3473
linha=579 | nome=Mariana | acao=fez um experimento | valor=2700
linha=580 | nome=Helena | acao=escreveu o relatorio | valor=1423
linha=581 | nome=Bruno | acao=fez um experimento | valor=2067
linha=582 | nome=Mariana | acao=comparou as metricas | valor=8877
linha=583 | nome=Karen | acao=executou o benchmark | valor=2704
linha=584 | nome=Bruno | acao=otimizou o algoritmo | valor=8471
linha=585 | nome=Mariana | acao=fez um experimento | valor=7269
linha=586 | nome=Renata | acao=fez um experimento | valor=1799
linha=587 | nome=Eduarda | acao=estudou computacao | valor=3594
linha=588 | nome=Bruno | acao=participou da aula | valor=5520
linha=589 | nome=Renata | acao=participou da aula | valor=8279
linha=590 | nome=Ana | acao=analisou os resultados | valor=6051
linha=591 | nome=Carlos | acao=participou da aula | valor=5680
linha=592 | nome=Gabriela | acao=executou o benchmark | valor=7572
linha=593 | nome=Felipe | acao=analisou os resultados | valor=4532
linha=594 | nome=Joao | acao=executou o benchmark | valor=1641
linha=595 | nome=Natalia | acao=estudou computacao | valor=2335
linha=596 | nome=Ana | acao=analisou os resultados | valor=4158
linha=597 | nome=Gabriela | acao=otimizou o algoritmo | valor=3548
linha=598 | nome=Natalia | acao=comparou as metricas | valor=9813
linha=599 | nome=Daniela | acao=analisou os resultados | valor=4393
linha=600 | nome=Tiago | acao=analisou os resultados | valor=9494
linha=601 | nome=Paulo | acao=executou o benchmark | valor=1959
linha=602 | nome=Otavio | acao=analisou os resultados | valor=9769
linha=603 | nome=Renata | acao=otimizou o algoritmo | valor=8780
linha=604 | nome=Tiago | acao=comparou as metricas | valor=4798
linha=605 | nome=Daniela | acao=otimizou o algoritmo | valor=6485
linha=606 | nome=Karen | acao=participou da aula | valor=1293
linha=607 | nome=Eduarda | acao=comparou as metricas | valor=2540
linha=608 | nome=Carlos | acao=analisou os resultados | valor=8931
linha=609 | nome=Ana | acao=escreveu o relatorio | valor=6042
linha=610 | nome=Igor | acao=escreveu o relatorio | valor=1321
linha=611 | nome=Helena | acao=estudou computacao | valor=7811
linha=612 | nome=Gabriela | acao=escreveu o relatorio | valor=6333
linha=613 | nome=Ana | acao=participou da aula | valor=2028
linha=614 | nome=Joao | acao=participou da aula | valor=4709
linha=615 | nome=Mariana | acao=participou da aula | valor=2919
linha=616 | nome=Vitor | acao=otimizou o algoritmo | valor=3774
linha=617 | nome=Natalia | acao=comparou as metricas | valor=9194
linha=618 | nome=Felipe | acao=executou o benchmark | valor=5787
linha=619 | nome=Bruno | acao=estudou computacao | valor=2646
linha=620 | nome=Tiago | acao=estudou computacao | valor=9152
linha=621 | nome=Joao | acao=comparou as metricas | valor=3258
linha=622 | nome=Otavio | acao=participou da aula | valor=5995
linha=623 | nome=Gabriela | acao=fez um experimento | valor=7023
linha=624 | nome=Daniela | acao=escreveu o relatorio | valor=6208
linha=625 | nome=Felipe | acao=otimizou o algoritmo | valor=5798
linha=626 | nome=Helena | acao=estudou computacao | valor=5844
linha=627 | nome=Igor | acao=analisou os resultados | valor=8552
linha=628 | nome=Joao | acao=escreveu o relatorio | valor=6231
linha=629 | nome=Natalia | acao=executou o benchmark | valor=8348
linha=630 | nome=Otavio | acao=fez um experimento | valor=1916
linha=631 | nome=Tiago | acao=participou da aula | valor=1927
linha=632 | nome=Tiago | acao=executou o benchmark | valor=2912
linha=633 | nome=Bruno | acao=comparou as metricas | valor=3057
linha=634 | nome=Igor | acao=executou o benchmark | valor=2533
linha=635 | nome=Mariana | acao=escreveu o relatorio | valor=8415
linha=636 | nome=Igor | acao=analisou os resultados | valor=5828
linha=637 | nome=Lucas | acao=comparou as metricas | valor=1217
linha=638 | nome=Tiago | acao=executou o benchmark | valor=1096
linha=639 | nome=Renata | acao=participou da aula | valor=6545
linha=640 | nome=Lucas | acao=fez um experimento | valor=9298
linha=641 | nome=Felipe | acao=otimizou o algoritmo | valor=4957
linha=642 | nome=Natalia | acao=analisou os resultados | valor=3039
linha=643 | nome=Natalia | acao=analisou os resultados | valor=4012
linha=644 | nome=Lucas | acao=participou da aula | valor=1595
linha=645 | nome=Natalia | acao=escreveu o relatorio | valor=3953
linha=646 | nome=Daniela | acao=fez um experimento | valor=5251
linha=647 | nome=Otavio | acao=fez um experimento | valor=9451
linha=648 | nome=Otavio | acao=comparou as metricas | valor=6842
linha=649 | nome=Renata | acao=fez um experimento | valor=6761
linha=650 | nome=Natalia | acao=estudou computacao | valor=6508
linha=651 | nome=Joao | acao=participou da aula | valor=8809
linha=652 | nome=Karen | acao=analisou os resultados | valor=4529
linha=653 | nome=Eduarda | acao=analisou os resultados | valor=6422
linha=654 | nome=Felipe | acao=participou da aula | valor=2543
linha=655 | nome=Felipe | acao=comparou as metricas | valor=3635
linha=656 | nome=Sofia | acao=executou o benchmark | valor=3039
linha=657 | nome=Daniela | acao=otimizou o algoritmo | valor=4571
linha=658 | nome=Renata | acao=escreveu o relatorio | valor=2571
linha=659 | nome=Helena | acao=comparou as metricas | valor=6826
linha=660 | nome=Gabriela | acao=fez um experimento | valor=3454
linha=661 | nome=Otavio | acao=estudou computacao | valor=7831
linha=662 | nome=Carlos | acao=estudou computacao | valor=8284
linha=663 | nome=Igor | acao=comparou as metricas | valor=6339
linha=664 | nome=Eduarda | acao=otimizou o algoritmo | valor=5457
linha=665 | nome=Karen | acao=analisou os resultados | valor=1774
linha=666 | nome=Karen | acao=estudou computacao | valor=6065
linha=667 | nome=Igor | acao=fez um experimento | valor=3389
linha=668 | nome=Lucas | acao=escreveu o relatorio | valor=3388
linha=669 | nome=Gabriela | acao=comparou as metricas | valor=1272
linha=670 | nome=Natalia | acao=escreveu o relatorio | valor=5866
linha=671 | nome=Eduarda | acao=otimizou o algoritmo | valor=5214
linha=672 | nome=Lucas | acao=participou da aula | valor=9917
linha=673 | nome=Joao | acao=analisou os resultados | valor=6460
linha=674 | nome=Igor | acao=executou o benchmark | valor=9674
linha=675 | nome=Felipe | acao=comparou as metricas | valor=2929
linha=676 | nome=Felipe | acao=participou da aula | valor=3687
linha=677 | nome=Lucas | acao=participou da aula | valor=8987
linha=678 | nome=Joao | acao=escreveu o relatorio | valor=1443
linha=679 | nome=Otavio | acao=executou o benchmark | valor=8256
linha=680 | nome=Mariana | acao=fez um experimento | valor=2510
linha=681 | nome=Ana | acao=participou da aula | valor=4125
linha=682 | nome=Lucas | acao=otimizou o algoritmo | valor=5392
linha=683 | nome=Tiago | acao=otimizou o algoritmo | valor=7706
linha=684 | nome=Sofia | acao=otimizou o algoritmo | valor=2757
linha=685 | nome=Bruno | acao=estudou computacao | valor=4313
linha=686 | nome=Sofia | acao=executou o benchmark | valor=6412
linha=687 | nome=Paulo | acao=comparou as metricas | valor=9505
linha=688 | nome=Eduarda | acao=analisou os resultados | valor=4684
linha=689 | nome=Daniela | acao=comparou as metricas | valor=6710
linha=690 | nome=Natalia | acao=participou da aula | valor=6616
linha=691 | nome=Sofia | acao=escreveu o relatorio | valor=6034
linha=692 | nome=Otavio | acao=executou o benchmark | valor=8558
linha=693 | nome=Joao | acao=fez um experimento | valor=7393
linha=694 | nome=Paulo | acao=fez um experimento | valor=3178
linha=695 | nome=Paulo | acao=fez um experimento | valor=8353
linha=696 | nome=Bruno | acao=estudou computacao | valor=6030
linha=697 | nome=Gabriela | acao=escreveu o relatorio | valor=5290
linha=698 | nome=Joao | acao=estudou computacao | valor=8113
linha=699 | nome=Eduarda | acao=executou o benchmark | valor=8633
linha=700 | nome=Paulo | acao=otimizou o algoritmo | valor=7514
linha=701 | nome=Bruno | acao=estudou computacao | valor=9095
linha=702 | nome=Daniela | acao=escreveu o relatorio | valor=9182
linha=703 | nome=Sofia | acao=escreveu o relatorio | valor=9661
