=== BUSCA SEQUENCIAL ===
Diretorio: data/txt
Nome buscado: Mariana
Algoritmo: KMP
Arquivos analisados: 12
Ocorrencias encontradas: 828
Tempo: 46,431 ms
Arquivo: data/txt/lote_1/dados_001.txt | Linha: 13 | Conteudo: linha=13 | nome=Mariana | acao=fez um experimento | valor=5094
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 409 | Conteudo: linha=409 | nome=Mariana | acao=otimizou o algoritmo | valor=7816
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 414 | Conteudo: linha=414 | nome=Mariana | acao=participou da aula | valor=3425
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 433 | Conteudo: linha=433 | nome=Mariana | acao=comparou as metricas | valor=8415
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 436 | Conteudo: linha=436 | nome=Mariana | acao=participou da aula | valor=7652
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 465 | Conteudo: linha=465 | nome=Mariana | acao=escreveu o relatorio | valor=7120
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 493 | Conteudo: linha=493 | nome=Mariana | acao=participou da aula | valor=8576
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 517 | Conteudo: linha=517 | nome=Mariana | acao=analisou os resultados | valor=2729
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 522 | Conteudo: linha=522 | nome=Mariana | acao=escreveu o relatorio | valor=8720
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 528 | Conteudo: linha=528 | nome=Mariana | acao=participou da aula | valor=4988
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 547 | Conteudo: linha=547 | nome=Mariana | acao=fez um experimento | valor=3069
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 565 | Conteudo: linha=565 | nome=Mariana | acao=participou da aula | valor=5520
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 600 | Conteudo: linha=600 | nome=Mariana | acao=participou da aula | valor=9518
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 613 | Conteudo: linha=613 | nome=Mariana | acao=analisou os resultados | valor=6933
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 625 | Conteudo: linha=625 | nome=Mariana | acao=analisou os resultados | valor=5899
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 627 | Conteudo: linha=627 | nome=Mariana | acao=fez um experimento | valor=1459
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 637 | Conteudo: linha=637 | nome=Mariana | acao=participou da aula | valor=7090
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 639 | Conteudo: linha=639 | nome=Mariana | acao=otimizou o algoritmo | valor=8646
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 641 | Conteudo: linha=641 | nome=Mariana | acao=participou da aula | valor=8778
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 654 | Conteudo: linha=654 | nome=Mariana | acao=otimizou o algoritmo | valor=4370
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 673 | Conteudo: linha=673 | nome=Mariana | acao=analisou os resultados | valor=2586
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 690 | Conteudo: linha=690 | nome=Mariana | acao=analisou os resultados | valor=9966
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 706 | Conteudo: linha=706 | nome=Mariana | acao=fez um experimento | valor=4173
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 714 | Conteudo: linha=714 | nome=Mariana | acao=analisou os resultados | valor=7488
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 739 | Conteudo: linha=739 | nome=Mariana | acao=analisou os resultados | valor=3393
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 747 | Conteudo: linha=747 | nome=Mariana | acao=otimizou o algoritmo | valor=5451
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 749 | Conteudo: linha=749 | nome=Mariana | acao=analisou os resultados | valor=4536
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 752 | Conteudo: linha=752 | nome=Mariana | acao=executou o benchmark | valor=2986
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 778 | Conteudo: linha=778 | nome=Mariana | acao=executou o benchmark | valor=2926
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 786 | Conteudo: linha=786 | nome=Mariana | acao=analisou os resultados | valor=5562
Arquivo: data/txt/lote_2/dados_012.txt | Linha: 799 | Conteudo: linha=799 | nome=Mariana | acao=comparou as metricas | valor=4114
