linha=1 | nome=Sofia | acao=escreveu o relatorio | valor=2453
linha=453 | nome=Mariana | acao=estudou computacao | valor=2438
linha=454 | nome=Bruno | acao=participou da aula | valor=6932
linha=455 | nome=Joao | acao=comparou as metricas | valor=4300
linha=456 | nome=Daniela | acao=escreveu o relatorio | valor=2352
linha=457 | nome=Felipe | acao=fez um experimento | valor=7650
linha=458 | nome=Gabriela | acao=estudou computacao | valor=3713
linha=459 | nome=Tiago | acao=otimizou o algoritmo | valor=2863
linha=460 | nome=Mariana | acao=escreveu o relatorio | valor=1509
linha=461 | nome=Igor | acao=comparou as metricas | valor=6554
linha=462 | nome=Sofia | acao=otimizou o algoritmo | valor=8424
linha=463 | nome=Helena | acao=executou o benchmark | valor=1594
linha=464 | nome=Daniela | acao=escreveu o relatorio | valor=2856
linha=465 | nome=Sofia | acao=otimizou o algoritmo | valor=7970
linha=466 | nome=Sofia | acao=escreveu o relatorio | valor=4524
linha=467 | nome=Otavio | acao=estudou computacao | valor=1841
linha=468 | nome=Ana | acao=otimizou o algoritmo | valor=7290
linha=469 | nome=Felipe | acao=comparou as metricas | valor=8940
linha=470 | nome=Eduarda | acao=otimizou o algoritmo | valor=4596
linha=471 | nome=Gabriela | acao=escreveu o relatorio | valor=4827
linha=472 | nome=Bruno | acao=fez um experimento | valor=8882
linha=473 | nome=Otavio | acao=estudou computacao | valor=4068
linha=474 | nome=Mariana | acao=fez um experimento | valor=9959
linha=475 | nome=Gabriela | acao=executou o benchmark | valor=4581
linha=476 | nome=Tiago | acao=estudou computacao | valor=8005
linha=477 | nome=Igor | acao=comparou as metricas | valor=8999
linha=478 | nome=Karen | acao=participou da aula | valor=3477
linha=479 | nome=Igor | acao=estudou computacao | valor=5996
linha=480 | nome=Bruno | acao=otimizou o algoritmo | valor=9828
linha=481 | nome=Eduarda | acao=estudou computacao | valor=4642
linha=482 | nome=Carlos | acao=analisou os resultados | valor=4144
linha=483 | nome=Lucas | acao=estudou computacao | valor=8400
linha=484 | nome=Mariana | acao=analisou os resultados | valor=1339
linha=485 | nome=Felipe | acao=participou da aula | valor=8855
linha=486 | nome=Vitor | acao=participou da aula | valor=4760
linha=487 | nome=Joao | acao=fez um experimento | valor=4819
linha=488 | nome=Lucas | acao=participou da aula | valor=7309
linha=489 | nome=Eduarda | acao=analisou os resultados | valor=3365
linha=490 | nome=Paulo | acao=participou da aula | valor=1558
linha=491 | nome=Bruno | acao=comparou as metricas | valor=6834
linha=492 | nome=Bruno | acao=estudou computacao | valor=2412
linha=493 | nome=Daniela | acao=analisou os resultados | valor=4506
linha=494 | nome=Lucas | acao=executou o benchmark | valor=6729
linha=495 | nome=Gabriela | acao=fez um experimento | valor=5095
linha=496 | nome=Bruno | acao=fez um experimento | valor=8293
linha=497 | nome=Paulo | acao=fez um experimento | valor=1079
linha=498 | nome=Sofia | acao=comparou as metricas | valor=8838
linha=499 | nome=Joao | acao=escreveu o relatorio | valor=2472
linha=500 | nome=Bruno | acao=escreveu o relatorio | valor=5120
linha=501 | nome=Otavio | acao=participou da aula | valor=3256
linha=502 | nome=Helena | acao=executou o benchmark | valor=2620
linha=503 | nome=Joao | acao=escreveu o relatorio | valor=4671
linha=504 | nome=Helena | acao=fez um experimento | valor=6094
linha=505 | nome=Sofia | acao=comparou as metricas | valor=4151
linha=506 | nome=Mariana | acao=otimizou o algoritmo | valor=9587
linha=507 | nome=Sofia | acao=comparou as metricas | valor=8894
linha=508 | nome=Ana | acao=fez um experimento | valor=6845
linha=509 | nome=Helena | acao=escreveu o relatorio | valor=9388
linha=510 | nome=Tiago | acao=analisou os resultados | valor=5309
linha=511 | nome=Otavio | acao=analisou os resultados | valor=5486
linha=512 | nome=Karen | acao=estudou computacao | valor=3445
linha=513 | nome=Otavio | acao=fez um experimento | valor=4546
linha=514 | nome=Lucas | acao=escreveu o relatorio | valor=9573
linha=515 | nome=Vitor | acao=comparou as metricas | valor=3157
linha=516 | nome=Otavio | acao=participou da aula | valor=3717
linha=517 | nome=Joao | acao=participou da aula | valor=7345
linha=518 | nome=Carlos | acao=otimizou o algoritmo | valor=8357
linha=519 | nome=Vitor | acao=executou o benchmark | valor=7161
linha=520 | nome=Daniela | acao=comparou as metricas | valor=5544
linha=521 | nome=Helena | acao=escreveu o relatorio | valor=5635
linha=522 | nome=Gabriela | acao=escreveu o relatorio | valor=9164
linha=523 | nome=Otavio | acao=participou da aula | valor=3245
linha=524 | nome=Otavio | acao=analisou os resultados | valor=8314
linha=525 | nome=Vitor | acao=fez um experimento | valor=7613
linha=526 | nome=Karen | acao=escreveu o relatorio | valor=7717
linha=527 | nome=Bruno | acao=escreveu o relatorio | valor=1055
linha=528 | nome=Mariana | acao=participou da aula | valor=6887
linha=529 | nome=Lucas | acao=otimizou o algoritmo | valor=2241
linha=530 | nome=Natalia | acao=executou o benchmark | valor=7042
linha=531 | nome=Felipe | acao=estudou computacao | valor=8637
linha=532 | nome=Mariana | acao=analisou os resultados | valor=9813
linha=533 | nome=Lucas | acao=participou da aula | valor=6640
linha=534 | nome=Bruno | acao=otimizou o algoritmo | valor=1711
linha=535 | nome=Bruno | acao=comparou as metricas | valor=2876
linha=536 | nome=Karen | acao=executou o benchmark | valor=4857
linha=537 | nome=Igor | acao=otimizou o algoritmo | valor=9558
linha=538 | nome=Vitor | acao=participou da aula | valor=2596
linha=539 | nome=Daniela | acao=participou da aula | valor=2154
linha=540 | nome=Tiago | acao=participou da aula | valor=1501
linha=541 | nome=Joao | acao=fez um experimento | valor=8957
linha=542 | nome=Daniela | acao=otimizou o algoritmo | valor=4637
linha=543 | nome=Daniela | acao=comparou as metricas | valor=8986
linha=544 | nome=Igor | acao=participou da aula | valor=1719
linha=545 | nome=Paulo | acao=comparou as metricas | valor=8527
linha=546 | nome=Ana | acao=fez um experimento | valor=9193
linha=547 | nome=Tiago | acao=executou o benchmark | valor=1974
linha=548 | nome=Bruno | acao=executou o benchmark | valor=9100
linha=549 | nome=Ana | acao=escreveu o relatorio | valor=3705
linha=550 | nome=Daniela | acao=fez um experimento | valor=6161
linha=551 | nome=Carlos | acao=comparou as metricas | valor=7348
linha=552 | nome=Igor | acao=participou da aula | valor=3296
linha=553 | nome=Renata | acao=analisou os resultados | valor=8311
linha=554 | nome=Ana | acao=executou o benchmark | valor=4412
linha=555 | nome=Natalia | acao=executou o benchmark | valor=4663
linha=556 | nome=Mariana | acao=estudou computacao | valor=7234
linha=557 | nome=Ana | acao=fez um experimento | valor=8467
linha=558 | nome=Paulo | acao=analisou os resultados | valor=1196
linha=559 | nome=Vitor | acao=comparou as metricas | valor=7109
linha=560 | nome=Helena | acao=participou da aula | valor=9702
linha=561 | nome=Joao | acao=participou da aula | valor=2732
linha=562 | nome=Mariana | acao=analisou os resultados | valor=6545
linha=563 | nome=Igor | acao=fez um experimento | valor=6489
linha=564 | nome=Sofia | acao=executou o benchmark | valor=5836
linha=565 | nome=Carlos | acao=escreveu o relatorio | valor=7392
linha=566 | nome=Gabriela | acao=estudou computacao | valor=6794
linha=567 | nome=Ana | acao=comparou as metricas | valor=3952
linha=568 | nome=Ana | acao=otimizou o algoritmo | valor=8926
linha=569 | nome=Lucas | acao=executou o benchmark | valor=7434
linha=570 | nome=Paulo | acao=comparou as metricas | valor=2103
linha=571 | nome=Karen | acao=fez um experimento | valor=2119
linha=572 | nome=Karen | acao=escreveu o relatorio | valor=3147
linha=573 | nome=Renata | acao=otimizou o algoritmo | valor=8567
linha=574 | nome=Paulo | acao=estudou computacao | valor=4736
linha=575 | nome=Bruno | acao=executou o benchmark | valor=5080
linha=576 | nome=Joao | acao=participou da aula | valor=6560
linha=577 | nome=Otavio | acao=estudou computacao | valor=3354
linha=578 | nome=Lucas | acao=analisou os resultados | valor=4279
linha=579 | nome=Natalia | acao=analisou os resultados | valor=3209
linha=580 | nome=Helena | acao=estudou computacao | valor=9097
linha=581 | nome=Karen | acao=otimizou o algoritmo | valor=4353
linha=582 | nome=Sofia | acao=fez um experimento | valor=9680
linha=583 | nome=Bruno | acao=otimizou o algoritmo | valor=2695
linha=584 | nome=Carlos | acao=otimizou o algoritmo | valor=7393
linha=585 | nome=Otavio | acao=participou da aula | valor=5700
linha=586 | nome=Natalia | acao=escreveu o relatorio | valor=5054
linha=587 | nome=Natalia | acao=participou da aula | valor=8104
linha=588 | nome=Tiago | acao=fez um experimento | valor=6407
linha=589 | nome=Karen | acao=participou da aula | valor=6234
linha=590 | nome=Mariana | acao=fez um experimento | valor=5128
linha=591 | nome=Eduarda | acao=escreveu o relatorio | valor=2732
linha=592 | nome=Helena | acao=executou o benchmark | valor=8309
linha=593 | nome=Felipe | acao=executou o benchmark | valor=1881
linha=594 | nome=Vitor | acao=executou o benchmark | valor=2904
linha=595 | nome=Joao | acao=participou da aula | valor=8479
linha=596 | nome=Helena | acao=estudou computacao | valor=5475
linha=597 | nome=Joao | acao=estudou computacao | valor=5994
linha=598 | nome=Natalia | acao=otimizou o algoritmo | valor=6093
linha=599 | nome=Helena | acao=escreveu o relatorio | valor=6693
linha=600 | nome=Felipe | acao=participou da aula | valor=7184
linha=601 | nome=Joao | acao=comparou as metricas | valor=5830
linha=602 | nome=Lucas | acao=fez um experimento | valor=5327
linha=603 | nome=Daniela | acao=executou o benchmark | valor=6218
linha=604 | nome=Daniela | acao=estudou computacao | valor=2689
linha=605 | nome=Carlos | acao=fez um experimento | valor=7128
linha=606 | nome=Tiago | acao=escreveu o relatorio | valor=8625
linha=607 | nome=Tiago | acao=fez um experimento | valor=3820
linha=608 | nome=Sofia | acao=executou o benchmark | valor=9971
linha=609 | nome=Natalia | acao=estudou computacao | valor=3528
linha=610 | nome=Igor | acao=executou o benchmark | valor=4612
linha=611 | nome=Ana | acao=escreveu o relatorio | valor=5215
linha=612 | nome=Tiago | acao=analisou os resultados | valor=2028
linha=613 | nome=Renata | acao=executou o benchmark | valor=6265
linha=614 | nome=Natalia | acao=escreveu o relatorio | valor=9782
linha=615 | nome=Renata | acao=estudou computacao | valor=3701
linha=616 | nome=Tiago | acao=fez um experimento | valor=1678
linha=617 | nome=Vitor | acao=fez um experimento | valor=4032
linha=618 | nome=Natalia | acao=fez um experimento | valor=5386
linha=619 | nome=Natalia | acao=fez um experimento | valor=9024
linha=620 | nome=Vitor | acao=participou da aula | valor=6076
linha=621 | nome=Vitor | acao=executou o benchmark | valor=3026
linha=622 | nome=Sofia | acao=comparou as metricas | valor=6362
linha=623 | nome=Gabriela | acao=executou o benchmark | valor=8141
linha=624 | nome=Karen | acao=otimizou o algoritmo | valor=9765
linha=625 | nome=Mariana | acao=participou da aula | valor=8238
linha=626 | nome=Joao | acao=fez um experimento | valor=3557
linha=627 | nome=Sofia | acao=otimizou o algoritmo | valor=8913
linha=628 | nome=Tiago | acao=fez um experimento | valor=9823
linha=629 | nome=Renata | acao=escreveu o relatorio | valor=5954
linha=630 | nome=Sofia | acao=fez um experimento | valor=9151
linha=631 | nome=Vitor | acao=executou o benchmark | valor=1735
linha=632 | nome=Karen | acao=estudou computacao | valor=9511
linha=633 | nome=Carlos | acao=comparou as metricas | valor=7929
linha=634 | nome=Renata | acao=comparou as metricas | valor=5860
linha=635 | nome=Karen | acao=otimizou o algoritmo | valor=7777
linha=636 | nome=Paulo | acao=estudou computacao | valor=2414
linha=637 | nome=Helena | acao=otimizou o algoritmo | valor=4213
linha=638 | nome=Mariana | acao=participou da aula | valor=4663
linha=639 | nome=Lucas | acao=comparou as metricas | valor=1277
linha=640 | nome=Igor | acao=escreveu o relatorio | valor=3824
linha=641 | nome=Daniela | acao=comparou as metricas | valor=9582
linha=642 | nome=Lucas | acao=otimizou o algoritmo | valor=8472
linha=643 | nome=Mariana | acao=participou da aula | valor=7131
linha=644 | nome=Mariana | acao=estudou computacao | valor=6852
linha=645 | nome=Mariana | acao=participou da aula | valor=3010
linha=646 | nome=Ana | acao=escreveu o relatorio | valor=6721
linha=647 | nome=Renata | acao=executou o benchmark | valor=8216
linha=648 | nome=Daniela | acao=escreveu o relatorio | valor=5068
linha=649 | nome=Mariana | acao=participou da aula | valor=8892
linha=650 | nome=Eduarda | acao=escreveu o relatorio | valor=3048
linha=651 | nome=Carlos | acao=otimizou o algoritmo | valor=7543
linha=652 | nome=Joao | acao=executou o benchmark | valor=7308
linha=653 | nome=Mariana | acao=comparou as metricas | valor=6366
linha=654 | nome=Mariana | acao=comparou as metricas | valor=9719
linha=655 | nome=Igor | acao=analisou os resultados | valor=4888
linha=656 | nome=Mariana | acao=participou da aula | valor=5236
linha=657 | nome=Daniela | acao=comparou as metricas | valor=6271
linha=658 | nome=Lucas | acao=participou da aula | valor=4494
linha=659 | nome=Otavio | acao=analisou os resultados | valor=4251
linha=660 | nome=Sofia | acao=otimizou o algoritmo | valor=7796
linha=661 | nome=Igor | acao=participou da aula | valor=4548
linha=662 | nome=Ana | acao=estudou computacao | valor=4203
linha=663 | nome=Carlos | acao=comparou as metricas | valor=6482
linha=664 | nome=Felipe | acao=estudou computacao | valor=4108
linha=665 | nome=Renata | acao=comparou as metricas | valor=7625
linha=666 | nome=Felipe | acao=analisou os resultados | valor=3468
linha=667 | nome=Igor | acao=executou o benchmark | valor=4414
linha=668 | nome=Joao | acao=estudou computacao | valor=8503
linha=669 | nome=Tiago | acao=participou da aula | valor=5954
linha=670 | nome=Otavio | acao=fez um experimento | valor=3643
linha=671 | nome=Igor | acao=analisou os resultados | valor=5569
linha=672 | nome=Carlos | acao=estudou computacao | valor=3308
linha=673 | nome=Lucas | acao=otimizou o algoritmo | valor=3972
linha=674 | nome=Mariana | acao=comparou as metricas | valor=1106
linha=675 | nome=Karen | acao=executou o benchmark | valor=9713
linha=676 | nome=Mariana | acao=fez um experimento | valor=9500
linha=677 | nome=Gabriela | acao=executou o benchmark | valor=9311
linha=678 | nome=Helena | acao=fez um experimento | valor=3075
linha=679 | nome=Gabriela | acao=otimizou o algoritmo | valor=5235
linha=680 | nome=Helena | acao=participou da aula | valor=8266
linha=681 | nome=Helena | acao=fez um experimento | valor=9051
linha=682 | nome=Gabriela | acao=escreveu o relatorio | valor=6224
linha=683 | nome=Bruno | acao=estudou computacao | valor=9140
linha=684 | nome=Lucas | acao=fez um experimento | valor=5083
linha=685 | nome=Natalia | acao=otimizou o algoritmo | valor=1906
linha=686 | nome=Vitor | acao=otimizou o algoritmo | valor=8821
linha=687 | nome=Sofia | acao=executou o benchmark | valor=2166
linha=688 | nome=Otavio | acao=estudou computacao | valor=9757
linha=689 | nome=Lucas | acao=otimizou o algoritmo | valor=8584
linha=690 | nome=Helena | acao=participou da aula | valor=1080
linha=691 | nome=Igor | acao=analisou os resultados | valor=2511
linha=692 | nome=Ana | acao=executou o benchmark | valor=1316
linha=693 | nome=Renata | acao=escreveu o relatorio | valor=3041
linha=694 | nome=Ana | acao=fez um experimento | valor=5566
linha=695 | nome=Igor | acao=executou o benchmark | valor=9605
linha=696 | nome=Natalia | acao=participou da aula | valor=2651
linha=697 | nome=Joao | acao=estudou computacao | valor=6368
linha=698 | nome=Ana | acao=otimizou o algoritmo | valor=3612
linha=699 | nome=Karen | acao=fez um experimento | valor=7351
linha=700 | nome=Vitor | acao=estudou computacao | valor=1324
linha=701 | nome=Igor | acao=otimizou o algoritmo | valor=4715
linha=702 | nome=Gabriela | acao=analisou os resultados | valor=3160
linha=703 | nome=Felipe | acao=fez um experimento | valor=8136
linha=704 | nome=Lucas | acao=executou o benchmark | valor=7694
linha=705 | nome=Vitor | acao=otimizou o algoritmo | valor=2379
