linha=1 | nome=Igor | acao=estudou computacao | valor=3970
linha=453 | nome=Eduarda | acao=otimizou o algoritmo | valor=4244
linha=454 | nome=Paulo | acao=escreveu o relatorio | valor=9966
linha=455 | nome=Joao | acao=participou da aula | valor=5911
linha=456 | nome=Joao | acao=executou o benchmark | valor=5512
linha=457 | nome=Lucas | acao=fez um experimento | valor=1979
linha=458 | nome=Lucas | acao=analisou os resultados | valor=6068
linha=459 | nome=Otavio | acao=otimizou o algoritmo | valor=1804
linha=460 | nome=Joao | acao=estudou computacao | valor=5616
linha=461 | nome=Ana | acao=participou da aula | valor=2780
linha=462 | nome=Renata | acao=analisou os resultados | valor=3169
linha=463 | nome=Karen | acao=estudou computacao | valor=1651
linha=464 | nome=Helena | acao=estudou computacao | valor=5643
linha=465 | nome=Tiago | acao=escreveu o relatorio | valor=3182
linha=466 | nome=Felipe | acao=otimizou o algoritmo | valor=8249
linha=467 | nome=Helena | acao=comparou as metricas | valor=2994
linha=468 | nome=Tiago | acao=escreveu o relatorio | valor=4488
linha=469 | nome=Lucas | acao=escreveu o relatorio | valor=4858
linha=470 | nome=Felipe | acao=escreveu o relatorio | valor=1352
linha=471 | nome=Mariana | acao=analisou os resultados | valor=7820
linha=472 | nome=Karen | acao=executou o benchmark | valor=8699
linha=473 | nome=Eduarda | acao=fez um experimento | valor=6948
linha=474 | nome=Vitor | acao=estudou computacao | valor=1249
linha=475 | nome=Felipe | acao=estudou computacao | valor=9013
linha=476 | nome=Ana | acao=participou da aula | valor=8600
linha=477 | nome=Felipe | acao=participou da aula | valor=3310
linha=478 | nome=Felipe | acao=otimizou o algoritmo | valor=5702
linha=479 | nome=Felipe | acao=comparou as metricas | valor=1761
linha=480 | nome=Eduarda | acao=executou o benchmark | valor=6615
linha=481 | nome=Vitor | acao=participou da aula | valor=2378
linha=482 | nome=Bruno | acao=estudou computacao | valor=2021
linha=483 | nome=Felipe | acao=estudou computacao | valor=2596
linha=484 | nome=Ana | acao=estudou computacao | valor=4459
linha=485 | nome=Natalia | acao=analisou os resultados | valor=5592
linha=486 | nome=Carlos | acao=escreveu o relatorio | valor=4028
linha=487 | nome=Helena | acao=otimizou o algoritmo | valor=7548
linha=488 | nome=Sofia | acao=executou o benchmark | valor=8098
linha=489 | nome=Karen | acao=otimizou o algoritmo | valor=5996
linha=490 | nome=Helena | acao=participou da aula | valor=4232
linha=491 | nome=Sofia | acao=executou o benchmark | valor=9972
linha=492 | nome=Gabriela | acao=analisou os resultados | valor=7276
linha=493 | nome=Karen | acao=estudou computacao | valor=3596
linha=494 | nome=Tiago | acao=fez um experimento | valor=4205
linha=495 | nome=Igor | acao=executou o benchmark | valor=1498
linha=496 | nome=Mariana | acao=escreveu o relatorio | valor=1174
linha=497 | nome=Lucas | acao=estudou computacao | valor=6581
linha=498 | nome=Carlos | acao=fez um experimento | valor=8096
linha=499 | nome=Paulo | acao=participou da aula | valor=9308
linha=500 | nome=Renata | acao=otimizou o algoritmo | valor=3266
linha=501 | nome=Lucas | acao=escreveu o relatorio | valor=5484
linha=502 | nome=Bruno | acao=estudou computacao | valor=7122
linha=503 | nome=Eduarda | acao=analisou os resultados | valor=3136
linha=504 | nome=Sofia | acao=fez um experimento | valor=5181
linha=505 | nome=Vitor | acao=fez um experimento | valor=3025
linha=506 | nome=Vitor | acao=analisou os resultados | valor=8235
linha=507 | nome=Vitor | acao=estudou computacao | valor=2514
linha=508 | nome=Eduarda | acao=estudou computacao | valor=1171
linha=509 | nome=Renata | acao=estudou computacao | valor=2031
linha=510 | nome=Helena | acao=fez um experimento | valor=9672
linha=511 | nome=Bruno | acao=comparou as metricas | valor=2063
linha=512 | nome=Natalia | acao=escreveu o relatorio | valor=1667
linha=513 | nome=Carlos | acao=analisou os resultados | valor=7143
linha=514 | nome=Bruno | acao=executou o benchmark | valor=4019
linha=515 | nome=Igor | acao=executou o benchmark | valor=8134
linha=516 | nome=Mariana | acao=otimizou o algoritmo | valor=1882
linha=517 | nome=Joao | acao=fez um experimento | valor=8883
linha=518 | nome=Felipe | acao=otimizou o algoritmo | valor=9974
linha=519 | nome=Renata | acao=comparou as metricas | valor=4120
linha=520 | nome=Joao | acao=analisou os resultados | valor=2095
linha=521 | nome=Joao | acao=escreveu o relatorio | valor=3182
linha=522 | nome=Renata | acao=analisou os resultados | valor=3579
linha=523 | nome=Joao | acao=comparou as metricas | valor=7885
linha=524 | nome=Sofia | acao=fez um experimento | valor=7874
linha=525 | nome=Gabriela | acao=fez um experimento | valor=7225
linha=526 | nome=Felipe | acao=fez um experimento | valor=5162
linha=527 | nome=Natalia | acao=comparou as metricas | valor=8406
linha=528 | nome=Gabriela | acao=participou da aula | valor=9633
linha=529 | nome=Joao | acao=participou da aula | valor=9642
linha=530 | nome=Daniela | acao=escreveu o relatorio | valor=6679
linha=531 | nome=Vitor | acao=participou da aula | valor=4082
linha=532 | nome=Lucas | acao=executou o benchmark | valor=3089
linha=533 | nome=Paulo | acao=comparou as metricas | valor=5350
linha=534 | nome=Joao | acao=participou da aula | valor=1687
linha=535 | nome=Sofia | acao=fez um experimento | valor=3000
linha=536 | nome=Gabriela | acao=participou da aula | valor=9157
linha=537 | nome=Helena | acao=participou da aula | valor=9110
linha=538 | nome=Karen | acao=estudou computacao | valor=2831
linha=539 | nome=Helena | acao=analisou os resultados | valor=1388
linha=540 | nome=Carlos | acao=fez um experimento | valor=4102
linha=541 | nome=Paulo | acao=estudou computacao | valor=1086
linha=542 | nome=Mariana | acao=fez um experimento | valor=5817
linha=543 | nome=Mariana | acao=escreveu o relatorio | valor=3790
linha=544 | nome=Sofia | acao=comparou as metricas | valor=7622
linha=545 | nome=Lucas | acao=analisou os resultados | valor=1850
linha=546 | nome=Karen | acao=fez um experimento | valor=8531
linha=547 | nome=Renata | acao=analisou os resultados | valor=6412
linha=548 | nome=Sofia | acao=otimizou o algoritmo | valor=4431
linha=549 | nome=Igor | acao=escreveu o relatorio | valor=8519
linha=550 | nome=Renata | acao=escreveu o relatorio | valor=8607
linha=551 | nome=Natalia | acao=estudou computacao | valor=7734
linha=552 | nome=Igor | acao=analisou os resultados | valor=3659
linha=553 | nome=Otavio | acao=executou o benchmark | valor=2866
linha=554 | nome=Mariana | acao=estudou computacao | valor=5122
linha=555 | nome=Vitor | acao=escreveu o relatorio | valor=3183
linha=556 | nome=Sofia | acao=fez um experimento | valor=9220
linha=557 | nome=Ana | acao=comparou as metricas | valor=8183
linha=558 | nome=Helena | acao=analisou os resultados | valor=1807
linha=559 | nome=Carlos | acao=comparou as metricas | valor=9528
linha=560 | nome=Carlos | acao=executou o benchmark | valor=8643
linha=561 | nome=Igor | acao=escreveu o relatorio | valor=5332
linha=562 | nome=Felipe | acao=analisou os resultados | valor=5172
linha=563 | nome=Karen | acao=participou da aula | valor=4379
linha=564 | nome=Joao | acao=otimizou o algoritmo | valor=8187
linha=565 | nome=Lucas | acao=otimizou o algoritmo | valor=9045
linha=566 | nome=Mariana | acao=fez um experimento | valor=2455
linha=567 | nome=Natalia | acao=estudou computacao | valor=9817
linha=568 | nome=Karen | acao=escreveu o relatorio | valor=7833
linha=569 | nome=Gabriela | acao=analisou os resultados | valor=7164
linha=570 | nome=Gabriela | acao=participou da aula | valor=7843
linha=571 | nome=Lucas | acao=analisou os resultados | valor=9105
linha=572 | nome=Bruno | acao=estudou computacao | valor=1440
linha=573 | nome=Tiago | acao=analisou os resultados | valor=5099
linha=574 | nome=Renata | acao=fez um experimento | valor=7744
linha=575 | nome=Natalia | acao=comparou as metricas | valor=6317
linha=576 | nome=Ana | acao=comparou as metricas | valor=5721
linha=577 | nome=Ana | acao=analisou os resultados | valor=9271
linha=578 | nome=Otavio | acao=comparou as metricas | valor=2889
linha=579 | nome=Otavio | acao=executou o benchmark | valor=2930
linha=580 | nome=Gabriela | acao=escreveu o relatorio | valor=6408
linha=581 | nome=Natalia | acao=participou da aula | valor=3890
linha=582 | nome=Eduarda | acao=comparou as metricas | valor=6840
linha=583 | nome=Tiago | acao=escreveu o relatorio | valor=5444
linha=584 | nome=Carlos | acao=otimizou o algoritmo | valor=8586
linha=585 | nome=Otavio | acao=executou o benchmark | valor=7029
linha=586 | nome=Otavio | acao=analisou os resultados | valor=8468
linha=587 | nome=Igor | acao=analisou os resultados | valor=7732
linha=588 | nome=Carlos | acao=executou o benchmark | valor=1707
linha=589 | nome=Renata | acao=fez um experimento | valor=2568
linha=590 | nome=Helena | acao=participou da aula | valor=8468
linha=591 | nome=Lucas | acao=analisou os resultados | valor=9095
linha=592 | nome=Joao | acao=estudou computacao | valor=9557
linha=593 | nome=Mariana | acao=executou o benchmark | valor=7135
linha=594 | nome=Mariana | acao=executou o benchmark | valor=1780
linha=595 | nome=Bruno | acao=participou da aula | valor=8571
linha=596 | nome=Felipe | acao=fez um experimento | valor=4044
linha=597 | nome=Ana | acao=executou o benchmark | valor=3443
linha=598 | nome=Renata | acao=analisou os resultados | valor=9989
linha=599 | nome=Renata | acao=otimizou o algoritmo | valor=3536
linha=600 | nome=Otavio | acao=estudou computacao | valor=8613
linha=601 | nome=Joao | acao=executou o benchmark | valor=6194
linha=602 | nome=Natalia | acao=executou o benchmark | valor=6146
linha=603 | nome=Gabriela | acao=fez um experimento | valor=5144
linha=604 | nome=Mariana | acao=escreveu o relatorio | valor=9821
linha=605 | nome=Lucas | acao=participou da aula | valor=3363
linha=606 | nome=Sofia | acao=escreveu o relatorio | valor=9265
linha=607 | nome=Mariana | acao=participou da aula | valor=4734
linha=608 | nome=Paulo | acao=otimizou o algoritmo | valor=4233
linha=609 | nome=Ana | acao=executou o benchmark | valor=8640
linha=610 | nome=Gabriela | acao=otimizou o algoritmo | valor=8251
linha=611 | nome=Otavio | acao=estudou computacao | valor=9818
linha=612 | nome=Ana | acao=executou o benchmark | valor=4544
linha=613 | nome=Daniela | acao=fez um experimento | valor=6085
linha=614 | nome=Gabriela | acao=analisou os resultados | valor=6889
linha=615 | nome=Otavio | acao=executou o benchmark | valor=3281
linha=616 | nome=Paulo | acao=escreveu o relatorio | valor=7305
linha=617 | nome=Daniela | acao=comparou as metricas | valor=5903
linha=618 | nome=Helena | acao=participou da aula | valor=9661
linha=619 | nome=Joao | acao=escreveu o relatorio | valor=4223
linha=620 | nome=Bruno | acao=participou da aula | valor=6286
linha=621 | nome=Carlos | acao=analisou os resultados | valor=8605
linha=622 | nome=Mariana | acao=executou o benchmark | valor=5809
linha=623 | nome=Paulo | acao=estudou computacao | valor=2436
linha=624 | nome=Sofia | acao=fez um experimento | valor=8118
linha=625 | nome=Renata | acao=participou da aula | valor=2758
linha=626 | nome=Felipe | acao=comparou as metricas | valor=6227
linha=627 | nome=Igor | acao=estudou computacao | valor=8052
linha=628 | nome=Gabriela | acao=analisou os resultados | valor=6369
linha=629 | nome=Paulo | acao=otimizou o algoritmo | valor=8194
linha=630 | nome=Lucas | acao=fez um experimento | valor=8531
linha=631 | nome=Mariana | acao=fez um experimento | valor=2884
linha=632 | nome=Felipe | acao=otimizou o algoritmo | valor=7178
linha=633 | nome=Mariana | acao=analisou os resultados | valor=1249
linha=634 | nome=Helena | acao=estudou computacao | valor=6046
linha=635 | nome=Renata | acao=estudou computacao | valor=7953
linha=636 | nome=Igor | acao=executou o benchmark | valor=2392
linha=637 | nome=Daniela | acao=estudou computacao | valor=2175
linha=638 | nome=Tiago | acao=otimizou o algoritmo | valor=3045
linha=639 | nome=Renata | acao=analisou os resultados | valor=4680
linha=640 | nome=Otavio | acao=otimizou o algoritmo | valor=1195
linha=641 | nome=Renata | acao=otimizou o algoritmo | valor=9411
linha=642 | nome=Ana | acao=estudou computacao | valor=5410
linha=643 | nome=Sofia | acao=analisou os resultados | valor=3633
linha=644 | nome=Gabriela | acao=fez um experimento | valor=5231
linha=645 | nome=Ana | acao=otimizou o algoritmo | valor=9189
linha=646 | nome=Paulo | acao=estudou computacao | valor=1742
linha=647 | nome=Paulo | acao=analisou os resultados | valor=7726
linha=648 | nome=Tiago | acao=escreveu o relatorio | valor=8750
linha=649 | nome=Mariana | acao=analisou os resultados | valor=7206
linha=650 | nome=Daniela | acao=escreveu o relatorio | valor=5504
linha=651 | nome=Ana | acao=analisou os resultados | valor=6685
linha=652 | nome=Karen | acao=participou da aula | valor=9804
linha=653 | nome=Eduarda | acao=participou da aula | valor=5963
linha=654 | nome=Igor | acao=estudou computacao | valor=7617
linha=655 | nome=Otavio | acao=escreveu o relatorio | valor=3413
linha=656 | nome=Joao | acao=estudou computacao | valor=5741
linha=657 | nome=Otavio | acao=participou da aula | valor=5140
linha=658 | nome=Helena | acao=participou da aula | valor=1771
linha=659 | nome=Helena | acao=otimizou o algoritmo | valor=2391
linha=660 | nome=Tiago | acao=executou o benchmark | valor=6482
linha=661 | nome=Renata | acao=escreveu o relatorio | valor=5199
linha=662 | nome=Renata | acao=participou da aula | valor=8001
linha=663 | nome=Lucas | acao=participou da aula | valor=9036
linha=664 | nome=Sofia | acao=otimizou o algoritmo | valor=6137
linha=665 | nome=Helena | acao=fez um experimento | valor=5620
linha=666 | nome=Felipe | acao=executou o benchmark | valor=8808
linha=667 | nome=Eduarda | acao=otimizou o algoritmo | valor=5319
linha=668 | nome=Joao | acao=analisou os resultados | valor=9050
linha=669 | nome=Mariana | acao=estudou computacao | valor=4698
linha=670 | nome=Daniela | acao=otimizou o algoritmo | valor=7394
linha=671 | nome=Felipe | acao=comparou as metricas | valor=2087
linha=672 | nome=Daniela | acao=escreveu o relatorio | valor=9631
linha=673 | nome=Sofia | acao=analisou os resultados | valor=5589
linha=674 | nome=Helena | acao=analisou os resultados | valor=4502
linha=675 | nome=Tiago | acao=executou o benchmark | valor=8252
linha=676 | nome=Natalia | acao=analisou os resultados | valor=9975
linha=677 | nome=Paulo | acao=estudou computacao | valor=6316
linha=678 | nome=Renata | acao=participou da aula | valor=4853
linha=679 | nome=Renata | acao=comparou as metricas | valor=2165
linha=680 | nome=Helena | acao=otimizou o algoritmo | valor=8073
linha=681 | nome=Lucas | acao=estudou computacao | valor=1854
linha=682 | nome=Bruno | acao=escreveu o relatorio | valor=6440
linha=683 | nome=Joao | acao=analisou os resultados | valor=2108
linha=684 | nome=Joao | acao=executou o benchmark | valor=4727
linha=685 | nome=Paulo | acao=executou o benchmark | valor=9856
linha=686 | nome=Carlos | acao=otimizou o algoritmo | valor=7310
linha=687 | nome=Carlos | acao=comparou as metricas | valor=6015
linha=688 | nome=Lucas | acao=executou o benchmark | valor=2522
linha=689 | nome=Igor | acao=fez um experimento | valor=7281
linha=690 | nome=Gabriela | acao=executou o benchmark | valor=8790
linha=691 | nome=Felipe | acao=participou da aula | valor=3603
linha=692 | nome=Daniela | acao=analisou os resultados | valor=4946
linha=693 | nome=Joao | acao=analisou os resultados | valor=8685
linha=694 | nome=Mariana | acao=participou da aula | valor=1198
linha=695 | nome=Gabriela | acao=fez um experimento | valor=9656
linha=696 | nome=Mariana | acao=participou da aula | valor=4193
linha=697 | nome=Gabriela | acao=escreveu o relatorio | valor=3753
linha=698 | nome=Natalia | acao=participou da aula | valor=4456
linha=699 | nome=Carlos | acao=analisou os resultados | valor=5261
linha=700 | nome=Renata | acao=participou da aula | valor=5848
linha=701 | nome=Carlos | acao=otimizou o algoritmo | valor=7412
linha=702 | nome=Natalia | acao=participou da aula | valor=2534
linha=703 | nome=Joao | acao=otimizou o algoritmo | valor=7043
linha=704 | nome=Felipe | acao=analisou os resultados | valor=3390
