linha=1 | nome=Eduarda | acao=estudou computacao | valor=8770
linha=450 | nome=Renata | acao=escreveu o relatorio | valor=9729
linha=451 | nome=Carlos | acao=fez um experimento | valor=4316
linha=452 | nome=Paulo | acao=participou da aula | valor=9894
linha=453 | nome=Joao | acao=comparou as metricas | valor=6074
linha=454 | nome=Vitor | acao=participou da aula | valor=8851
linha=455 | nome=Vitor | acao=executou o benchmark | valor=7795
linha=456 | nome=Ana | acao=otimizou o algoritmo | valor=9439
linha=457 | nome=Natalia | acao=executou o benchmark | valor=8928
linha=458 | nome=Karen | acao=comparou as metricas | valor=2357
linha=459 | nome=Renata | acao=escreveu o relatorio | valor=1295
linha=460 | nome=Karen | acao=comparou as metricas | valor=4732
linha=461 | nome=Eduarda | acao=estudou computacao | valor=8961
linha=462 | nome=Vitor | acao=estudou computacao | valor=2667
linha=463 | nome=Joao | acao=analisou os resultados | valor=2861
linha=464 | nome=Bruno | acao=participou da aula | valor=8016
linha=465 | nome=Joao | acao=fez um experimento | valor=9567
linha=466 | nome=Joao | acao=participou da aula | valor=2883
linha=467 | nome=Otavio | acao=estudou computacao | valor=5642
linha=468 | nome=Renata | acao=executou o benchmark | valor=1074
linha=469 | nome=Gabriela | acao=comparou as metricas | valor=8525
linha=470 | nome=Helena | acao=escreveu o relatorio | valor=2387
linha=471 | nome=Otavio | acao=comparou as metricas | valor=3880
linha=472 | nome=Daniela | acao=fez um experimento | valor=9567
linha=473 | nome=Natalia | acao=executou o benchmark | valor=9000
linha=474 | nome=Daniela | acao=fez um experimento | valor=1556
linha=475 | nome=Sofia | acao=analisou os resultados | valor=6967
linha=476 | nome=Lucas | acao=comparou as metricas | valor=1312
linha=477 | nome=Lucas | acao=comparou as metricas | valor=7751
linha=478 | nome=Eduarda | acao=estudou computacao | valor=4183
linha=479 | nome=Otavio | acao=estudou computacao | valor=6171
linha=480 | nome=Gabriela | acao=estudou computacao | valor=4219
linha=481 | nome=Joao | acao=otimizou o algoritmo | valor=1334
linha=482 | nome=Daniela | acao=fez um experimento | valor=3722
linha=483 | nome=Gabriela | acao=fez um experimento | valor=7629
linha=484 | nome=Renata | acao=comparou as metricas | valor=2953
linha=485 | nome=Natalia | acao=comparou as metricas | valor=6668
linha=486 | nome=Mariana | acao=otimizou o algoritmo | valor=6782
linha=487 | nome=Vitor | acao=estudou computacao | valor=4317
linha=488 | nome=Natalia | acao=otimizou o algoritmo | valor=2763
linha=489 | nome=Natalia | acao=otimizou o algoritmo | valor=6694
linha=490 | nome=Renata | acao=estudou computacao | valor=9680
linha=491 | nome=Mariana | acao=comparou as metricas | valor=6170
linha=492 | nome=Mariana | acao=analisou os resultados | valor=9065
linha=493 | nome=Renata | acao=escreveu o relatorio | valor=7563
linha=494 | nome=Ana | acao=otimizou o algoritmo | valor=9658
linha=495 | nome=Natalia | acao=estudou computacao | valor=7077
linha=496 | nome=Karen | acao=executou o benchmark | valor=9313
linha=497 | nome=Gabriela | acao=comparou as metricas | valor=3855
linha=498 | nome=Sofia | acao=estudou computacao | valor=6006
linha=499 | nome=Joao | acao=executou o benchmark | valor=3946
linha=500 | nome=Mariana | acao=otimizou o algoritmo | valor=4087
linha=501 | nome=Tiago | acao=executou o benchmark | valor=3996
linha=502 | nome=Felipe | acao=otimizou o algoritmo | valor=1758
linha=503 | nome=Renata | acao=escreveu o relatorio | valor=7734
linha=504 | nome=Daniela | acao=estudou computacao | valor=1759
linha=505 | nome=Tiago | acao=analisou os resultados | valor=3219
linha=506 | nome=Helena | acao=escreveu o relatorio | valor=4202
linha=507 | nome=Vitor | acao=escreveu o relatorio | valor=8360
linha=508 | nome=Otavio | acao=participou da aula | valor=6292
linha=509 | nome=Mariana | acao=escreveu o relatorio | valor=3708
linha=510 | nome=Felipe | acao=escreveu o relatorio | valor=9233
linha=511 | nome=Felipe | acao=fez um experimento | valor=9815
linha=512 | nome=Felipe | acao=comparou as metricas | valor=4266
linha=513 | nome=Karen | acao=analisou os resultados | valor=5853
linha=514 | nome=Vitor | acao=escreveu o relatorio | valor=2159
linha=515 | nome=Daniela | acao=executou o benchmark | valor=3631
linha=516 | nome=Felipe | acao=estudou computacao | valor=9237
linha=517 | nome=Ana | acao=fez um experimento | valor=9929
linha=518 | nome=Tiago | acao=participou da aula | valor=7651
linha=519 | nome=Gabriela | acao=fez um experimento | valor=2855
linha=520 | nome=Renata | acao=escreveu o relatorio | valor=2310
linha=521 | nome=Lucas | acao=executou o benchmark | valor=3884
linha=522 | nome=Helena | acao=escreveu o relatorio | valor=2712
linha=523 | nome=Tiago | acao=escreveu o relatorio | valor=8192
linha=524 | nome=Tiago | acao=estudou computacao | valor=4540
linha=525 | nome=Helena | acao=executou o benchmark | valor=5534
linha=526 | nome=Paulo | acao=participou da aula | valor=3676
linha=527 | nome=Carlos | acao=fez um experimento | valor=1215
linha=528 | nome=Otavio | acao=fez um experimento | valor=9802
linha=529 | nome=Felipe | acao=otimizou o algoritmo | valor=9518
linha=530 | nome=Tiago | acao=comparou as metricas | valor=1618
linha=531 | nome=Sofia | acao=analisou os resultados | valor=5435
linha=532 | nome=Karen | acao=otimizou o algoritmo | valor=8917
linha=533 | nome=Gabriela | acao=estudou computacao | valor=4397
linha=534 | nome=Igor | acao=otimizou o algoritmo | valor=5184
linha=535 | nome=Helena | acao=participou da aula | valor=6817
linha=536 | nome=Daniela | acao=estudou computacao | valor=3703
linha=537 | nome=Gabriela | acao=escreveu o relatorio | valor=5176
linha=538 | nome=Daniela | acao=analisou os resultados | valor=1315
linha=539 | nome=Igor | acao=otimizou o algoritmo | valor=6042
linha=540 | nome=Karen | acao=escreveu o relatorio | valor=7713
linha=541 | nome=Sofia | acao=estudou computacao | valor=7117
linha=542 | nome=Eduarda | acao=comparou as metricas | valor=9679
linha=543 | nome=Joao | acao=participou da aula | valor=5382
linha=544 | nome=Joao | acao=analisou os resultados | valor=4493
linha=545 | nome=Felipe | acao=otimizou o algoritmo | valor=9976
linha=546 | nome=Mariana | acao=escreveu o relatorio | valor=6708
linha=547 | nome=Otavio | acao=analisou os resultados | valor=6343
linha=548 | nome=Lucas | acao=analisou os resultados | valor=3666
linha=549 | nome=Mariana | acao=escreveu o relatorio | valor=1731
linha=550 | nome=Felipe | acao=estudou computacao | valor=4747
linha=551 | nome=Mariana | acao=escreveu o relatorio | valor=5293
linha=552 | nome=Natalia | acao=fez um experimento | valor=2338
linha=553 | nome=Lucas | acao=comparou as metricas | valor=7044
linha=554 | nome=Daniela | acao=otimizou o algoritmo | valor=5104
linha=555 | nome=Bruno | acao=analisou os resultados | valor=1112
linha=556 | nome=Tiago | acao=analisou os resultados | valor=2912
linha=557 | nome=Joao | acao=comparou as metricas | valor=4126
linha=558 | nome=Natalia | acao=otimizou o algoritmo | valor=3517
linha=559 | nome=Felipe | acao=estudou computacao | valor=4024
linha=560 | nome=Igor | acao=executou o benchmark | valor=9960
linha=561 | nome=Eduarda | acao=analisou os resultados | valor=4445
linha=562 | nome=Tiago | acao=estudou computacao | valor=2266
linha=563 | nome=Igor | acao=analisou os resultados | valor=1320
linha=564 | nome=Helena | acao=fez um experimento | valor=1000
linha=565 | nome=Sofia | acao=estudou computacao | valor=9062
linha=566 | nome=Tiago | acao=comparou as metricas | valor=4053
linha=567 | nome=Daniela | acao=comparou as metricas | valor=3228
linha=568 | nome=Karen | acao=comparou as metricas | valor=9135
linha=569 | nome=Igor | acao=executou o benchmark | valor=6605
linha=570 | nome=Helena | acao=fez um experimento | valor=9155
linha=571 | nome=Carlos | acao=estudou computacao | valor=7832
linha=572 | nome=Daniela | acao=comparou as metricas | valor=2090
linha=573 | nome=Bruno | acao=participou da aula | valor=4007
linha=574 | nome=Paulo | acao=comparou as metricas | valor=9008
linha=575 | nome=Karen | acao=comparou as metricas | valor=6760
linha=576 | nome=Renata | acao=estudou computacao | valor=6247
linha=577 | nome=Eduarda | acao=otimizou o algoritmo | valor=9987
linha=578 | nome=Lucas | acao=fez um experimento | valor=4544
linha=579 | nome=Natalia | acao=otimizou o algoritmo | valor=4374
linha=580 | nome=Bruno | acao=estudou computacao | valor=8282
linha=581 | nome=Lucas | acao=fez um experimento | valor=2503
linha=582 | nome=Igor | acao=analisou os resultados | valor=5029
linha=583 | nome=Eduarda | acao=fez um experimento | valor=5736
linha=584 | nome=Ana | acao=escreveu o relatorio | valor=8778
linha=585 | nome=Karen | acao=participou da aula | valor=4039
linha=586 | nome=Natalia | acao=participou da aula | valor=6917
linha=587 | nome=Carlos | acao=analisou os resultados | valor=4392
linha=588 | nome=Natalia | acao=estudou computacao | valor=8630
linha=589 | nome=Karen | acao=fez um experimento | valor=5104
linha=590 | nome=Helena | acao=escreveu o relatorio | valor=4505
linha=591 | nome=Joao | acao=estudou computacao | valor=3502
linha=592 | nome=Helena | acao=otimizou o algoritmo | valor=6017
linha=593 | nome=Vitor | acao=fez um experimento | valor=5748
linha=594 | nome=Carlos | acao=comparou as metricas | valor=4612
linha=595 | nome=Ana | acao=executou o benchmark | valor=2193
linha=596 | nome=Daniela | acao=otimizou o algoritmo | valor=9831
linha=597 | nome=Daniela | acao=estudou computacao | valor=9039
linha=598 | nome=Joao | acao=otimizou o algoritmo | valor=4334
linha=599 | nome=Paulo | acao=participou da aula | valor=5788
linha=600 | nome=Vitor | acao=fez um experimento | valor=1411
linha=601 | nome=Daniela | acao=analisou os resultados | valor=6831
linha=602 | nome=Natalia | acao=escreveu o relatorio | valor=3667
linha=603 | nome=Igor | acao=escreveu o relatorio | valor=8859
linha=604 | nome=Daniela | acao=participou da aula | valor=3647
linha=605 | nome=Otavio | acao=participou da aula | valor=8945
linha=606 | nome=Otavio | acao=executou o benchmark | valor=6708
linha=607 | nome=Otavio | acao=executou o benchmark | valor=8125
linha=608 | nome=Joao | acao=estudou computacao | valor=6918
linha=609 | nome=Gabriela | acao=escreveu o relatorio | valor=5527
linha=610 | nome=Lucas | acao=escreveu o relatorio | valor=9721
linha=611 | nome=Paulo | acao=executou o benchmark | valor=1748
linha=612 | nome=Lucas | acao=otimizou o algoritmo | valor=4601
linha=613 | nome=Lucas | acao=escreveu o relatorio | valor=2519
linha=614 | nome=Ana | acao=otimizou o algoritmo | valor=1418
linha=615 | nome=Renata | acao=comparou as metricas | valor=8577
linha=616 | nome=Mariana | acao=escreveu o relatorio | valor=2363
linha=617 | nome=Daniela | acao=analisou os resultados | valor=8997
linha=618 | nome=Helena | acao=participou da aula | valor=5593
linha=619 | nome=Felipe | acao=executou o benchmark | valor=5420
linha=620 | nome=Helena | acao=comparou as metricas | valor=3755
linha=621 | nome=Ana | acao=comparou as metricas | valor=3385
linha=622 | nome=Igor | acao=otimizou o algoritmo | valor=6942
linha=623 | nome=Paulo | acao=analisou os resultados | valor=7623
linha=624 | nome=Vitor | acao=otimizou o algoritmo | valor=6598
linha=625 | nome=Sofia | acao=executou o benchmark | valor=3539
linha=626 | nome=Helena | acao=executou o benchmark | valor=5502
linha=627 | nome=Natalia | acao=fez um experimento | valor=5914
linha=628 | nome=Mariana | acao=escreveu o relatorio | valor=9038
linha=629 | nome=Paulo | acao=otimizou o algoritmo | valor=5867
linha=630 | nome=Mariana | acao=executou o benchmark | valor=3903
linha=631 | nome=Renata | acao=otimizou o algoritmo | valor=8058
linha=632 | nome=Karen | acao=otimizou o algoritmo | valor=8779
linha=633 | nome=Daniela | acao=estudou computacao | valor=1471
linha=634 | nome=Ana | acao=analisou os resultados | valor=2540
linha=635 | nome=Mariana | acao=executou o benchmark | valor=2636
linha=636 | nome=Natalia | acao=estudou computacao | valor=5308
linha=637 | nome=Natalia | acao=escreveu o relatorio | valor=7372
linha=638 | nome=Vitor | acao=otimizou o algoritmo | valor=9506
linha=639 | nome=Ana | acao=participou da aula | valor=4335
linha=640 | nome=Felipe | acao=otimizou o algoritmo | valor=5234
linha=641 | nome=Natalia | acao=escreveu o relatorio | valor=9254
linha=642 | nome=Natalia | acao=comparou as metricas | valor=7133
linha=643 | nome=Natalia | acao=executou o benchmark | valor=9382
linha=644 | nome=Bruno | acao=fez um experimento | valor=3313
linha=645 | nome=Vitor | acao=executou o benchmark | valor=2460
linha=646 | nome=Daniela | acao=escreveu o relatorio | valor=3834
linha=647 | nome=Felipe | acao=executou o benchmark | valor=1219
linha=648 | nome=Helena | acao=escreveu o relatorio | valor=3899
linha=649 | nome=Vitor | acao=fez um experimento | valor=5387
linha=650 | nome=Igor | acao=otimizou o algoritmo | valor=6265
linha=651 | nome=Daniela | acao=otimizou o algoritmo | valor=6447
linha=652 | nome=Carlos | acao=executou o benchmark | valor=7507
linha=653 | nome=Gabriela | acao=comparou as metricas | valor=7723
linha=654 | nome=Carlos | acao=participou da aula | valor=5662
linha=655 | nome=Joao | acao=comparou as metricas | valor=9310
linha=656 | nome=Igor | acao=analisou os resultados | valor=2538
linha=657 | nome=Otavio | acao=estudou computacao | valor=4247
linha=658 | nome=Paulo | acao=escreveu o relatorio | valor=2756
linha=659 | nome=Ana | acao=executou o benchmark | valor=9969
linha=660 | nome=Paulo | acao=escreveu o relatorio | valor=9025
linha=661 | nome=Mariana | acao=fez um experimento | valor=8766
linha=662 | nome=Mariana | acao=executou o benchmark | valor=4958
linha=663 | nome=Igor | acao=comparou as metricas | valor=7924
linha=664 | nome=Vitor | acao=executou o benchmark | valor=5228
linha=665 | nome=Eduarda | acao=executou o benchmark | valor=4488
linha=666 | nome=Eduarda | acao=otimizou o algoritmo | valor=9195
linha=667 | nome=Otavio | acao=participou da aula | valor=6695
linha=668 | nome=Gabriela | acao=comparou as metricas | valor=5663
linha=669 | nome=Igor | acao=fez um experimento | valor=1571
linha=670 | nome=Bruno | acao=otimizou o algoritmo | valor=9686
linha=671 | nome=Otavio | acao=comparou as metricas | valor=3233
linha=672 | nome=Ana | acao=participou da aula | valor=5399
linha=673 | nome=Carlos | acao=fez um experimento | valor=9996
linha=674 | nome=Felipe | acao=escreveu o relatorio | valor=9703
linha=675 | nome=Otavio | acao=analisou os resultados | valor=6390
linha=676 | nome=Otavio | acao=fez um experimento | valor=4271
linha=677 | nome=Paulo | acao=analisou os resultados | valor=6137
linha=678 | nome=Sofia | acao=fez um experimento | valor=3937
linha=679 | nome=Mariana | acao=participou da aula | valor=8838
linha=680 | nome=Natalia | acao=participou da aula | valor=6439
linha=681 | nome=Otavio | acao=executou o benchmark | valor=9162
linha=682 | nome=Helena | acao=estudou computacao | valor=1337
linha=683 | nome=Joao | acao=estudou computacao | valor=8137
linha=684 | nome=Helena | acao=analisou os resultados | valor=8533
linha=685 | nome=Igor | acao=comparou as metricas | valor=2532
linha=686 | nome=Tiago | acao=fez um experimento | valor=7058
linha=687 | nome=Gabriela | acao=participou da aula | valor=5589
linha=688 | nome=Otavio | acao=participou da aula | valor=4101
linha=689 | nome=Tiago | acao=escreveu o relatorio | valor=8339
linha=690 | nome=Mariana | acao=fez um experimento | valor=1247
linha=691 | nome=Tiago | acao=executou o benchmark | valor=2675
linha=692 | nome=Ana | acao=fez um experimento | valor=7387
linha=693 | nome=Carlos | acao=participou da aula | valor=1448
linha=694 | nome=Joao | acao=fez um experimento | valor=5786
linha=695 | nome=Renata | acao=estudou computacao | valor=5092
linha=696 | nome=Bruno | acao=otimizou o algoritmo | valor=1589
linha=697 | nome=Renata | acao=fez um experimento | valor=2163
linha=698 | nome=Paulo | acao=estudou computacao | valor=1973
linha=699 | nome=Paulo | acao=escreveu o relatorio | valor=9737
linha=700 | nome=Vitor | acao=comparou as metricas | valor=4807
linha=701 | nome=Helena | acao=escreveu o relatorio | valor=7664
linha=702 | nome=Lucas | acao=executou o benchmark | valor=2877
linha=703 | nome=Renata | acao=comparou as metricas | valor=5446
