linha=1 | nome=Igor | acao=otimizou o algoritmo | valor=4561
linha=453 | nome=Ana | acao=otimizou o algoritmo | valor=4763
linha=454 | nome=Paulo | acao=participou da aula | valor=3691
linha=455 | nome=Natalia | acao=otimizou o algoritmo | valor=5354
linha=456 | nome=Mariana | acao=fez um experimento | valor=7468
linha=457 | nome=Daniela | acao=otimizou o algoritmo | valor=2977
linha=458 | nome=Daniela | acao=analisou os resultados | valor=6400
linha=459 | nome=Igor | acao=escreveu o relatorio | valor=8542
linha=460 | nome=Joao | acao=otimizou o algoritmo | valor=1160
linha=461 | nome=Renata | acao=estudou computacao | valor=8512
linha=462 | nome=Eduarda | acao=escreveu o relatorio | valor=1093
linha=463 | nome=Bruno | acao=estudou computacao | valor=6100
linha=464 | nome=Karen | acao=comparou as metricas | valor=9885
linha=465 | nome=Paulo | acao=participou da aula | valor=1231
linha=466 | nome=Daniela | acao=escreveu o relatorio | valor=1072
linha=467 | nome=Helena | acao=analisou os resultados | valor=2220
linha=468 | nome=Joao | acao=fez um experimento | valor=8661
linha=469 | nome=Bruno | acao=executou o benchmark | valor=8221
linha=470 | nome=Joao | acao=estudou computacao | valor=1864
linha=471 | nome=Vitor | acao=fez um experimento | valor=9120
linha=472 | nome=Gabriela | acao=executou o benchmark | valor=1860
linha=473 | nome=Paulo | acao=participou da aula | valor=9607
linha=474 | nome=Renata | acao=otimizou o algoritmo | valor=8101
linha=475 | nome=Mariana | acao=fez um experimento | valor=7078
linha=476 | nome=Mariana | acao=estudou computacao | valor=1813
linha=477 | nome=Joao | acao=escreveu o relatorio | valor=4569
linha=478 | nome=Tiago | acao=participou da aula | valor=1665
linha=479 | nome=Bruno | acao=executou o benchmark | valor=8479
linha=480 | nome=Karen | acao=fez um experimento | valor=9420
linha=481 | nome=Natalia | acao=comparou as metricas | valor=1896
linha=482 | nome=Mariana | acao=fez um experimento | valor=4910
linha=483 | nome=Karen | acao=participou da aula | valor=3572
linha=484 | nome=Helena | acao=estudou computacao | valor=3129
linha=485 | nome=Tiago | acao=estudou computacao | valor=6002
linha=486 | nome=Natalia | acao=comparou as metricas | valor=5805
linha=487 | nome=Gabriela | acao=otimizou o algoritmo | valor=5457
linha=488 | nome=Daniela | acao=analisou os resultados | valor=3142
linha=489 | nome=Mariana | acao=comparou as metricas | valor=2556
linha=490 | nome=Eduarda | acao=fez um experimento | valor=5025
linha=491 | nome=Lucas | acao=analisou os resultados | valor=1546
linha=492 | nome=Joao | acao=participou da aula | valor=8205
linha=493 | nome=Carlos | acao=executou o benchmark | valor=4777
linha=494 | nome=Mariana | acao=comparou as metricas | valor=6710
linha=495 | nome=Eduarda | acao=participou da aula | valor=4250
linha=496 | nome=Vitor | acao=participou da aula | valor=8888
linha=497 | nome=Carlos | acao=comparou as metricas | valor=1491
linha=498 | nome=Mariana | acao=estudou computacao | valor=8643
linha=499 | nome=Sofia | acao=otimizou o algoritmo | valor=2414
linha=500 | nome=Igor | acao=participou da aula | valor=6198
linha=501 | nome=Carlos | acao=analisou os resultados | valor=4309
linha=502 | nome=Sofia | acao=otimizou o algoritmo | valor=5792
linha=503 | nome=Felipe | acao=participou da aula | valor=8584
linha=504 | nome=Bruno | acao=comparou as metricas | valor=8834
linha=505 | nome=Carlos | acao=fez um experimento | valor=5078
linha=506 | nome=Sofia | acao=estudou computacao | valor=7102
linha=507 | nome=Sofia | acao=comparou as metricas | valor=3320
linha=508 | nome=Renata | acao=executou o benchmark | valor=9204
linha=509 | nome=Daniela | acao=executou o benchmark | valor=6471
linha=510 | nome=Karen | acao=escreveu o relatorio | valor=7081
linha=511 | nome=Renata | acao=comparou as metricas | valor=6678
linha=512 | nome=Daniela | acao=estudou computacao | valor=4521
linha=513 | nome=Eduarda | acao=executou o benchmark | valor=7446
linha=514 | nome=Igor | acao=participou da aula | valor=9444
linha=515 | nome=Helena | acao=escreveu o relatorio | valor=9334
linha=516 | nome=Igor | acao=escreveu o relatorio | valor=7308
linha=517 | nome=Gabriela | acao=fez um experimento | valor=8799
linha=518 | nome=Paulo | acao=participou da aula | valor=8019
linha=519 | nome=Eduarda | acao=analisou os resultados | valor=4503
linha=520 | nome=Lucas | acao=participou da aula | valor=9071
linha=521 | nome=Daniela | acao=fez um experimento | valor=6301
linha=522 | nome=Mariana | acao=fez um experimento | valor=4218
linha=523 | nome=Eduarda | acao=escreveu o relatorio | valor=7834
linha=524 | nome=Joao | acao=fez um experimento | valor=1781
linha=525 | nome=Paulo | acao=estudou computacao | valor=2425
linha=526 | nome=Gabriela | acao=fez um experimento | valor=6069
linha=527 | nome=Gabriela | acao=participou da aula | valor=4617
linha=528 | nome=Karen | acao=executou o benchmark | valor=5908
linha=529 | nome=Lucas | acao=participou da aula | valor=1149
linha=530 | nome=Vitor | acao=participou da aula | valor=6561
linha=531 | nome=Eduarda | acao=analisou os resultados | valor=4762
linha=532 | nome=Mariana | acao=otimizou o algoritmo | valor=6072
linha=533 | nome=Sofia | acao=participou da aula | valor=5677
linha=534 | nome=Lucas | acao=executou o benchmark | valor=1834
linha=535 | nome=Paulo | acao=analisou os resultados | valor=3319
linha=536 | nome=Otavio | acao=participou da aula | valor=8077
linha=537 | nome=Mariana | acao=estudou computacao | valor=8870
linha=538 | nome=Joao | acao=escreveu o relatorio | valor=1332
linha=539 | nome=Felipe | acao=otimizou o algoritmo | valor=5475
linha=540 | nome=Daniela | acao=escreveu o relatorio | valor=8195
linha=541 | nome=Renata | acao=fez um experimento | valor=1942
linha=542 | nome=Karen | acao=otimizou o algoritmo | valor=3074
linha=543 | nome=Vitor | acao=participou da aula | valor=6667
linha=544 | nome=Tiago | acao=otimizou o algoritmo | valor=7527
linha=545 | nome=Sofia | acao=analisou os resultados | valor=2158
linha=546 | nome=Eduarda | acao=executou o benchmark | valor=4721
linha=547 | nome=Eduarda | acao=otimizou o algoritmo | valor=2713
linha=548 | nome=Ana | acao=fez um experimento | valor=6414
linha=549 | nome=Sofia | acao=fez um experimento | valor=3765
linha=550 | nome=Daniela | acao=fez um experimento | valor=1355
linha=551 | nome=Vitor | acao=comparou as metricas | valor=1788
linha=552 | nome=Igor | acao=executou o benchmark | valor=5130
linha=553 | nome=Renata | acao=fez um experimento | valor=6247
linha=554 | nome=Paulo | acao=estudou computacao | valor=4423
linha=555 | nome=Ana | acao=comparou as metricas | valor=3637
linha=556 | nome=Carlos | acao=otimizou o algoritmo | valor=9888
linha=557 | nome=Vitor | acao=escreveu o relatorio | valor=8024
linha=558 | nome=Bruno | acao=otimizou o algoritmo | valor=3208
linha=559 | nome=Helena | acao=comparou as metricas | valor=1387
linha=560 | nome=Eduarda | acao=executou o benchmark | valor=7006
linha=561 | nome=Eduarda | acao=escreveu o relatorio | valor=9844
linha=562 | nome=Eduarda | acao=otimizou o algoritmo | valor=2722
linha=563 | nome=Joao | acao=analisou os resultados | valor=7146
linha=564 | nome=Mariana | acao=otimizou o algoritmo | valor=6583
linha=565 | nome=Helena | acao=otimizou o algoritmo | valor=2221
linha=566 | nome=Otavio | acao=escreveu o relatorio | valor=4843
linha=567 | nome=Carlos | acao=fez um experimento | valor=8308
linha=568 | nome=Vitor | acao=estudou computacao | valor=2351
linha=569 | nome=Gabriela | acao=escreveu o relatorio | valor=3385
linha=570 | nome=Karen | acao=analisou os resultados | valor=1785
linha=571 | nome=Vitor | acao=executou o benchmark | valor=6738
linha=572 | nome=Lucas | acao=estudou computacao | valor=2817
linha=573 | nome=Mariana | acao=participou da aula | valor=3768
linha=574 | nome=Gabriela | acao=analisou os resultados | valor=2414
linha=575 | nome=Tiago | acao=escreveu o relatorio | valor=7717
linha=576 | nome=Paulo | acao=fez um experimento | valor=7214
linha=577 | nome=Bruno | acao=escreveu o relatorio | valor=5742
linha=578 | nome=Eduarda | acao=participou da aula | valor=9398
linha=579 | nome=Otavio | acao=analisou os resultados | valor=4506
linha=580 | nome=Felipe | acao=participou da aula | valor=4965
linha=581 | nome=Ana | acao=otimizou o algoritmo | valor=3414
linha=582 | nome=Joao | acao=participou da aula | valor=6441
linha=583 | nome=Ana | acao=analisou os resultados | valor=8467
linha=584 | nome=Daniela | acao=analisou os resultados | valor=9479
linha=585 | nome=Mariana | acao=comparou as metricas | valor=6472
linha=586 | nome=Mariana | acao=comparou as metricas | valor=7744
linha=587 | nome=Sofia | acao=estudou computacao | valor=7878
linha=588 | nome=Bruno | acao=estudou computacao | valor=4040
linha=589 | nome=Gabriela | acao=otimizou o algoritmo | valor=7357
linha=590 | nome=Eduarda | acao=comparou as metricas | valor=2673
linha=591 | nome=Igor | acao=escreveu o relatorio | valor=9686
linha=592 | nome=Joao | acao=escreveu o relatorio | valor=1639
linha=593 | nome=Joao | acao=fez um experimento | valor=1614
linha=594 | nome=Otavio | acao=otimizou o algoritmo | valor=4506
linha=595 | nome=Carlos | acao=participou da aula | valor=9170
linha=596 | nome=Tiago | acao=otimizou o algoritmo | valor=3604
linha=597 | nome=Lucas | acao=comparou as metricas | valor=4759
linha=598 | nome=Otavio | acao=fez um experimento | valor=5601
linha=599 | nome=Igor | acao=participou da aula | valor=2530
linha=600 | nome=Lucas | acao=participou da aula | valor=8477
linha=601 | nome=Lucas | acao=participou da aula | valor=7506
linha=602 | nome=Sofia | acao=comparou as metricas | valor=4236
linha=603 | nome=Bruno | acao=executou o benchmark | valor=9427
linha=604 | nome=Felipe | acao=fez um experimento | valor=1826
linha=605 | nome=Ana | acao=analisou os resultados | valor=7021
linha=606 | nome=Lucas | acao=comparou as metricas | valor=2669
linha=607 | nome=Helena | acao=estudou computacao | valor=6212
linha=608 | nome=Tiago | acao=estudou computacao | valor=9674
linha=609 | nome=Felipe | acao=estudou computacao | valor=6953
linha=610 | nome=Otavio | acao=fez um experimento | valor=2733
linha=611 | nome=Felipe | acao=escreveu o relatorio | valor=7810
linha=612 | nome=Vitor | acao=participou da aula | valor=2745
linha=613 | nome=Tiago | acao=comparou as metricas | valor=6608
linha=614 | nome=Carlos | acao=fez um experimento | valor=2427
linha=615 | nome=Gabriela | acao=escreveu o relatorio | valor=7851
linha=616 | nome=Felipe | acao=escreveu o relatorio | valor=7783
linha=617 | nome=Joao | acao=fez um experimento | valor=6777
linha=618 | nome=Natalia | acao=comparou as metricas | valor=6356
linha=619 | nome=Joao | acao=comparou as metricas | valor=3595
linha=620 | nome=Natalia | acao=escreveu o relatorio | valor=2461
linha=621 | nome=Daniela | acao=comparou as metricas | valor=5851
linha=622 | nome=Eduarda | acao=escreveu o relatorio | valor=7629
linha=623 | nome=Otavio | acao=otimizou o algoritmo | valor=4190
linha=624 | nome=Daniela | acao=escreveu o relatorio | valor=9578
linha=625 | nome=Bruno | acao=estudou computacao | valor=9068
linha=626 | nome=Natalia | acao=escreveu o relatorio | valor=4667
linha=627 | nome=Karen | acao=otimizou o algoritmo | valor=3611
linha=628 | nome=Joao | acao=analisou os resultados | valor=8922
linha=629 | nome=Helena | acao=escreveu o relatorio | valor=4533
linha=630 | nome=Felipe | acao=comparou as metricas | valor=8517
linha=631 | nome=Lucas | acao=estudou computacao | valor=2864
linha=632 | nome=Igor | acao=executou o benchmark | valor=5974
linha=633 | nome=Igor | acao=otimizou o algoritmo | valor=3148
linha=634 | nome=Joao | acao=fez um experimento | valor=7856
linha=635 | nome=Karen | acao=comparou as metricas | valor=7551
linha=636 | nome=Vitor | acao=fez um experimento | valor=2256
linha=637 | nome=Carlos | acao=analisou os resultados | valor=1413
linha=638 | nome=Paulo | acao=participou da aula | valor=4265
linha=639 | nome=Sofia | acao=fez um experimento | valor=5061
linha=640 | nome=Joao | acao=otimizou o algoritmo | valor=1941
linha=641 | nome=Sofia | acao=executou o benchmark | valor=2189
linha=642 | nome=Karen | acao=otimizou o algoritmo | valor=8769
linha=643 | nome=Bruno | acao=escreveu o relatorio | valor=7539
linha=644 | nome=Natalia | acao=estudou computacao | valor=9838
linha=645 | nome=Helena | acao=estudou computacao | valor=5940
linha=646 | nome=Eduarda | acao=executou o benchmark | valor=6817
linha=647 | nome=Carlos | acao=escreveu o relatorio | valor=2523
linha=648 | nome=Gabriela | acao=estudou computacao | valor=1360
linha=649 | nome=Lucas | acao=escreveu o relatorio | valor=3070
linha=650 | nome=Joao | acao=comparou as metricas | valor=9181
linha=651 | nome=Lucas | acao=estudou computacao | valor=4088
linha=652 | nome=Joao | acao=fez um experimento | valor=1640
linha=653 | nome=Renata | acao=comparou as metricas | valor=6254
linha=654 | nome=Karen | acao=escreveu o relatorio | valor=2078
linha=655 | nome=Bruno | acao=estudou computacao | valor=3257
linha=656 | nome=Vitor | acao=participou da aula | valor=6947
linha=657 | nome=Felipe | acao=participou da aula | valor=3511
linha=658 | nome=Renata | acao=escreveu o relatorio | valor=7600
linha=659 | nome=Helena | acao=fez um experimento | valor=9996
linha=660 | nome=Lucas | acao=escreveu o relatorio | valor=7914
linha=661 | nome=Paulo | acao=executou o benchmark | valor=2289
linha=662 | nome=Karen | acao=estudou computacao | valor=1474
linha=663 | nome=Mariana | acao=comparou as metricas | valor=3299
linha=664 | nome=Sofia | acao=participou da aula | valor=9476
linha=665 | nome=Lucas | acao=escreveu o relatorio | valor=7164
linha=666 | nome=Otavio | acao=comparou as metricas | valor=1741
linha=667 | nome=Felipe | acao=executou o benchmark | valor=5053
linha=668 | nome=Karen | acao=otimizou o algoritmo | valor=2340
linha=669 | nome=Carlos | acao=executou o benchmark | valor=1419
linha=670 | nome=Paulo | acao=analisou os resultados | valor=7732
linha=671 | nome=Lucas | acao=estudou computacao | valor=6787
linha=672 | nome=Paulo | acao=estudou computacao | valor=2922
linha=673 | nome=Helena | acao=escreveu o relatorio | valor=4976
linha=674 | nome=Joao | acao=otimizou o algoritmo | valor=7538
linha=675 | nome=Bruno | acao=fez um experimento | valor=2725
linha=676 | nome=Sofia | acao=participou da aula | valor=4621
linha=677 | nome=Ana | acao=executou o benchmark | valor=3112
linha=678 | nome=Sofia | acao=analisou os resultados | valor=4835
linha=679 | nome=Carlos | acao=comparou as metricas | valor=6097
linha=680 | nome=Ana | acao=participou da aula | valor=9063
linha=681 | nome=Natalia | acao=fez um experimento | valor=4907
linha=682 | nome=Sofia | acao=comparou as metricas | valor=4041
linha=683 | nome=Sofia | acao=escreveu o relatorio | valor=3016
linha=684 | nome=Renata | acao=fez um experimento | valor=2314
linha=685 | nome=Sofia | acao=estudou computacao | valor=2249
linha=686 | nome=Sofia | acao=fez um experimento | valor=3175
linha=687 | nome=Carlos | acao=otimizou o algoritmo | valor=8284
linha=688 | nome=Bruno | acao=executou o benchmark | valor=4376
linha=689 | nome=Otavio | acao=otimizou o algoritmo | valor=1716
linha=690 | nome=Helena | acao=fez um experimento | valor=2051
linha=691 | nome=Carlos | acao=fez um experimento | valor=6409
linha=692 | nome=Otavio | acao=otimizou o algoritmo | valor=7599
linha=693 | nome=Felipe | acao=executou o benchmark | valor=1725
linha=694 | nome=Joao | acao=fez um experimento | valor=8045
linha=695 | nome=Helena | acao=executou o benchmark | valor=7486
linha=696 | nome=Eduarda | acao=analisou os resultados | valor=3977
linha=697 | nome=Eduarda | acao=fez um experimento | valor=2230
linha=698 | nome=Mariana | acao=escreveu o relatorio | valor=1965
linha=699 | nome=Mariana | acao=fez um experimento | valor=3064
linha=700 | nome=Tiago | acao=comparou as metricas | valor=2178
linha=701 | nome=Natalia | acao=executou o benchmark | valor=1236
linha=702 | nome=Carlos | acao=escreveu o relatorio | valor=5498
linha=703 | nome=Vitor | acao=escreveu o relatorio | valor=2004
linha=704 | nome=Carlos | acao=comparou as metricas | valor=6003
linha=705 | nome=Mariana | acao=participou da aula | valor=6942
