linha=1 | nome=Gabriela | acao=comparou as metricas | valor=4588
linha=451 | nome=Gabriela | acao=otimizou o algoritmo | valor=7790
linha=452 | nome=Ana | acao=otimizou o algoritmo | valor=9688
linha=453 | nome=Ana | acao=escreveu o relatorio | valor=5946
linha=454 | nome=Karen | acao=comparou as metricas | valor=6684
linha=455 | nome=Otavio | acao=otimizou o algoritmo | valor=9959
linha=456 | nome=Gabriela | acao=participou da aula | valor=1793
linha=457 | nome=Tiago | acao=escreveu o relatorio | valor=8680
linha=458 | nome=Gabriela | acao=otimizou o algoritmo | valor=6932
linha=459 | nome=Vitor | acao=executou o benchmark | valor=1443
linha=460 | nome=Eduarda | acao=estudou computacao | valor=2521
linha=461 | nome=Joao | acao=participou da aula | valor=2665
linha=462 | nome=Joao | acao=participou da aula | valor=6124
linha=463 | nome=Sofia | acao=comparou as metricas | valor=8284
linha=464 | nome=Paulo | acao=fez um experimento | valor=6334
linha=465 | nome=Eduarda | acao=comparou as metricas | valor=8044
linha=466 | nome=Eduarda | acao=escreveu o relatorio | valor=2257
linha=467 | nome=Ana | acao=analisou os resultados | valor=2898
linha=468 | nome=Igor | acao=analisou os resultados | valor=7078
linha=469 | nome=Natalia | acao=escreveu o relatorio | valor=9146
linha=470 | nome=Joao | acao=estudou computacao | valor=7448
linha=471 | nome=Bruno | acao=estudou computacao | valor=2796
linha=472 | nome=Helena | acao=otimizou o algoritmo | valor=8905
linha=473 | nome=Bruno | acao=executou o benchmark | valor=1752
linha=474 | nome=Otavio | acao=executou o benchmark | valor=8000
linha=475 | nome=Tiago | acao=executou o benchmark | valor=6603
linha=476 | nome=Igor | acao=comparou as metricas | valor=5096
linha=477 | nome=Igor | acao=comparou as metricas | valor=7308
linha=478 | nome=Mariana | acao=fez um experimento | valor=2340
linha=479 | nome=Carlos | acao=estudou computacao | valor=7003
linha=480 | nome=Paulo | acao=participou da aula | valor=5026
linha=481 | nome=Vitor | acao=analisou os resultados | valor=9554
linha=482 | nome=Carlos | acao=analisou os resultados | valor=7366
linha=483 | nome=Bruno | acao=participou da aula | valor=4078
linha=484 | nome=Igor | acao=estudou computacao | valor=3206
linha=485 | nome=Joao | acao=participou da aula | valor=1474
linha=486 | nome=Natalia | acao=fez um experimento | valor=8015
linha=487 | nome=Felipe | acao=participou da aula | valor=9862
linha=488 | nome=Renata | acao=estudou computacao | valor=8115
linha=489 | nome=Daniela | acao=fez um experimento | valor=7336
linha=490 | nome=Ana | acao=participou da aula | valor=6731
linha=491 | nome=Igor | acao=executou o benchmark | valor=5639
linha=492 | nome=Bruno | acao=otimizou o algoritmo | valor=4116
linha=493 | nome=Karen | acao=participou da aula | valor=4199
linha=494 | nome=Renata | acao=participou da aula | valor=8003
linha=495 | nome=Mariana | acao=fez um experimento | valor=6535
linha=496 | nome=Renata | acao=escreveu o relatorio | valor=8785
linha=497 | nome=Helena | acao=otimizou o algoritmo | valor=2051
linha=498 | nome=Mariana | acao=otimizou o algoritmo | valor=5019
linha=499 | nome=Felipe | acao=analisou os resultados | valor=6619
linha=500 | nome=Natalia | acao=fez um experimento | valor=5351
linha=501 | nome=Natalia | acao=otimizou o algoritmo | valor=6129
linha=502 | nome=Eduarda | acao=escreveu o relatorio | valor=7547
linha=503 | nome=Felipe | acao=comparou as metricas | valor=4758
linha=504 | nome=Karen | acao=comparou as metricas | valor=4280
linha=505 | nome=Vitor | acao=participou da aula | valor=6772
linha=506 | nome=Joao | acao=fez um experimento | valor=5226
linha=507 | nome=Joao | acao=executou o benchmark | valor=5368
linha=508 | nome=Bruno | acao=fez um experimento | valor=3437
linha=509 | nome=Renata | acao=otimizou o algoritmo | valor=3374
linha=510 | nome=Carlos | acao=executou o benchmark | valor=3708
linha=511 | nome=Lucas | acao=estudou computacao | valor=7257
linha=512 | nome=Vitor | acao=otimizou o algoritmo | valor=8760
linha=513 | nome=Joao | acao=fez um experimento | valor=6201
linha=514 | nome=Tiago | acao=otimizou o algoritmo | valor=6453
linha=515 | nome=Mariana | acao=comparou as metricas | valor=5451
linha=516 | nome=Tiago | acao=escreveu o relatorio | valor=2825
linha=517 | nome=Felipe | acao=analisou os resultados | valor=8638
linha=518 | nome=Vitor | acao=executou o benchmark | valor=8048
linha=519 | nome=Gabriela | acao=participou da aula | valor=8918
linha=520 | nome=Felipe | acao=comparou as metricas | valor=1740
linha=521 | nome=Joao | acao=comparou as metricas | valor=3459
linha=522 | nome=Joao | acao=comparou as metricas | valor=6932
linha=523 | nome=Carlos | acao=otimizou o algoritmo | valor=5243
linha=524 | nome=Daniela | acao=fez um experimento | valor=7668
linha=525 | nome=Eduarda | acao=fez um experimento | valor=7382
linha=526 | nome=Natalia | acao=fez um experimento | valor=2371
linha=527 | nome=Joao | acao=executou o benchmark | valor=5278
linha=528 | nome=Ana | acao=executou o benchmark | valor=1570
linha=529 | nome=Mariana | acao=comparou as metricas | valor=5280
linha=530 | nome=Mariana | acao=estudou computacao | valor=6017
linha=531 | nome=Tiago | acao=participou da aula | valor=4468
linha=532 | nome=Renata | acao=comparou as metricas | valor=5785
linha=533 | nome=Felipe | acao=comparou as metricas | valor=4110
linha=534 | nome=Renata | acao=estudou computacao | valor=1129
linha=535 | nome=Renata | acao=escreveu o relatorio | valor=2676
linha=536 | nome=Tiago | acao=executou o benchmark | valor=8355
linha=537 | nome=Otavio | acao=analisou os resultados | valor=8655
linha=538 | nome=Mariana | acao=participou da aula | valor=8892
linha=539 | nome=Carlos | acao=executou o benchmark | valor=6818
linha=540 | nome=Joao | acao=escreveu o relatorio | valor=2074
linha=541 | nome=Eduarda | acao=escreveu o relatorio | valor=9542
linha=542 | nome=Igor | acao=otimizou o algoritmo | valor=4702
linha=543 | nome=Gabriela | acao=fez um experimento | valor=8879
linha=544 | nome=Joao | acao=analisou os resultados | valor=2263
linha=545 | nome=Joao | acao=comparou as metricas | valor=5541
linha=546 | nome=Igor | acao=otimizou o algoritmo | valor=3060
linha=547 | nome=Mariana | acao=escreveu o relatorio | valor=8616
linha=548 | nome=Igor | acao=escreveu o relatorio | valor=2770
linha=549 | nome=Sofia | acao=otimizou o algoritmo | valor=8273
linha=550 | nome=Mariana | acao=participou da aula | valor=5218
linha=551 | nome=Joao | acao=participou da aula | valor=6068
linha=552 | nome=Felipe | acao=participou da aula | valor=5630
linha=553 | nome=Karen | acao=participou da aula | valor=5968
linha=554 | nome=Igor | acao=comparou as metricas | valor=1963
linha=555 | nome=Bruno | acao=fez um experimento | valor=3795
linha=556 | nome=Natalia | acao=analisou os resultados | valor=7096
linha=557 | nome=Felipe | acao=otimizou o algoritmo | valor=9606
linha=558 | nome=Sofia | acao=analisou os resultados | valor=7343
linha=559 | nome=Tiago | acao=fez um experimento | valor=8360
linha=560 | nome=Mariana | acao=fez um experimento | valor=2033
linha=561 | nome=Mariana | acao=estudou computacao | valor=8380
linha=562 | nome=Sofia | acao=comparou as metricas | valor=2271
linha=563 | nome=Sofia | acao=comparou as metricas | valor=6793
linha=564 | nome=Bruno | acao=otimizou o algoritmo | valor=5748
linha=565 | nome=Karen | acao=estudou computacao | valor=4374
linha=566 | nome=Sofia | acao=escreveu o relatorio | valor=1487
linha=567 | nome=Renata | acao=participou da aula | valor=3918
linha=568 | nome=Gabriela | acao=fez um experimento | valor=7921
linha=569 | nome=Gabriela | acao=executou o benchmark | valor=3897
linha=570 | nome=Natalia | acao=executou o benchmark | valor=6837
linha=571 | nome=Sofia | acao=escreveu o relatorio | valor=3166
linha=572 | nome=Daniela | acao=escreveu o relatorio | valor=6678
linha=573 | nome=Felipe | acao=analisou os resultados | valor=4340
linha=574 | nome=Gabriela | acao=otimizou o algoritmo | valor=3981
linha=575 | nome=Vitor | acao=comparou as metricas | valor=2625
linha=576 | nome=Lucas | acao=executou o benchmark | valor=3622
linha=577 | nome=Lucas | acao=otimizou o algoritmo | valor=9887
linha=578 | nome=Renata | acao=participou da aula | valor=7443
linha=579 | nome=Renata | acao=otimizou o algoritmo | valor=7019
linha=580 | nome=Paulo | acao=fez um experimento | valor=1811
linha=581 | nome=Igor | acao=analisou os resultados | valor=6564
linha=582 | nome=Paulo | acao=executou o benchmark | valor=4206
linha=583 | nome=Igor | acao=fez um experimento | valor=6224
linha=584 | nome=Natalia | acao=participou da aula | valor=4301
linha=585 | nome=Lucas | acao=escreveu o relatorio | valor=5983
linha=586 | nome=Felipe | acao=estudou computacao | valor=8152
linha=587 | nome=Karen | acao=estudou computacao | valor=7487
linha=588 | nome=Mariana | acao=escreveu o relatorio | valor=7601
linha=589 | nome=Ana | acao=otimizou o algoritmo | valor=8520
linha=590 | nome=Eduarda | acao=estudou computacao | valor=1098
linha=591 | nome=Vitor | acao=escreveu o relatorio | valor=8437
linha=592 | nome=Renata | acao=comparou as metricas | valor=1967
linha=593 | nome=Mariana | acao=fez um experimento | valor=4124
linha=594 | nome=Mariana | acao=fez um experimento | valor=4615
linha=595 | nome=Mariana | acao=estudou computacao | valor=4102
linha=596 | nome=Helena | acao=estudou computacao | valor=3152
linha=597 | nome=Paulo | acao=executou o benchmark | valor=1683
linha=598 | nome=Natalia | acao=estudou computacao | valor=2814
linha=599 | nome=Tiago | acao=fez um experimento | valor=5022
linha=600 | nome=Lucas | acao=executou o benchmark | valor=4819
linha=601 | nome=Sofia | acao=otimizou o algoritmo | valor=2042
linha=602 | nome=Sofia | acao=estudou computacao | valor=2132
linha=603 | nome=Renata | acao=fez um experimento | valor=9369
linha=604 | nome=Felipe | acao=analisou os resultados | valor=3041
linha=605 | nome=Otavio | acao=analisou os resultados | valor=3566
linha=606 | nome=Daniela | acao=comparou as metricas | valor=1428
linha=607 | nome=Daniela | acao=escreveu o relatorio | valor=8620
linha=608 | nome=Paulo | acao=escreveu o relatorio | valor=7568
linha=609 | nome=Bruno | acao=comparou as metricas | valor=2540
linha=610 | nome=Tiago | acao=escreveu o relatorio | valor=9859
linha=611 | nome=Carlos | acao=fez um experimento | valor=5001
linha=612 | nome=Karen | acao=participou da aula | valor=2537
linha=613 | nome=Sofia | acao=comparou as metricas | valor=3053
linha=614 | nome=Daniela | acao=escreveu o relatorio | valor=7245
linha=615 | nome=Natalia | acao=fez um experimento | valor=4841
linha=616 | nome=Paulo | acao=otimizou o algoritmo | valor=5611
linha=617 | nome=Lucas | acao=analisou os resultados | valor=2267
linha=618 | nome=Natalia | acao=fez um experimento | valor=9132
linha=619 | nome=Ana | acao=otimizou o algoritmo | valor=2674
linha=620 | nome=Igor | acao=estudou computacao | valor=3011
linha=621 | nome=Carlos | acao=participou da aula | valor=7759
linha=622 | nome=Carlos | acao=otimizou o algoritmo | valor=3980
linha=623 | nome=Otavio | acao=otimizou o algoritmo | valor=4072
linha=624 | nome=Eduarda | acao=escreveu o relatorio | valor=8209
linha=625 | nome=Paulo | acao=fez um experimento | valor=9630
linha=626 | nome=Otavio | acao=participou da aula | valor=5840
linha=627 | nome=Otavio | acao=participou da aula | valor=8697
linha=628 | nome=Eduarda | acao=executou o benchmark | valor=5826
linha=629 | nome=Mariana | acao=comparou as metricas | valor=8602
linha=630 | nome=Igor | acao=executou o benchmark | valor=5213
linha=631 | nome=Felipe | acao=analisou os resultados | valor=2569
linha=632 | nome=Mariana | acao=fez um experimento | valor=5421
linha=633 | nome=Igor | acao=fez um experimento | valor=6302
linha=634 | nome=Vitor | acao=escreveu o relatorio | valor=5257
linha=635 | nome=Igor | acao=analisou os resultados | valor=1245
linha=636 | nome=Ana | acao=otimizou o algoritmo | valor=9925
linha=637 | nome=Mariana | acao=comparou as metricas | valor=3538
linha=638 | nome=Ana | acao=executou o benchmark | valor=2135
linha=639 | nome=Bruno | acao=executou o benchmark | valor=2643
linha=640 | nome=Sofia | acao=executou o benchmark | valor=5082
linha=641 | nome=Natalia | acao=estudou computacao | valor=6517
linha=642 | nome=Paulo | acao=analisou os resultados | valor=2809
linha=643 | nome=Joao | acao=estudou computacao | valor=2919
linha=644 | nome=Daniela | acao=fez um experimento | valor=4763
linha=645 | nome=Sofia | acao=executou o benchmark | valor=2265
linha=646 | nome=Mariana | acao=executou o benchmark | valor=8608
linha=647 | nome=Tiago | acao=executou o benchmark | valor=1608
linha=648 | nome=Lucas | acao=estudou computacao | valor=1264
linha=649 | nome=Tiago | acao=escreveu o relatorio | valor=8904
linha=650 | nome=Paulo | acao=analisou os resultados | valor=4361
linha=651 | nome=Mariana | acao=comparou as metricas | valor=3312
linha=652 | nome=Sofia | acao=estudou computacao | valor=1586
linha=653 | nome=Paulo | acao=analisou os resultados | valor=9819
linha=654 | nome=Joao | acao=escreveu o relatorio | valor=1663
linha=655 | nome=Gabriela | acao=participou da aula | valor=6844
linha=656 | nome=Gabriela | acao=executou o benchmark | valor=8439
linha=657 | nome=Carlos | acao=executou o benchmark | valor=3904
linha=658 | nome=Daniela | acao=escreveu o relatorio | valor=1213
linha=659 | nome=Igor | acao=escreveu o relatorio | valor=6426
linha=660 | nome=Vitor | acao=executou o benchmark | valor=1426
linha=661 | nome=Otavio | acao=comparou as metricas | valor=4267
linha=662 | nome=Carlos | acao=escreveu o relatorio | valor=5751
linha=663 | nome=Helena | acao=comparou as metricas | valor=8536
linha=664 | nome=Vitor | acao=participou da aula | valor=3655
linha=665 | nome=Igor | acao=fez um experimento | valor=8140
linha=666 | nome=Carlos | acao=estudou computacao | valor=7770
linha=667 | nome=Natalia | acao=executou o benchmark | valor=9171
linha=668 | nome=Felipe | acao=escreveu o relatorio | valor=6579
linha=669 | nome=Mariana | acao=escreveu o relatorio | valor=9366
linha=670 | nome=Mariana | acao=estudou computacao | valor=4100
linha=671 | nome=Bruno | acao=analisou os resultados | valor=8994
linha=672 | nome=Gabriela | acao=comparou as metricas | valor=6095
linha=673 | nome=Mariana | acao=otimizou o algoritmo | valor=1986
linha=674 | nome=Karen | acao=comparou as metricas | valor=8900
linha=675 | nome=Vitor | acao=analisou os resultados | valor=1528
linha=676 | nome=Tiago | acao=analisou os resultados | valor=6400
linha=677 | nome=Felipe | acao=otimizou o algoritmo | valor=7332
linha=678 | nome=Paulo | acao=participou da aula | valor=2545
linha=679 | nome=Otavio | acao=fez um experimento | valor=8918
linha=680 | nome=Gabriela | acao=escreveu o relatorio | valor=2417
linha=681 | nome=Natalia | acao=executou o benchmark | valor=4555
linha=682 | nome=Tiago | acao=executou o benchmark | valor=7526
linha=683 | nome=Joao | acao=analisou os resultados | valor=1855
linha=684 | nome=Daniela | acao=estudou computacao | valor=9784
linha=685 | nome=Ana | acao=analisou os resultados | valor=2802
linha=686 | nome=Paulo | acao=otimizou o algoritmo | valor=3425
linha=687 | nome=Bruno | acao=executou o benchmark | valor=7672
linha=688 | nome=Mariana | acao=participou da aula | valor=4630
linha=689 | nome=Eduarda | acao=escreveu o relatorio | valor=9497
linha=690 | nome=Bruno | acao=executou o benchmark | valor=9211
linha=691 | nome=Karen | acao=executou o benchmark | valor=3576
linha=692 | nome=Lucas | acao=estudou computacao | valor=2732
linha=693 | nome=Tiago | acao=executou o benchmark | valor=4714
linha=694 | nome=Ana | acao=otimizou o algoritmo | valor=1020
linha=695 | nome=Lucas | acao=analisou os resultados | valor=9562
linha=696 | nome=Otavio | acao=comparou as metricas | valor=1604
linha=697 | nome=Felipe | acao=analisou os resultados | valor=4795
linha=698 | nome=Daniela | acao=otimizou o algoritmo | valor=4913
linha=699 | nome=Vitor | acao=participou da aula | valor=2125
linha=700 | nome=Eduarda | acao=participou da aula | valor=9474
linha=701 | nome=Renata | acao=estudou computacao | valor=5883
linha=702 | nome=Daniela | acao=escreveu o relatorio | valor=4502
linha=703 | nome=Lucas | acao=participou da aula | valor=2109
linha=704 | nome=Joao | acao=executou o benchmark | valor=9196
