linha=1 | nome=Igor | acao=estudou computacao | valor=3412
linha=452 | nome=Felipe | acao=otimizou o algoritmo | valor=7461
linha=453 | nome=Helena | acao=fez um experimento | valor=7676
linha=454 | nome=Ana | acao=executou o benchmark | valor=5327
linha=455 | nome=Paulo | acao=estudou computacao | valor=3826
linha=456 | nome=Vitor | acao=escreveu o relatorio | valor=6546
linha=457 | nome=Bruno | acao=estudou computacao | valor=9456
linha=458 | nome=Sofia | acao=participou da aula | valor=4908
linha=459 | nome=Paulo | acao=analisou os resultados | valor=3230
linha=460 | nome=Daniela | acao=comparou as metricas | valor=7069
linha=461 | nome=Paulo | acao=otimizou o algoritmo | valor=7609
linha=462 | nome=Ana | acao=comparou as metricas | valor=8769
linha=463 | nome=Mariana | acao=comparou as metricas | valor=9067
linha=464 | nome=Renata | acao=participou da aula | valor=9057
linha=465 | nome=Mariana | acao=escreveu o relatorio | valor=9712
linha=466 | nome=Joao | acao=otimizou o algoritmo | valor=1709
linha=467 | nome=Eduarda | acao=analisou os resultados | valor=2096
linha=468 | nome=Helena | acao=otimizou o algoritmo | valor=4733
linha=469 | nome=Otavio | acao=participou da aula | valor=1197
linha=470 | nome=Vitor | acao=fez um experimento | valor=5582
linha=471 | nome=Sofia | acao=comparou as metricas | valor=9649
linha=472 | nome=Eduarda | acao=fez um experimento | valor=8584
linha=473 | nome=Igor | acao=estudou computacao | valor=4563
linha=474 | nome=Sofia | acao=participou da aula | valor=9385
linha=475 | nome=Lucas | acao=analisou os resultados | valor=5034
linha=476 | nome=Karen | acao=fez um experimento | valor=5776
linha=477 | nome=Vitor | acao=otimizou o algoritmo | valor=8784
linha=478 | nome=Felipe | acao=escreveu o relatorio | valor=1066
linha=479 | nome=Otavio | acao=executou o benchmark | valor=6442
linha=480 | nome=Eduarda | acao=analisou os resultados | valor=2654
linha=481 | nome=Daniela | acao=escreveu o relatorio | valor=6152
linha=482 | nome=Renata | acao=analisou os resultados | valor=1860
linha=483 | nome=Igor | acao=fez um experimento | valor=5928
linha=484 | nome=Igor | acao=estudou computacao | valor=8175
linha=485 | nome=Vitor | acao=fez um experimento | valor=8940
linha=486 | nome=Mariana | acao=executou o benchmark | valor=6044
linha=487 | nome=Eduarda | acao=escreveu o relatorio | valor=6755
linha=488 | nome=Lucas | acao=comparou as metricas | valor=3668
linha=489 | nome=Tiago | acao=analisou os resultados | valor=6241
linha=490 | nome=Joao | acao=analisou os resultados | valor=9089
linha=491 | nome=Vitor | acao=escreveu o relatorio | valor=9127
linha=492 | nome=Lucas | acao=participou da aula | valor=1971
linha=493 | nome=Daniela | acao=executou o benchmark | valor=5439
linha=494 | nome=Eduarda | acao=comparou as metricas | valor=9648
linha=495 | nome=Carlos | acao=participou da aula | valor=8935
linha=496 | nome=Natalia | acao=fez um experimento | valor=9117
linha=497 | nome=Joao | acao=estudou computacao | valor=4996
linha=498 | nome=Sofia | acao=fez um experimento | valor=7837
linha=499 | nome=Natalia | acao=executou o benchmark | valor=6627
linha=500 | nome=Gabriela | acao=analisou os resultados | valor=1303
linha=501 | nome=Ana | acao=analisou os resultados | valor=8477
linha=502 | nome=Eduarda | acao=comparou as metricas | valor=3653
linha=503 | nome=Tiago | acao=escreveu o relatorio | valor=8135
linha=504 | nome=Paulo | acao=analisou os resultados | valor=6613
linha=505 | nome=Karen | acao=escreveu o relatorio | valor=1897
linha=506 | nome=Joao | acao=otimizou o algoritmo | valor=4455
linha=507 | nome=Felipe | acao=escreveu o relatorio | valor=9549
linha=508 | nome=Joao | acao=estudou computacao | valor=5128
linha=509 | nome=Otavio | acao=executou o benchmark | valor=6353
linha=510 | nome=Gabriela | acao=analisou os resultados | valor=8009
linha=511 | nome=Eduarda | acao=executou o benchmark | valor=9544
linha=512 | nome=Gabriela | acao=participou da aula | valor=8241
linha=513 | nome=Helena | acao=escreveu o relatorio | valor=5903
linha=514 | nome=Mariana | acao=analisou os resultados | valor=7845
linha=515 | nome=Carlos | acao=analisou os resultados | valor=2376
linha=516 | nome=Ana | acao=otimizou o algoritmo | valor=5606
linha=517 | nome=Ana | acao=fez um experimento | valor=9067
linha=518 | nome=Ana | acao=fez um experimento | valor=2267
linha=519 | nome=Gabriela | acao=estudou computacao | valor=9247
linha=520 | nome=Gabriela | acao=escreveu o relatorio | valor=3303
linha=521 | nome=Carlos | acao=estudou computacao | valor=6599
linha=522 | nome=Mariana | acao=fez um experimento | valor=9379
linha=523 | nome=Lucas | acao=analisou os resultados | valor=8254
linha=524 | nome=Felipe | acao=escreveu o relatorio | valor=7015
linha=525 | nome=Carlos | acao=comparou as metricas | valor=7991
linha=526 | nome=Sofia | acao=otimizou o algoritmo | valor=6521
linha=527 | nome=Felipe | acao=executou o benchmark | valor=6281
linha=528 | nome=Eduarda | acao=otimizou o algoritmo | valor=6703
linha=529 | nome=Daniela | acao=comparou as metricas | valor=2182
linha=530 | nome=Igor | acao=escreveu o relatorio | valor=4997
linha=531 | nome=Tiago | acao=participou da aula | valor=8721
linha=532 | nome=Felipe | acao=participou da aula | valor=3587
linha=533 | nome=Eduarda | acao=executou o benchmark | valor=6288
linha=534 | nome=Ana | acao=participou da aula | valor=6675
linha=535 | nome=Eduarda | acao=estudou computacao | valor=9553
linha=536 | nome=Mariana | acao=analisou os resultados | valor=7365
linha=537 | nome=Bruno | acao=analisou os resultados | valor=4181
linha=538 | nome=Joao | acao=analisou os resultados | valor=1465
linha=539 | nome=Vitor | acao=participou da aula | valor=8399
linha=540 | nome=Lucas | acao=executou o benchmark | valor=9104
linha=541 | nome=Lucas | acao=fez um experimento | valor=3338
linha=542 | nome=Tiago | acao=comparou as metricas | valor=8397
linha=543 | nome=Helena | acao=participou da aula | valor=3714
linha=544 | nome=Eduarda | acao=otimizou o algoritmo | valor=5788
linha=545 | nome=Paulo | acao=otimizou o algoritmo | valor=7950
linha=546 | nome=Daniela | acao=escreveu o relatorio | valor=3355
linha=547 | nome=Vitor | acao=fez um experimento | valor=2156
linha=548 | nome=Vitor | acao=fez um experimento | valor=4603
linha=549 | nome=Lucas | acao=executou o benchmark | valor=2736
linha=550 | nome=Bruno | acao=estudou computacao | valor=8704
linha=551 | nome=Felipe | acao=escreveu o relatorio | valor=9398
linha=552 | nome=Karen | acao=otimizou o algoritmo | valor=1486
linha=553 | nome=Renata | acao=comparou as metricas | valor=9694
linha=554 | nome=Helena | acao=executou o benchmark | valor=7549
linha=555 | nome=Otavio | acao=comparou as metricas | valor=7064
linha=556 | nome=Gabriela | acao=otimizou o algoritmo | valor=2864
linha=557 | nome=Daniela | acao=participou da aula | valor=6953
linha=558 | nome=Carlos | acao=comparou as metricas | valor=5211
linha=559 | nome=Carlos | acao=analisou os resultados | valor=1771
linha=560 | nome=Ana | acao=estudou computacao | valor=2780
linha=561 | nome=Paulo | acao=otimizou o algoritmo | valor=4476
linha=562 | nome=Bruno | acao=comparou as metricas | valor=2895
linha=563 | nome=Eduarda | acao=otimizou o algoritmo | valor=8950
linha=564 | nome=Gabriela | acao=participou da aula | valor=4204
linha=565 | nome=Felipe | acao=analisou os resultados | valor=4229
linha=566 | nome=Vitor | acao=fez um experimento | valor=3778
linha=567 | nome=Lucas | acao=otimizou o algoritmo | valor=1822
linha=568 | nome=Ana | acao=fez um experimento | valor=5961
linha=569 | nome=Daniela | acao=executou o benchmark | valor=5507
linha=570 | nome=Daniela | acao=fez um experimento | valor=2472
linha=571 | nome=Sofia | acao=comparou as metricas | valor=3433
linha=572 | nome=Daniela | acao=otimizou o algoritmo | valor=9234
linha=573 | nome=Renata | acao=comparou as metricas | valor=1934
linha=574 | nome=Carlos | acao=analisou os resultados | valor=4530
linha=575 | nome=Daniela | acao=comparou as metricas | valor=6570
linha=576 | nome=Bruno | acao=participou da aula | valor=8706
linha=577 | nome=Ana | acao=estudou computacao | valor=7717
linha=578 | nome=Igor | acao=otimizou o algoritmo | valor=7546
linha=579 | nome=Helena | acao=otimizou o algoritmo | valor=9367
linha=580 | nome=Paulo | acao=participou da aula | valor=5139
linha=581 | nome=Ana | acao=otimizou o algoritmo | valor=4017
linha=582 | nome=Eduarda | acao=analisou os resultados | valor=1138
linha=583 | nome=Bruno | acao=executou o benchmark | valor=9670
linha=584 | nome=Ana | acao=participou da aula | valor=4856
linha=585 | nome=Felipe | acao=executou o benchmark | valor=4351
linha=586 | nome=Bruno | acao=estudou computacao | valor=5609
linha=587 | nome=Igor | acao=participou da aula | valor=7520
linha=588 | nome=Karen | acao=executou o benchmark | valor=1835
linha=589 | nome=Bruno | acao=analisou os resultados | valor=8476
linha=590 | nome=Paulo | acao=participou da aula | valor=7619
linha=591 | nome=Igor | acao=analisou os resultados | valor=1317
linha=592 | nome=Helena | acao=participou da aula | valor=7956
linha=593 | nome=Renata | acao=escreveu o relatorio | valor=1802
linha=594 | nome=Helena | acao=executou o benchmark | valor=6347
linha=595 | nome=Paulo | acao=estudou computacao | valor=3253
linha=596 | nome=Tiago | acao=fez um experimento | valor=2066
linha=597 | nome=Natalia | acao=otimizou o algoritmo | valor=7135
linha=598 | nome=Mariana | acao=fez um experimento | valor=8864
linha=599 | nome=Carlos | acao=fez um experimento | valor=8007
linha=600 | nome=Sofia | acao=estudou computacao | valor=3682
linha=601 | nome=Otavio | acao=executou o benchmark | valor=3646
linha=602 | nome=Karen | acao=estudou computacao | valor=9489
linha=603 | nome=Joao | acao=analisou os resultados | valor=1899
linha=604 | nome=Igor | acao=estudou computacao | valor=7704
linha=605 | nome=Bruno | acao=comparou as metricas | valor=6341
linha=606 | nome=Felipe | acao=estudou computacao | valor=8230
linha=607 | nome=Mariana | acao=analisou os resultados | valor=3420
linha=608 | nome=Bruno | acao=participou da aula | valor=8951
linha=609 | nome=Paulo | acao=executou o benchmark | valor=5337
linha=610 | nome=Felipe | acao=otimizou o algoritmo | valor=2681
linha=611 | nome=Tiago | acao=estudou computacao | valor=6770
linha=612 | nome=Lucas | acao=otimizou o algoritmo | valor=7779
linha=613 | nome=Otavio | acao=executou o benchmark | valor=3062
linha=614 | nome=Gabriela | acao=executou o benchmark | valor=5360
linha=615 | nome=Igor | acao=otimizou o algoritmo | valor=6618
linha=616 | nome=Eduarda | acao=comparou as metricas | valor=4551
linha=617 | nome=Joao | acao=analisou os resultados | valor=2716
linha=618 | nome=Karen | acao=analisou os resultados | valor=6311
linha=619 | nome=Felipe | acao=otimizou o algoritmo | valor=6133
linha=620 | nome=Tiago | acao=comparou as metricas | valor=3753
linha=621 | nome=Gabriela | acao=analisou os resultados | valor=7431
linha=622 | nome=Vitor | acao=analisou os resultados | valor=4090
linha=623 | nome=Otavio | acao=participou da aula | valor=9379
linha=624 | nome=Bruno | acao=fez um experimento | valor=2138
linha=625 | nome=Helena | acao=comparou as metricas | valor=6132
linha=626 | nome=Lucas | acao=escreveu o relatorio | valor=9213
linha=627 | nome=Mariana | acao=executou o benchmark | valor=8938
linha=628 | nome=Eduarda | acao=participou da aula | valor=2850
linha=629 | nome=Mariana | acao=fez um experimento | valor=6331
linha=630 | nome=Igor | acao=escreveu o relatorio | valor=6606
linha=631 | nome=Mariana | acao=escreveu o relatorio | valor=1320
linha=632 | nome=Bruno | acao=comparou as metricas | valor=2186
linha=633 | nome=Mariana | acao=fez um experimento | valor=9052
linha=634 | nome=Renata | acao=estudou computacao | valor=8491
linha=635 | nome=Eduarda | acao=fez um experimento | valor=1928
linha=636 | nome=Sofia | acao=escreveu o relatorio | valor=8479
linha=637 | nome=Daniela | acao=executou o benchmark | valor=3996
linha=638 | nome=Otavio | acao=fez um experimento | valor=8262
linha=639 | nome=Otavio | acao=participou da aula | valor=6590
linha=640 | nome=Mariana | acao=participou da aula | valor=5841
linha=641 | nome=Carlos | acao=otimizou o algoritmo | valor=5067
linha=642 | nome=Mariana | acao=fez um experimento | valor=5053
linha=643 | nome=Eduarda | acao=executou o benchmark | valor=5921
linha=644 | nome=Daniela | acao=participou da aula | valor=6655
linha=645 | nome=Renata | acao=analisou os resultados | valor=5247
linha=646 | nome=Paulo | acao=escreveu o relatorio | valor=6264
linha=647 | nome=Renata | acao=escreveu o relatorio | valor=9773
linha=648 | nome=Tiago | acao=escreveu o relatorio | valor=9280
linha=649 | nome=Carlos | acao=otimizou o algoritmo | valor=4764
linha=650 | nome=Helena | acao=otimizou o algoritmo | valor=5731
linha=651 | nome=Lucas | acao=fez um experimento | valor=9661
linha=652 | nome=Felipe | acao=escreveu o relatorio | valor=6175
linha=653 | nome=Otavio | acao=executou o benchmark | valor=5219
linha=654 | nome=Joao | acao=comparou as metricas | valor=7934
linha=655 | nome=Natalia | acao=escreveu o relatorio | valor=4565
linha=656 | nome=Natalia | acao=escreveu o relatorio | valor=8942
linha=657 | nome=Lucas | acao=fez um experimento | valor=9351
linha=658 | nome=Mariana | acao=analisou os resultados | valor=4693
linha=659 | nome=Igor | acao=comparou as metricas | valor=7490
linha=660 | nome=Mariana | acao=escreveu o relatorio | valor=4365
linha=661 | nome=Carlos | acao=analisou os resultados | valor=1327
linha=662 | nome=Natalia | acao=participou da aula | valor=4747
linha=663 | nome=Carlos | acao=otimizou o algoritmo | valor=9571
linha=664 | nome=Paulo | acao=comparou as metricas | valor=9243
linha=665 | nome=Eduarda | acao=comparou as metricas | valor=9328
linha=666 | nome=Daniela | acao=estudou computacao | valor=6565
linha=667 | nome=Karen | acao=fez um experimento | valor=9251
linha=668 | nome=Gabriela | acao=otimizou o algoritmo | valor=3233
linha=669 | nome=Lucas | acao=otimizou o algoritmo | valor=6803
linha=670 | nome=Tiago | acao=analisou os resultados | valor=4530
linha=671 | nome=Carlos | acao=estudou computacao | valor=3905
linha=672 | nome=Paulo | acao=escreveu o relatorio | valor=6007
linha=673 | nome=Felipe | acao=escreveu o relatorio | valor=1589
linha=674 | nome=Renata | acao=analisou os resultados | valor=5267
linha=675 | nome=Joao | acao=comparou as metricas | valor=2408
linha=676 | nome=Natalia | acao=otimizou o algoritmo | valor=4768
linha=677 | nome=Sofia | acao=otimizou o algoritmo | valor=6615
linha=678 | nome=Renata | acao=otimizou o algoritmo | valor=8714
linha=679 | nome=Renata | acao=escreveu o relatorio | valor=9156
linha=680 | nome=Paulo | acao=escreveu o relatorio | valor=3183
linha=681 | nome=Sofia | acao=fez um experimento | valor=1390
linha=682 | nome=Carlos | acao=analisou os resultados | valor=3319
linha=683 | nome=Tiago | acao=comparou as metricas | valor=7338
linha=684 | nome=Helena | acao=executou o benchmark | valor=7983
linha=685 | nome=Mariana | acao=executou o benchmark | valor=4238
linha=686 | nome=Carlos | acao=otimizou o algoritmo | valor=2855
linha=687 | nome=Helena | acao=estudou computacao | valor=5358
linha=688 | nome=Natalia | acao=executou o benchmark | valor=9170
linha=689 | nome=Helena | acao=estudou computacao | valor=4503
linha=690 | nome=Mariana | acao=otimizou o algoritmo | valor=4253
linha=691 | nome=Ana | acao=escreveu o relatorio | valor=1517
linha=692 | nome=Igor | acao=comparou as metricas | valor=9311
linha=693 | nome=Joao | acao=escreveu o relatorio | valor=5157
linha=694 | nome=Ana | acao=escreveu o relatorio | valor=3137
linha=695 | nome=Sofia | acao=analisou os resultados | valor=5823
linha=696 | nome=Karen | acao=participou da aula | valor=9377
linha=697 | nome=Karen | acao=estudou computacao | valor=5887
linha=698 | nome=Felipe | acao=executou o benchmark | valor=6935
linha=699 | nome=Vitor | acao=otimizou o algoritmo | valor=2096
linha=700 | nome=Vitor | acao=estudou computacao | valor=2036
linha=701 | nome=Paulo | acao=participou da aula | valor=2614
linha=702 | nome=Daniela | acao=analisou os resultados | valor=4089
linha=703 | nome=Helena | acao=executou o benchmark | valor=1276
linha=704 | nome=Vitor | acao=analisou os resultados | valor=2918
