linha=1 | nome=Vitor | acao=otimizou o algoritmo | valor=8777
linha=453 | nome=Renata | acao=fez um experimento | valor=4985
linha=454 | nome=Natalia | acao=executou o benchmark | valor=2503
linha=455 | nome=Gabriela | acao=escreveu o relatorio | valor=4355
linha=456 | nome=Paulo | acao=estudou computacao | valor=4412
linha=457 | nome=Ana | acao=estudou computacao | valor=1283
linha=458 | nome=Joao | acao=escreveu o relatorio | valor=4223
linha=459 | nome=Natalia | acao=analisou os resultados | valor=1766
linha=460 | nome=Mariana | acao=estudou computacao | valor=3302
linha=461 | nome=Tiago | acao=otimizou o algoritmo | valor=4909
linha=462 | nome=Helena | acao=fez um experimento | valor=1545
linha=463 | nome=Ana | acao=executou o benchmark | valor=4914
linha=464 | nome=Paulo | acao=participou da aula | valor=1595
linha=465 | nome=Carlos | acao=executou o benchmark | valor=2737
linha=466 | nome=Vitor | acao=estudou computacao | valor=5529
linha=467 | nome=Otavio | acao=comparou as metricas | valor=4618
linha=468 | nome=Bruno | acao=participou da aula | valor=5328
linha=469 | nome=Felipe | acao=estudou computacao | valor=9129
linha=470 | nome=Daniela | acao=otimizou o algoritmo | valor=4917
linha=471 | nome=Otavio | acao=comparou as metricas | valor=9001
linha=472 | nome=Lucas | acao=executou o benchmark | valor=1214
linha=473 | nome=Bruno | acao=participou da aula | valor=2396
linha=474 | nome=Paulo | acao=escreveu o relatorio | valor=9144
linha=475 | nome=Natalia | acao=otimizou o algoritmo | valor=6222
linha=476 | nome=Carlos | acao=executou o benchmark | valor=4115
linha=477 | nome=Mariana | acao=escreveu o relatorio | valor=7483
linha=478 | nome=Mariana | acao=escreveu o relatorio | valor=1618
linha=479 | nome=Otavio | acao=executou o benchmark | valor=5079
linha=480 | nome=Paulo | acao=escreveu o relatorio | valor=5052
linha=481 | nome=Igor | acao=analisou os resultados | valor=4407
linha=482 | nome=Lucas | acao=participou da aula | valor=3548
linha=483 | nome=Carlos | acao=comparou as metricas | valor=7985
linha=484 | nome=Felipe | acao=estudou computacao | valor=6104
linha=485 | nome=Carlos | acao=otimizou o algoritmo | valor=4168
linha=486 | nome=Tiago | acao=fez um experimento | valor=5647
linha=487 | nome=Joao | acao=estudou computacao | valor=1209
linha=488 | nome=Felipe | acao=otimizou o algoritmo | valor=1616
linha=489 | nome=Bruno | acao=analisou os resultados | valor=4300
linha=490 | nome=Ana | acao=estudou computacao | valor=4756
linha=491 | nome=Natalia | acao=estudou computacao | valor=1466
linha=492 | nome=Eduarda | acao=analisou os resultados | valor=1356
linha=493 | nome=Otavio | acao=analisou os resultados | valor=1665
linha=494 | nome=Natalia | acao=escreveu o relatorio | valor=7207
linha=495 | nome=Karen | acao=estudou computacao | valor=1547
linha=496 | nome=Daniela | acao=analisou os resultados | valor=3888
linha=497 | nome=Carlos | acao=analisou os resultados | valor=7441
linha=498 | nome=Felipe | acao=comparou as metricas | valor=8710
linha=499 | nome=Paulo | acao=escreveu o relatorio | valor=2204
linha=500 | nome=Renata | acao=analisou os resultados | valor=8596
linha=501 | nome=Daniela | acao=participou da aula | valor=4474
linha=502 | nome=Vitor | acao=escreveu o relatorio | valor=2903
linha=503 | nome=Joao | acao=executou o benchmark | valor=2973
linha=504 | nome=Natalia | acao=executou o benchmark | valor=6634
linha=505 | nome=Renata | acao=estudou computacao | valor=4351
linha=506 | nome=Lucas | acao=otimizou o algoritmo | valor=1102
linha=507 | nome=Felipe | acao=participou da aula | valor=3755
linha=508 | nome=Carlos | acao=executou o benchmark | valor=8553
linha=509 | nome=Eduarda | acao=analisou os resultados | valor=2149
linha=510 | nome=Renata | acao=otimizou o algoritmo | valor=7340
linha=511 | nome=Renata | acao=estudou computacao | valor=1480
linha=512 | nome=Gabriela | acao=analisou os resultados | valor=7807
linha=513 | nome=Tiago | acao=estudou computacao | valor=1933
linha=514 | nome=Ana | acao=analisou os resultados | valor=9827
linha=515 | nome=Lucas | acao=estudou computacao | valor=3301
linha=516 | nome=Paulo | acao=estudou computacao | valor=5668
linha=517 | nome=Renata | acao=fez um experimento | valor=8299
linha=518 | nome=Joao | acao=escreveu o relatorio | valor=5478
linha=519 | nome=Natalia | acao=escreveu o relatorio | valor=3958
linha=520 | nome=Carlos | acao=analisou os resultados | valor=1266
linha=521 | nome=Gabriela | acao=comparou as metricas | valor=1233
linha=522 | nome=Sofia | acao=otimizou o algoritmo | valor=6358
linha=523 | nome=Paulo | acao=analisou os resultados | valor=9802
linha=524 | nome=Bruno | acao=analisou os resultados | valor=4537
linha=525 | nome=Gabriela | acao=fez um experimento | valor=3291
linha=526 | nome=Helena | acao=participou da aula | valor=1585
linha=527 | nome=Tiago | acao=otimizou o algoritmo | valor=2957
linha=528 | nome=Daniela | acao=participou da aula | valor=6103
linha=529 | nome=Otavio | acao=analisou os resultados | valor=9983
linha=530 | nome=Joao | acao=escreveu o relatorio | valor=3708
linha=531 | nome=Helena | acao=analisou os resultados | valor=6387
linha=532 | nome=Otavio | acao=estudou computacao | valor=6581
linha=533 | nome=Carlos | acao=analisou os resultados | valor=1008
linha=534 | nome=Vitor | acao=otimizou o algoritmo | valor=5376
linha=535 | nome=Vitor | acao=escreveu o relatorio | valor=4227
linha=536 | nome=Gabriela | acao=estudou computacao | valor=5526
linha=537 | nome=Eduarda | acao=fez um experimento | valor=6015
linha=538 | nome=Karen | acao=escreveu o relatorio | valor=6698
linha=539 | nome=Natalia | acao=escreveu o relatorio | valor=8286
linha=540 | nome=Karen | acao=estudou computacao | valor=9545
linha=541 | nome=Carlos | acao=analisou os resultados | valor=4159
linha=542 | nome=Tiago | acao=participou da aula | valor=7690
linha=543 | nome=Tiago | acao=otimizou o algoritmo | valor=1715
linha=544 | nome=Helena | acao=otimizou o algoritmo | valor=6222
linha=545 | nome=Daniela | acao=estudou computacao | valor=9387
linha=546 | nome=Joao | acao=comparou as metricas | valor=1501
linha=547 | nome=Natalia | acao=analisou os resultados | valor=6600
linha=548 | nome=Gabriela | acao=otimizou o algoritmo | valor=1254
linha=549 | nome=Otavio | acao=estudou computacao | valor=4470
linha=550 | nome=Vitor | acao=escreveu o relatorio | valor=4080
linha=551 | nome=Carlos | acao=comparou as metricas | valor=2838
linha=552 | nome=Otavio | acao=participou da aula | valor=1676
linha=553 | nome=Paulo | acao=analisou os resultados | valor=8174
linha=554 | nome=Helena | acao=participou da aula | valor=6185
linha=555 | nome=Bruno | acao=analisou os resultados | valor=2633
linha=556 | nome=Mariana | acao=estudou computacao | valor=9848
linha=557 | nome=Mariana | acao=estudou computacao | valor=8005
linha=558 | nome=Natalia | acao=escreveu o relatorio | valor=4442
linha=559 | nome=Paulo | acao=otimizou o algoritmo | valor=5066
linha=560 | nome=Daniela | acao=participou da aula | valor=3707
linha=561 | nome=Mariana | acao=executou o benchmark | valor=5494
linha=562 | nome=Mariana | acao=analisou os resultados | valor=1889
linha=563 | nome=Renata | acao=escreveu o relatorio | valor=6299
linha=564 | nome=Daniela | acao=executou o benchmark | valor=7286
linha=565 | nome=Vitor | acao=participou da aula | valor=8944
linha=566 | nome=Mariana | acao=comparou as metricas | valor=9870
linha=567 | nome=Lucas | acao=comparou as metricas | valor=4030
linha=568 | nome=Paulo | acao=estudou computacao | valor=7075
linha=569 | nome=Daniela | acao=participou da aula | valor=4978
linha=570 | nome=Igor | acao=executou o benchmark | valor=9408
linha=571 | nome=Renata | acao=comparou as metricas | valor=2922
linha=572 | nome=Karen | acao=fez um experimento | valor=7926
linha=573 | nome=Daniela | acao=otimizou o algoritmo | valor=6523
linha=574 | nome=Joao | acao=comparou as metricas | valor=3363
linha=575 | nome=Renata | acao=estudou computacao | valor=5500
linha=576 | nome=Paulo | acao=estudou computacao | valor=5685
linha=577 | nome=Lucas | acao=participou da aula | valor=6364
linha=578 | nome=Mariana | acao=estudou computacao | valor=8541
linha=579 | nome=Bruno | acao=participou da aula | valor=7260
linha=580 | nome=Otavio | acao=participou da aula | valor=5308
linha=581 | nome=Vitor | acao=estudou computacao | valor=7841
linha=582 | nome=Mariana | acao=otimizou o algoritmo | valor=8854
linha=583 | nome=Gabriela | acao=executou o benchmark | valor=6289
linha=584 | nome=Igor | acao=escreveu o relatorio | valor=2596
linha=585 | nome=Carlos | acao=escreveu o relatorio | valor=4971
linha=586 | nome=Igor | acao=otimizou o algoritmo | valor=3273
linha=587 | nome=Otavio | acao=analisou os resultados | valor=2103
linha=588 | nome=Natalia | acao=otimizou o algoritmo | valor=3769
linha=589 | nome=Renata | acao=fez um experimento | valor=4364
linha=590 | nome=Mariana | acao=comparou as metricas | valor=7040
linha=591 | nome=Igor | acao=otimizou o algoritmo | valor=1370
linha=592 | nome=Sofia | acao=analisou os resultados | valor=3576
linha=593 | nome=Felipe | acao=escreveu o relatorio | valor=8174
linha=594 | nome=Gabriela | acao=otimizou o algoritmo | valor=3309
linha=595 | nome=Carlos | acao=fez um experimento | valor=1403
linha=596 | nome=Daniela | acao=analisou os resultados | valor=7297
linha=597 | nome=Bruno | acao=comparou as metricas | valor=2800
linha=598 | nome=Natalia | acao=participou da aula | valor=7414
linha=599 | nome=Carlos | acao=comparou as metricas | valor=5669
linha=600 | nome=Bruno | acao=estudou computacao | valor=8662
linha=601 | nome=Bruno | acao=escreveu o relatorio | valor=9333
linha=602 | nome=Mariana | acao=executou o benchmark | valor=4739
linha=603 | nome=Karen | acao=comparou as metricas | valor=5554
linha=604 | nome=Bruno | acao=comparou as metricas | valor=4368
linha=605 | nome=Sofia | acao=analisou os resultados | valor=9377
linha=606 | nome=Natalia | acao=analisou os resultados | valor=7094
linha=607 | nome=Sofia | acao=otimizou o algoritmo | valor=9837
linha=608 | nome=Gabriela | acao=estudou computacao | valor=7880
linha=609 | nome=Ana | acao=analisou os resultados | valor=4063
linha=610 | nome=Helena | acao=executou o benchmark | valor=7509
linha=611 | nome=Paulo | acao=otimizou o algoritmo | valor=2417
linha=612 | nome=Bruno | acao=otimizou o algoritmo | valor=5638
linha=613 | nome=Vitor | acao=estudou computacao | valor=7439
linha=614 | nome=Sofia | acao=participou da aula | valor=1630
linha=615 | nome=Renata | acao=escreveu o relatorio | valor=9775
linha=616 | nome=Helena | acao=analisou os resultados | valor=8226
linha=617 | nome=Vitor | acao=executou o benchmark | valor=9636
linha=618 | nome=Natalia | acao=fez um experimento | valor=2279
linha=619 | nome=Felipe | acao=otimizou o algoritmo | valor=6606
linha=620 | nome=Igor | acao=executou o benchmark | valor=5548
linha=621 | nome=Carlos | acao=fez um experimento | valor=9858
linha=622 | nome=Otavio | acao=escreveu o relatorio | valor=6105
linha=623 | nome=Igor | acao=otimizou o algoritmo | valor=1635
linha=624 | nome=Karen | acao=escreveu o relatorio | valor=2745
linha=625 | nome=Otavio | acao=comparou as metricas | valor=6333
linha=626 | nome=Carlos | acao=analisou os resultados | valor=2881
linha=627 | nome=Felipe | acao=otimizou o algoritmo | valor=5256
linha=628 | nome=Natalia | acao=comparou as metricas | valor=6949
linha=629 | nome=Felipe | acao=participou da aula | valor=6997
linha=630 | nome=Otavio | acao=comparou as metricas | valor=2203
linha=631 | nome=Paulo | acao=fez um experimento | valor=3962
linha=632 | nome=Vitor | acao=fez um experimento | valor=5528
linha=633 | nome=Otavio | acao=analisou os resultados | valor=9918
linha=634 | nome=Mariana | acao=estudou computacao | valor=3883
linha=635 | nome=Natalia | acao=participou da aula | valor=2339
linha=636 | nome=Lucas | acao=participou da aula | valor=3950
linha=637 | nome=Bruno | acao=comparou as metricas | valor=6764
linha=638 | nome=Daniela | acao=otimizou o algoritmo | valor=2208
linha=639 | nome=Vitor | acao=participou da aula | valor=6103
linha=640 | nome=Paulo | acao=participou da aula | valor=2558
linha=641 | nome=Karen | acao=estudou computacao | valor=7629
linha=642 | nome=Gabriela | acao=analisou os resultados | valor=3031
linha=643 | nome=Felipe | acao=estudou computacao | valor=9611
linha=644 | nome=Vitor | acao=executou o benchmark | valor=4830
linha=645 | nome=Igor | acao=executou o benchmark | valor=4000
linha=646 | nome=Joao | acao=estudou computacao | valor=9713
linha=647 | nome=Sofia | acao=executou o benchmark | valor=9280
linha=648 | nome=Otavio | acao=executou o benchmark | valor=7856
linha=649 | nome=Bruno | acao=analisou os resultados | valor=8154
linha=650 | nome=Mariana | acao=escreveu o relatorio | valor=3408
linha=651 | nome=Mariana | acao=comparou as metricas | valor=5486
linha=652 | nome=Igor | acao=otimizou o algoritmo | valor=2511
linha=653 | nome=Carlos | acao=otimizou o algoritmo | valor=1978
linha=654 | nome=Carlos | acao=otimizou o algoritmo | valor=3682
linha=655 | nome=Joao | acao=estudou computacao | valor=8553
linha=656 | nome=Vitor | acao=comparou as metricas | valor=2316
linha=657 | nome=Sofia | acao=estudou computacao | valor=5315
linha=658 | nome=Eduarda | acao=escreveu o relatorio | valor=6289
linha=659 | nome=Eduarda | acao=fez um experimento | valor=1532
linha=660 | nome=Carlos | acao=analisou os resultados | valor=8692
linha=661 | nome=Mariana | acao=estudou computacao | valor=6293
linha=662 | nome=Sofia | acao=fez um experimento | valor=9876
linha=663 | nome=Otavio | acao=comparou as metricas | valor=7998
linha=664 | nome=Carlos | acao=escreveu o relatorio | valor=1955
linha=665 | nome=Igor | acao=estudou computacao | valor=7685
linha=666 | nome=Carlos | acao=participou da aula | valor=8100
linha=667 | nome=Gabriela | acao=participou da aula | valor=4264
linha=668 | nome=Mariana | acao=fez um experimento | valor=9113
linha=669 | nome=Ana | acao=fez um experimento | valor=8157
linha=670 | nome=Sofia | acao=analisou os resultados | valor=5556
linha=671 | nome=Ana | acao=fez um experimento | valor=7370
linha=672 | nome=Lucas | acao=analisou os resultados | valor=6084
linha=673 | nome=Bruno | acao=analisou os resultados | valor=9448
linha=674 | nome=Tiago | acao=otimizou o algoritmo | valor=7693
linha=675 | nome=Karen | acao=comparou as metricas | valor=9918
linha=676 | nome=Natalia | acao=participou da aula | valor=6207
linha=677 | nome=Otavio | acao=otimizou o algoritmo | valor=7302
linha=678 | nome=Vitor | acao=otimizou o algoritmo | valor=5294
linha=679 | nome=Bruno | acao=fez um experimento | valor=8768
linha=680 | nome=Helena | acao=otimizou o algoritmo | valor=5854
linha=681 | nome=Joao | acao=otimizou o algoritmo | valor=3066
linha=682 | nome=Renata | acao=analisou os resultados | valor=9948
linha=683 | nome=Carlos | acao=escreveu o relatorio | valor=8078
linha=684 | nome=Helena | acao=fez um experimento | valor=9846
linha=685 | nome=Natalia | acao=comparou as metricas | valor=1235
linha=686 | nome=Renata | acao=escreveu o relatorio | valor=4285
linha=687 | nome=Gabriela | acao=estudou computacao | valor=8142
linha=688 | nome=Renata | acao=analisou os resultados | valor=5883
linha=689 | nome=Ana | acao=comparou as metricas | valor=1755
linha=690 | nome=Felipe | acao=estudou computacao | valor=2904
linha=691 | nome=Bruno | acao=executou o benchmark | valor=7441
linha=692 | nome=Felipe | acao=fez um experimento | valor=1591
linha=693 | nome=Helena | acao=fez um experimento | valor=9212
linha=694 | nome=Mariana | acao=fez um experimento | valor=6857
linha=695 | nome=Tiago | acao=escreveu o relatorio | valor=9114
linha=696 | nome=Otavio | acao=comparou as metricas | valor=1189
linha=697 | nome=Carlos | acao=otimizou o algoritmo | valor=3056
linha=698 | nome=Eduarda | acao=fez um experimento | valor=5977
linha=699 | nome=Joao | acao=executou o benchmark | valor=6971
linha=700 | nome=Helena | acao=comparou as metricas | valor=7772
linha=701 | nome=Gabriela | acao=escreveu o relatorio | valor=7069
linha=702 | nome=Helena | acao=analisou os resultados | valor=9115
linha=703 | nome=Joao | acao=estudou computacao | valor=8540
linha=704 | nome=Joao | acao=analisou os resultados | valor=6808
