linha=1 | nome=Vitor | acao=otimizou o algoritmo | valor=7002
linha=453 | nome=Mariana | acao=analisou os resultados | valor=9313
linha=454 | nome=Renata | acao=escreveu o relatorio | valor=1730
linha=455 | nome=Otavio | acao=fez um experimento | valor=4371
linha=456 | nome=Vitor | acao=participou da aula | valor=7734
linha=457 | nome=Helena | acao=estudou computacao | valor=2605
linha=458 | nome=Natalia | acao=comparou as metricas | valor=4124
linha=459 | nome=Mariana | acao=estudou computacao | valor=3279
linha=460 | nome=Carlos | acao=comparou as metricas | valor=7351
linha=461 | nome=Carlos | acao=otimizou o algoritmo | valor=4628
linha=462 | nome=Mariana | acao=fez um experimento | valor=8933
linha=463 | nome=Mariana | acao=estudou computacao | valor=9726
linha=464 | nome=Ana | acao=comparou as metricas | valor=7339
linha=465 | nome=Vitor | acao=fez um experimento | valor=1435
linha=466 | nome=Carlos | acao=executou o benchmark | valor=6882
linha=467 | nome=Bruno | acao=comparou as metricas | valor=8568
linha=468 | nome=Igor | acao=otimizou o algoritmo | valor=2855
linha=469 | nome=Bruno | acao=fez um experimento | valor=7760
linha=470 | nome=Eduarda | acao=otimizou o algoritmo | valor=8330
linha=471 | nome=Eduarda | acao=estudou computacao | valor=6601
linha=472 | nome=Natalia | acao=escreveu o relatorio | valor=9399
linha=473 | nome=Natalia | acao=executou o benchmark | valor=7835
linha=474 | nome=Bruno | acao=escreveu o relatorio | valor=3392
linha=475 | nome=Joao | acao=escreveu o relatorio | valor=3160
linha=476 | nome=Joao | acao=participou da aula | valor=1362
linha=477 | nome=Gabriela | acao=escreveu o relatorio | valor=1520
linha=478 | nome=Paulo | acao=escreveu o relatorio | valor=5543
linha=479 | nome=Sofia | acao=executou o benchmark | valor=6725
linha=480 | nome=Lucas | acao=analisou os resultados | valor=2515
linha=481 | nome=Natalia | acao=estudou computacao | valor=7599
linha=482 | nome=Daniela | acao=fez um experimento | valor=4283
linha=483 | nome=Daniela | acao=fez um experimento | valor=6056
linha=484 | nome=Karen | acao=fez um experimento | valor=7754
linha=485 | nome=Joao | acao=fez um experimento | valor=4268
linha=486 | nome=Helena | acao=comparou as metricas | valor=1699
linha=487 | nome=Otavio | acao=analisou os resultados | valor=8012
linha=488 | nome=Joao | acao=estudou computacao | valor=8816
linha=489 | nome=Paulo | acao=executou o benchmark | valor=6893
linha=490 | nome=Lucas | acao=comparou as metricas | valor=1301
linha=491 | nome=Joao | acao=escreveu o relatorio | valor=7472
linha=492 | nome=Ana | acao=estudou computacao | valor=7975
linha=493 | nome=Vitor | acao=comparou as metricas | valor=8592
linha=494 | nome=Natalia | acao=otimizou o algoritmo | valor=2354
linha=495 | nome=Igor | acao=executou o benchmark | valor=3626
linha=496 | nome=Bruno | acao=escreveu o relatorio | valor=3614
linha=497 | nome=Helena | acao=otimizou o algoritmo | valor=9367
linha=498 | nome=Vitor | acao=analisou os resultados | valor=7057
linha=499 | nome=Sofia | acao=otimizou o algoritmo | valor=5097
linha=500 | nome=Paulo | acao=executou o benchmark | valor=3626
linha=501 | nome=Lucas | acao=analisou os resultados | valor=7736
linha=502 | nome=Natalia | acao=otimizou o algoritmo | valor=4761
linha=503 | nome=Lucas | acao=participou da aula | valor=4069
linha=504 | nome=Ana | acao=estudou computacao | valor=7457
linha=505 | nome=Carlos | acao=estudou computacao | valor=9629
linha=506 | nome=Sofia | acao=fez um experimento | valor=1766
linha=507 | nome=Tiago | acao=comparou as metricas | valor=7524
linha=508 | nome=Natalia | acao=otimizou o algoritmo | valor=6329
linha=509 | nome=Igor | acao=otimizou o algoritmo | valor=2820
linha=510 | nome=Renata | acao=participou da aula | valor=2749
linha=511 | nome=Paulo | acao=otimizou o algoritmo | valor=3163
linha=512 | nome=Renata | acao=executou o benchmark | valor=2014
linha=513 | nome=Bruno | acao=executou o benchmark | valor=8627
linha=514 | nome=Natalia | acao=analisou os resultados | valor=4995
linha=515 | nome=Gabriela | acao=fez um experimento | valor=2590
linha=516 | nome=Vitor | acao=comparou as metricas | valor=5425
linha=517 | nome=Daniela | acao=fez um experimento | valor=5964
linha=518 | nome=Helena | acao=analisou os resultados | valor=8968
linha=519 | nome=Lucas | acao=comparou as metricas | valor=9022
linha=520 | nome=Helena | acao=estudou computacao | valor=7637
linha=521 | nome=Renata | acao=estudou computacao | valor=1929
linha=522 | nome=Helena | acao=otimizou o algoritmo | valor=4867
linha=523 | nome=Paulo | acao=participou da aula | valor=6255
linha=524 | nome=Igor | acao=executou o benchmark | valor=3467
linha=525 | nome=Tiago | acao=comparou as metricas | valor=3012
linha=526 | nome=Vitor | acao=executou o benchmark | valor=1213
linha=527 | nome=Joao | acao=analisou os resultados | valor=2347
linha=528 | nome=Lucas | acao=estudou computacao | valor=1350
linha=529 | nome=Ana | acao=escreveu o relatorio | valor=1526
linha=530 | nome=Otavio | acao=analisou os resultados | valor=1800
linha=531 | nome=Natalia | acao=executou o benchmark | valor=7286
linha=532 | nome=Helena | acao=analisou os resultados | valor=1674
linha=533 | nome=Gabriela | acao=fez um experimento | valor=3689
linha=534 | nome=Paulo | acao=executou o benchmark | valor=8073
linha=535 | nome=Helena | acao=otimizou o algoritmo | valor=6486
linha=536 | nome=Karen | acao=executou o benchmark | valor=1333
linha=537 | nome=Sofia | acao=escreveu o relatorio | valor=6539
linha=538 | nome=Joao | acao=fez um experimento | valor=6040
linha=539 | nome=Bruno | acao=comparou as metricas | valor=1422
linha=540 | nome=Vitor | acao=comparou as metricas | valor=4736
linha=541 | nome=Carlos | acao=escreveu o relatorio | valor=3033
linha=542 | nome=Sofia | acao=estudou computacao | valor=3026
linha=543 | nome=Daniela | acao=executou o benchmark | valor=9359
linha=544 | nome=Sofia | acao=estudou computacao | valor=1176
linha=545 | nome=Mariana | acao=escreveu o relatorio | valor=7270
linha=546 | nome=Tiago | acao=analisou os resultados | valor=7661
linha=547 | nome=Eduarda | acao=otimizou o algoritmo | valor=1075
linha=548 | nome=Karen | acao=estudou computacao | valor=8430
linha=549 | nome=Renata | acao=otimizou o algoritmo | valor=4303
linha=550 | nome=Daniela | acao=analisou os resultados | valor=5457
linha=551 | nome=Eduarda | acao=fez um experimento | valor=5016
linha=552 | nome=Carlos | acao=executou o benchmark | valor=3957
linha=553 | nome=Sofia | acao=participou da aula | valor=5419
linha=554 | nome=Lucas | acao=comparou as metricas | valor=1038
linha=555 | nome=Igor | acao=estudou computacao | valor=3597
linha=556 | nome=Mariana | acao=escreveu o relatorio | valor=5186
linha=557 | nome=Otavio | acao=executou o benchmark | valor=8492
linha=558 | nome=Bruno | acao=analisou os resultados | valor=9009
linha=559 | nome=Tiago | acao=escreveu o relatorio | valor=2828
linha=560 | nome=Vitor | acao=executou o benchmark | valor=3222
linha=561 | nome=Tiago | acao=executou o benchmark | valor=9868
linha=562 | nome=Daniela | acao=escreveu o relatorio | valor=5953
linha=563 | nome=Joao | acao=comparou as metricas | valor=5084
linha=564 | nome=Vitor | acao=estudou computacao | valor=1424
linha=565 | nome=Daniela | acao=escreveu o relatorio | valor=6294
linha=566 | nome=Joao | acao=estudou computacao | valor=5415
linha=567 | nome=Natalia | acao=otimizou o algoritmo | valor=9064
linha=568 | nome=Karen | acao=fez um experimento | valor=6935
linha=569 | nome=Gabriela | acao=escreveu o relatorio | valor=9978
linha=570 | nome=Lucas | acao=analisou os resultados | valor=9171
linha=571 | nome=Sofia | acao=estudou computacao | valor=6681
linha=572 | nome=Carlos | acao=estudou computacao | valor=1380
linha=573 | nome=Tiago | acao=analisou os resultados | valor=1708
linha=574 | nome=Mariana | acao=participou da aula | valor=3105
linha=575 | nome=Joao | acao=analisou os resultados | valor=7557
linha=576 | nome=Felipe | acao=executou o benchmark | valor=1268
linha=577 | nome=Otavio | acao=estudou computacao | valor=9962
linha=578 | nome=Paulo | acao=participou da aula | valor=3267
linha=579 | nome=Joao | acao=escreveu o relatorio | valor=5203
linha=580 | nome=Vitor | acao=analisou os resultados | valor=2587
linha=581 | nome=Gabriela | acao=escreveu o relatorio | valor=5031
linha=582 | nome=Renata | acao=participou da aula | valor=2505
linha=583 | nome=Lucas | acao=analisou os resultados | valor=6124
linha=584 | nome=Felipe | acao=comparou as metricas | valor=3789
linha=585 | nome=Helena | acao=participou da aula | valor=7128
linha=586 | nome=Renata | acao=participou da aula | valor=6892
linha=587 | nome=Natalia | acao=otimizou o algoritmo | valor=5863
linha=588 | nome=Helena | acao=estudou computacao | valor=5359
linha=589 | nome=Renata | acao=comparou as metricas | valor=7018
linha=590 | nome=Otavio | acao=fez um experimento | valor=1233
linha=591 | nome=Mariana | acao=comparou as metricas | valor=5632
linha=592 | nome=Natalia | acao=fez um experimento | valor=4172
linha=593 | nome=Renata | acao=otimizou o algoritmo | valor=1711
linha=594 | nome=Joao | acao=analisou os resultados | valor=1040
linha=595 | nome=Eduarda | acao=participou da aula | valor=2575
linha=596 | nome=Vitor | acao=otimizou o algoritmo | valor=4723
linha=597 | nome=Otavio | acao=executou o benchmark | valor=1086
linha=598 | nome=Paulo | acao=escreveu o relatorio | valor=7814
linha=599 | nome=Lucas | acao=fez um experimento | valor=9015
linha=600 | nome=Gabriela | acao=fez um experimento | valor=6699
linha=601 | nome=Igor | acao=comparou as metricas | valor=1090
linha=602 | nome=Gabriela | acao=analisou os resultados | valor=9505
linha=603 | nome=Ana | acao=analisou os resultados | valor=8693
linha=604 | nome=Gabriela | acao=estudou computacao | valor=8898
linha=605 | nome=Otavio | acao=escreveu o relatorio | valor=7958
linha=606 | nome=Eduarda | acao=analisou os resultados | valor=3828
linha=607 | nome=Igor | acao=fez um experimento | valor=2382
linha=608 | nome=Renata | acao=participou da aula | valor=9592
linha=609 | nome=Renata | acao=fez um experimento | valor=3933
linha=610 | nome=Lucas | acao=otimizou o algoritmo | valor=9095
linha=611 | nome=Mariana | acao=comparou as metricas | valor=4120
linha=612 | nome=Tiago | acao=analisou os resultados | valor=6367
linha=613 | nome=Igor | acao=participou da aula | valor=1455
linha=614 | nome=Bruno | acao=escreveu o relatorio | valor=2140
linha=615 | nome=Otavio | acao=fez um experimento | valor=5326
linha=616 | nome=Ana | acao=estudou computacao | valor=3321
linha=617 | nome=Tiago | acao=analisou os resultados | valor=1414
linha=618 | nome=Vitor | acao=fez um experimento | valor=5786
linha=619 | nome=Otavio | acao=fez um experimento | valor=4377
linha=620 | nome=Mariana | acao=otimizou o algoritmo | valor=4917
linha=621 | nome=Carlos | acao=comparou as metricas | valor=9174
linha=622 | nome=Helena | acao=otimizou o algoritmo | valor=8562
linha=623 | nome=Ana | acao=participou da aula | valor=1452
linha=624 | nome=Carlos | acao=escreveu o relatorio | valor=9351
linha=625 | nome=Joao | acao=participou da aula | valor=9099
linha=626 | nome=Mariana | acao=estudou computacao | valor=8124
linha=627 | nome=Renata | acao=fez um experimento | valor=6955
linha=628 | nome=Tiago | acao=escreveu o relatorio | valor=6088
linha=629 | nome=Lucas | acao=analisou os resultados | valor=5340
linha=630 | nome=Renata | acao=otimizou o algoritmo | valor=3892
linha=631 | nome=Paulo | acao=participou da aula | valor=4309
linha=632 | nome=Otavio | acao=estudou computacao | valor=7902
linha=633 | nome=Ana | acao=escreveu o relatorio | valor=2660
linha=634 | nome=Paulo | acao=participou da aula | valor=5304
linha=635 | nome=Daniela | acao=participou da aula | valor=5778
linha=636 | nome=Mariana | acao=fez um experimento | valor=7307
linha=637 | nome=Gabriela | acao=executou o benchmark | valor=3406
linha=638 | nome=Natalia | acao=comparou as metricas | valor=3678
linha=639 | nome=Joao | acao=analisou os resultados | valor=4577
linha=640 | nome=Renata | acao=comparou as metricas | valor=1672
linha=641 | nome=Daniela | acao=comparou as metricas | valor=3280
linha=642 | nome=Daniela | acao=otimizou o algoritmo | valor=8989
linha=643 | nome=Mariana | acao=fez um experimento | valor=5645
linha=644 | nome=Karen | acao=analisou os resultados | valor=7753
linha=645 | nome=Eduarda | acao=participou da aula | valor=5130
linha=646 | nome=Daniela | acao=escreveu o relatorio | valor=4901
linha=647 | nome=Paulo | acao=participou da aula | valor=4839
linha=648 | nome=Eduarda | acao=estudou computacao | valor=4195
linha=649 | nome=Carlos | acao=otimizou o algoritmo | valor=8379
linha=650 | nome=Carlos | acao=analisou os resultados | valor=3861
linha=651 | nome=Gabriela | acao=analisou os resultados | valor=1056
linha=652 | nome=Paulo | acao=participou da aula | valor=5441
linha=653 | nome=Tiago | acao=estudou computacao | valor=4290
linha=654 | nome=Otavio | acao=otimizou o algoritmo | valor=8824
linha=655 | nome=Otavio | acao=comparou as metricas | valor=7868
linha=656 | nome=Felipe | acao=otimizou o algoritmo | valor=1539
linha=657 | nome=Daniela | acao=escreveu o relatorio | valor=4285
linha=658 | nome=Eduarda | acao=escreveu o relatorio | valor=5635
linha=659 | nome=Vitor | acao=fez um experimento | valor=8176
linha=660 | nome=Joao | acao=executou o benchmark | valor=4153
linha=661 | nome=Ana | acao=executou o benchmark | valor=1465
linha=662 | nome=Lucas | acao=fez um experimento | valor=9528
linha=663 | nome=Carlos | acao=fez um experimento | valor=3590
linha=664 | nome=Tiago | acao=estudou computacao | valor=6662
linha=665 | nome=Tiago | acao=otimizou o algoritmo | valor=9206
linha=666 | nome=Otavio | acao=analisou os resultados | valor=9711
linha=667 | nome=Eduarda | acao=escreveu o relatorio | valor=3157
linha=668 | nome=Karen | acao=escreveu o relatorio | valor=5792
linha=669 | nome=Helena | acao=escreveu o relatorio | valor=4342
linha=670 | nome=Mariana | acao=participou da aula | valor=8253
linha=671 | nome=Carlos | acao=analisou os resultados | valor=1034
linha=672 | nome=Carlos | acao=participou da aula | valor=1445
linha=673 | nome=Helena | acao=comparou as metricas | valor=3626
linha=674 | nome=Felipe | acao=participou da aula | valor=3669
linha=675 | nome=Natalia | acao=participou da aula | valor=4845
linha=676 | nome=Mariana | acao=otimizou o algoritmo | valor=7032
linha=677 | nome=Igor | acao=comparou as metricas | valor=9888
linha=678 | nome=Natalia | acao=participou da aula | valor=8683
linha=679 | nome=Joao | acao=fez um experimento | valor=8993
linha=680 | nome=Vitor | acao=participou da aula | valor=6082
linha=681 | nome=Felipe | acao=participou da aula | valor=6245
linha=682 | nome=Gabriela | acao=escreveu o relatorio | valor=4681
linha=683 | nome=Gabriela | acao=analisou os resultados | valor=8236
linha=684 | nome=Renata | acao=analisou os resultados | valor=6027
linha=685 | nome=Tiago | acao=fez um experimento | valor=2322
linha=686 | nome=Otavio | acao=fez um experimento | valor=8778
linha=687 | nome=Carlos | acao=escreveu o relatorio | valor=3174
linha=688 | nome=Natalia | acao=analisou os resultados | valor=1296
linha=689 | nome=Lucas | acao=estudou computacao | valor=6590
linha=690 | nome=Helena | acao=fez um experimento | valor=4619
linha=691 | nome=Otavio | acao=estudou computacao | valor=9953
linha=692 | nome=Igor | acao=otimizou o algoritmo | valor=9912
linha=693 | nome=Eduarda | acao=participou da aula | valor=7153
linha=694 | nome=Renata | acao=escreveu o relatorio | valor=9759
linha=695 | nome=Igor | acao=comparou as metricas | valor=6470
linha=696 | nome=Gabriela | acao=estudou computacao | valor=4768
linha=697 | nome=Mariana | acao=fez um experimento | valor=3616
linha=698 | nome=Lucas | acao=comparou as metricas | valor=6926
linha=699 | nome=Ana | acao=executou o benchmark | valor=9595
linha=700 | nome=Paulo | acao=analisou os resultados | valor=8996
linha=701 | nome=Lucas | acao=otimizou o algoritmo | valor=7316
linha=702 | nome=Vitor | acao=comparou as metricas | valor=4474
linha=703 | nome=Bruno | acao=executou o benchmark | valor=9751
linha=704 | nome=Sofia | acao=comparou as metricas | valor=3912
linha=705 | nome=Renata | acao=estudou computacao | valor=7761
